ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,amremm,Q21578,Princeton University,9963579713506421,"Islamic Manuscripts, Garrett no. 968H.",https://catalog.princeton.edu/catalog/9963579713506421,https://figgy.princeton.edu/concern/scanned_resources/92515158-807e-4e55-ba2b-b16dba1c0e7f/manifest,"","","","22 Rabīʻ al-Thānī 1279-25 Dhū al-Qaʻdah 1279 October 17, 1862-May 14, 1863",1862^1863,19,http://vocab.getty.edu/aat/300404513,,Madkhal,مدخل,Kitāb al-Madkhal /,كتاب المدخل /,Madkhal,Blind tooled bindings (Binding)|headpieces (layout features)|illuminated manuscripts|Watermarks (Paper),http://id.loc.gov/vocabulary/rbmscv/cv00632|http://vocab.getty.edu/page/aat/300207342|http://vocab.getty.edu/aat/300265483|http://id.loc.gov/vocabulary/rbmscv/cv01089,Blind tooled bindings|headpieces (layout features)|illuminated manuscripts|Watermarks,"Islamic ethics--Early works to 1800|Islamic law--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Islamic ethics",http://id.worldcat.org/fast/979936;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/979936,"Islamic ethics;Early works|Islamic law;Early works|Manuscripts, Arabic;New Jersey--Princeton|Islamic ethics","Ibn al-Ḥājj, Muḥammad ibn Muḥammad, -1336",ابن الحاج، محمد بن محمد، -1336،,"",Q6533378,human,Mohammed ibn Hajj al-Tilimsani,"","","","","","","Ghālibī, Abū al-Ḥasan ibn ʻAbd al-Fattāḥ, active 19th century",غالبي، ابو الحسن بن عبد الفتاح، active 19th century,"","","","",,,,,,,"","","","","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,"Extent: 2 volumes (388, 376 leaves) : paper ; 231 x 166 (1790 x 96) mm bound to 234-237 x 168-172 mm.","Ms. codex.|Title from label on case.|A few marginal notes and glosses|Collation: Paper ; fol. i + 388, 2 + 376 + ii ; quires signed: 2-39 and 2-38 ; modern foliation in pencil using Western numerals.|Layout: 23 lines per page ; frame-ruled in red.|Description: Rubricated ; watermarks (vol. 1: shield with a face-in-the-moon and roman-alphabet letters ""AG""; vol. 2: double-headed eagle and roman-alphabet letters ""DVC"", shield with a face-in-the-moon with the letter ""A"", shield with a face-in-the-moon and roman-alphabet letters ""AG"") ; MS in good condition.|Decoration: Illuminated headpiece of red, blue, green, yellow and black with frame of green, blue and red. Edge of frame decorated with semi-circles in similar colors. The first page of volume two frame-ruled in yellow and red with red and green decoration around the edges.|Origin: According to colophon, volume 1 copy completed Thursday 22 Rabīʻ al-Thānī 1279 by Abū al-Ḥasan ibn ʻAbd al-Fattāḥ al-Ghālibī (vol. 1, fol. 388a) -- According to colophon, volume 2 copy completed Wednesday 25 Dhū al-Qaʻdah 1279 by Abū al-Ḥasan ibn ʻAbd al-Fattāḥ al-Ghālibī (vol. 2, fol. 376a).|Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-08-10,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579723506421,"Islamic Manuscripts, Garrett no. 976H.",https://catalog.princeton.edu/catalog/9963579723506421,https://figgy.princeton.edu/concern/scanned_resources/2e331353-bae0-478a-98b9-5a41bb4714df/manifest,"","","","21 Rabīʻ al-Awwal 1275 October 29, 1858",1858^1129,12;13;14;15;16;17;18;19,http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,"","",Hidāyat al-ḥayārá fī ajwibat al-Yahūd wa-al-Naṣārá /,هداية الحيارى في اجوبة اليهود والنصارى /,Hidāyat al-ḥayārá fī ajwibat al-Yahūd wa-al-Naṣārá,Headbands (Binding)|Watermarks (Paper)|Embossed papers (Paper),http://id.loc.gov/vocabulary/rbmscv/cv00453|http://id.loc.gov/vocabulary/rbmscv/cv01089|http://id.loc.gov/vocabulary/rbmscv/cv01281,Headbands|Watermarks|Embossed papers,"Islam--Relations--Christianity--Early works to 1800|Islam--Relations--Judaism--Early works to 1800|Judaism--Relations--Islam--Early works to 1800|Christianity and other religions--Islam--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Christianity|Interfaith relations|Islam|Judaism",http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1353343;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1353343;http://id.worldcat.org/fast/984280;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/984280;http://id.worldcat.org/fast/1353343;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/859685;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/859599|http://id.worldcat.org/fast/1353343|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/984280,"Islam;Interfaith relations;Christianity;Early works|Islam;Interfaith relations;Judaism;Early works|Judaism;Interfaith relations;Islam;Early works|Christianity and other religions;Islam;Early works|Manuscripts, Arabic;New Jersey--Princeton|Christianity|Interfaith relations|Islam|Judaism","Ibn Qayyim al-Jawzīyah, Muḥammad ibn Abī Bakr, 1292-1350",ابن قيم الجوزية، محمد بن ابي بكر، 1292-1350,"",Q119679,human,Ibn Qayyim Al-Jawziy,"","","","","","","Falyūzī, Muṣṭafá Rushdī ibn Aḥmad, active 19th century",فليوزي، مصطفى رشدي بن احمد، active 19th century,"","","","",,,,,,,"","","","","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 209 leaves : paper ; 212 x 155 (165 x 100) mm bound to 212 x 160 mm.,"Ms. codex.|Title from caption (fol. 8a).|Marginal notes and glosses. Table of contents (fol. 1b-4a). Text begins on folio 8b. The title appears on the lower edge of the text block.|Collation: Paper ; fol. 203 ; catchwords ; pagination in ink using Hindu-Arabic numerals ; modern foliation in pencil using Western numerals.|Layout: 21 lines per page ; frame-ruled in red.|Description: Overlining and other use of red ; watermarks (hats?) ; MS in good condition, lower corner stained throughout entire MS.|Origin: According to colophon copy completed Friday 21 Rabīʻ al-Awwal 1275 by Muṣṭafá Rushdī ibn Aḥmad Falyūzī (fol. 209b).|Previously owned by Robert Garrett (1875-1961), Princeton Class of 1897.|Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-08-10,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579763506421,"Islamic Manuscripts, Garrett no. 941H.",https://catalog.princeton.edu/catalog/9963579763506421,https://figgy.princeton.edu/concern/scanned_resources/9d4f62b5-677f-4765-96c1-3b2e8cf1a9c4/manifest,"","","",1700-1799,1700^1799,18,http://vocab.getty.edu/aat/300404512,,"","",al-Lumʻah fī ajwibat al-asʼilah al-sabʻah /,اللمعة في اجوبة الاسئلة السبعة /,Lumʻah fī ajwibat al-asʼilah al-sabʻah,Stamps (Provenance),http://id.loc.gov/vocabulary/rbmscv/cv00142,Stamps,"Death--Religious aspects--Islam--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Death--Religious aspects--Islam",http://id.worldcat.org/fast/888649;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/888666,"Death--Religious aspects;Islam;Early works|Manuscripts, Arabic;New Jersey--Princeton|Death--Religious aspects--Islam","Suyūṭī, 1445-1505",سيوطي، 1445-1505,"",Q468432,human,Jalal al-Din al-Suyuti,"","","","","","","","","","","","",,,,,,,"","","","","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 7 leaves : paper ; 195 x 145 (135 x 90) mm bound to 203 x 154 mm.,"Ms. codex.|Title from title page (fol. 1a).|Collation: Paper ; fol. i + 7 + i ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 19 lines per page.|Description: Rubricated ; MS in good condition.|Origin: According to colophon copy completed Sunday 15 Rajab '35 (fol. 6b).|Seal impression (fol. 1a). Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-07-17,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579773506421,"Islamic Manuscripts, Garrett no. 942H.",https://catalog.princeton.edu/catalog/9963579773506421,https://figgy.princeton.edu/concern/scanned_resources/9f6820b4-4e17-472c-8dab-5a9eb84ee7a4/manifest,"","","",17th century?,1600^1699,17,http://vocab.getty.edu/aat/300404511,,"","",Ifādat al-khabar bi-naṣṣihi fī ziyādat al-ʻumr wa-naqṣih /,افادة الخبر بنصه في زيادة العمر ونقصه /,"",Watermarks (Paper)|Autographs (Provenance),http://id.loc.gov/vocabulary/rbmscv/cv01089|http://id.loc.gov/vocabulary/rbmscv/cv00177,Watermarks|Autographs,"Longevity--Religious aspects--Islam--Early works to 1800|Islam--Doctrines--Early works to 1800|Theological anthropology--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Islam--Doctrines|Theological anthropology",http://id.worldcat.org/fast/1765320;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/979787;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1431587;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/979787|http://id.worldcat.org/fast/1431587,"Longevity--Religious aspects;Islam;Early works|Islam--Doctrines;Early works|Theological anthropology;Early works|Manuscripts, Arabic;New Jersey--Princeton|Islam--Doctrines|Theological anthropology","Suyūṭī, 1445-1505",سيوطي، 1445-1505,"",Q468432,human,Jalal al-Din al-Suyuti,"","","","","","","","","","","","",,,,,,,"","","","","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 5 leaves : paper ; 204 x 150 (160 x 105) mm bound to 203 x 152 mm.,"Ms. codex.|Title from title page (fol. 1a).|Two marginal glosses. Notes on title page.|Collation: Paper ; fol. i + 5 ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 26 lines per page.|Description: Rubricated ; watermarks (three crescents) ; MS in good condition.|Origin: Probably from the XVIIth century.|Ownership signature written in gold ink (fol. 1a). Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-07-17,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579783506421,"Islamic Manuscripts, Garrett no. 1005H.",https://catalog.princeton.edu/catalog/9963579783506421,https://figgy.princeton.edu/concern/scanned_resources/a8144b51-c045-4e93-8b5d-b9e515046d86/manifest,"","","","14 Muḥarram 1011 July 4, 1602",1602^704,8;9;10;11;12;13;14;15;16;17,http://vocab.getty.edu/aat/300404500;http://vocab.getty.edu/aat/300404501;http://vocab.getty.edu/aat/300404502;http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511,,Burhān fī ʻalāmāt Mahdī ākhir al-zamān,برهان في علامات مهدي آخر الزمان,Kitāb al-Burhān fī ʻalāmāt Mahdī ākhir al-zamān /,كتاب البرهان في علامات مهدي آخر الزمان /,Burhān fī ʻalāmāt Mahdī ākhir al-zamān,Blind tooled bindings (Binding)|Watermarks (Paper),http://id.loc.gov/vocabulary/rbmscv/cv00632|http://id.loc.gov/vocabulary/rbmscv/cv01089,Blind tooled bindings|Watermarks,"Mahdi--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Mahdi",http://id.worldcat.org/fast/1005989;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/1005989,"Mahdi;Early works|Manuscripts, Arabic;New Jersey--Princeton|Mahdi","Muttaqī, ʻAlī ibn ʻAbd al-Malik, -1567",متقي، علي بن عبد الملك، -1567,"",Q12192249,human,Ali ibn Abd-al-Malik al-Hindi,"","","","","","","","","","","","",,,,,,,"","","","","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 43 leaves : paper ; 203 x 150 (135 x 94) mm bound to 200 x 147 mm.,"Ms. codex.|Title from title page (fol. 1a).|Title also appears on lower edge of text block and label on upper cover. Kabīkaj (invocation against bookworms) on cover label. Inscriptions on title page.|Collation: Paper ; fol. 43 ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 21 lines per page.|Description: Rubricated ; watermarks (anchor) ; MS in good condition, worm-eaten and mended.|Origin: According to colophon copy completed Thursday 14 Muḥarram 1011 (fol. 42b).|Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-08-21,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579803506421,"Islamic Manuscripts, Garrett no. 971H.",https://catalog.princeton.edu/catalog/9963579803506421,https://figgy.princeton.edu/concern/scanned_resources/a8c24562-6e73-48a5-8e69-b5f9dc57feb1/manifest,"","","",17th century?,1600^1699,17,http://vocab.getty.edu/aat/300404511,,Mushtamil al-aqāwīl,مشتمل الاقاويل,Hādhā al-Kitāb fī al-radd ʻalá al-rawāfiḍ wa-ʻaqāʼidihim.,هذا الكتاب في الرد على الروافض وعقائدهم.,Hādhā al-Kitāb fī al-radd ʻalá al-rawāfiḍ wa-ʻaqāʼidihim,Early works|Watermarks (Paper),http://id.worldcat.org/fast/1411636|http://id.loc.gov/vocabulary/rbmscv/cv01089,Early works|Watermarks,"Sunnites--Relations--Shīʻah--Early works to 1800|Islamic sects--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Sunnites",http://id.worldcat.org/fast/1138714;http://id.worldcat.org/fast/1892706;http://id.worldcat.org/fast/1117946;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/980055;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/1138714,"Sunnites;Relations;Shīʻah;Early works|Islamic sects;Early works|Manuscripts, Arabic;New Jersey--Princeton|Sunnites","Ibn ʻArab Qāḍī, Muṭahhar ibn ʻAbd al-Raḥmān, active 16th century",ابن عرب قاضي، مطهر بن عبد الرحمن، active 16th century,"","","","","","","","","","","","","","","","",,,,,,,Arabic,Q13955,Arabic,"","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 64 leaves : paper ; 201 x 123 (160 x 72) mm bound to 200 x 124 mm.,"Ms. codex.|Title from title page (fol. ia).|A few marginal notes and glosses. The work was composed during the reign of Sultan Murād III, 1574-1595. After colophon is a description of the text (fol. 63b) and some inscriptions (fol. 64a-b).|Collation: Paper ; fol. i + 64 ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 19 lines per page.|Description: Rubricated ; overlining and other use of red ; watermarks (crown-star-crescents other unidentified) ; MS in good condition.|Origin: Probably from the XVIIth century.|Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-08-10,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579823506421,"Islamic Manuscripts, Garrett no. 1006H.",https://catalog.princeton.edu/catalog/9963579823506421,https://figgy.princeton.edu/concern/scanned_resources/ed5ff800-b386-47c8-8660-0afeb0eb4c80/manifest,"","","",18th century?,1700^1799,18,http://vocab.getty.edu/aat/300404512,,Farāʼid al-fikar fī al-Imām al-Mahdī al-muntaẓar,فرائد الفکر في الامام المهدي المنتظر,Farāyid al-fikar fī al-Imām al-Mahdī al-muntaẓar /,فرايد الفكر في الامام المهدي المنتظر /,Farāʼid al-fikar fī al-Imām al-Mahdī al-muntaẓar,Watermarks (Paper)|Autographs (Provenance),http://id.loc.gov/vocabulary/rbmscv/cv01089|http://id.loc.gov/vocabulary/rbmscv/cv00177,Watermarks|Autographs,"Mahdi--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Mahdi",http://id.worldcat.org/fast/1005989;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/1005989,"Mahdi;Early works|Manuscripts, Arabic;New Jersey--Princeton|Mahdi","Karmī, Marʻī ibn Yūsuf, -1623 or 1624",كرمي، مرعي بن يوسف، -1623 or 1624,"",Q25451884,human,Mar'i al-Karmi,"","","","","","","","","","","","",,,,,,,"","","","","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 20 leaves : paper ; 230 x 170 (155 x 93) mm.,"Ms. codex.|Title from title page (fol. 1a).|A few marginal notes. The work was composed in al-Azhar University, Cairo, 1022 1613.|Collation: Paper ; fol. 20 ; 2 quires ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 21 lines per page ; ruled.|Description: Rubricated ; watermarks (three crescents, coat-of-arms) ; MS in good condition. Rare.|Origin: Probably from the XVIIIth century.|Signature of Muḥammad ibn Muḥammad ibn Muḥammad al-Saqqāf (fol. 1a). Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-08-21,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579833506421,"Islamic Manuscripts, Garrett no. 1007H.",https://catalog.princeton.edu/catalog/9963579833506421,https://figgy.princeton.edu/concern/scanned_resources/a122ae02-ed43-4809-bf4a-6135aded9fef/manifest,"","","","14 Jumādá al-Ākhirah 1064 May 2, 1654?",1654^502,6;7;8;9;10;11;12;13;14;15;16;17,http://vocab.getty.edu/aat/300404498;http://vocab.getty.edu/aat/300404499;http://vocab.getty.edu/aat/300404500;http://vocab.getty.edu/aat/300404501;http://vocab.getty.edu/aat/300404502;http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511,,"","",Mūḍiḥat al-ḥāl fī baʻḍ masmūʻāt al-Dajjāl /,موضحة الحال في بعض مسموعات الدجال /,Mūḍiḥat al-ḥāl fī baʻḍ masmūʻāt al-Dajjāl,Watermarks (Paper),http://id.loc.gov/vocabulary/rbmscv/cv01089,Watermarks,"Antichrist--Islam--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Antichrist--Islam",http://id.worldcat.org/fast/2020216;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/2020216,"Antichrist--Islam;Islam;Early works|Manuscripts, Arabic;New Jersey--Princeton|Antichrist--Islam","Dajānī al-Qushāshī, Aḥmad ibn Muḥammad, 1583-1661",دجاني القشاشي، احمد بن محمد، 1583-1661,"",Q61118567,human,Safi al-Din al-Qushashi,"","","","","","","Dhiyāb, Muḥammad, active 17th century",ذياب، محمد، active 17th century,"","","","",,,,,,,"","","","","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 13 leaves : paper ; 215 x 155 (155 x 90) mm bound to 217 x 160 mm.,"Ms. codex.|Title from title page (fol. 1a).|A few marginal notes.|Collation: Paper ; fol. i (later paper) + 13 + i ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 21 lines per page.|Description: Rubricated ; some vowel signs ; watermarks (three crescents) ; MS in fair condition, worm-eaten. Folios 11-13 damage in inside upper corner with slight loss of text.|Origin: According to colophon copy completed Friday 14 Jumādá al-Ākhirah 1064 by Muḥammad Dhiyāb (fol. 13a).|Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-08-21,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579873506421,"Islamic Manuscripts, Garrett no. 970H.",https://catalog.princeton.edu/catalog/9963579873506421,https://figgy.princeton.edu/concern/scanned_resources/75575b69-d4aa-4234-ae26-bf5a9fde4e21/manifest,al-Madīnah,http://vocab.getty.edu/tgn/7003869,Medina,"24 Jumādá al-Awwal 1299 April 13, 1882",1882^413,5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,http://vocab.getty.edu/aat/300404497;http://vocab.getty.edu/aat/300404498;http://vocab.getty.edu/aat/300404499;http://vocab.getty.edu/aat/300404500;http://vocab.getty.edu/aat/300404501;http://vocab.getty.edu/aat/300404502;http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,Tuḥfah-ʼi Is̲nay ʻAsharīyah.,تحفۀ اثنى عشرية.,al-Tarjamah al-ʻabqarīyah wa-al-ṣawlah al-ḥaydarīyah lil-Tuḥfah al-Ithnay ʻAsharīyah.,الترجمة العبقرية والصولة الحيدرية للتحفة الاثني عشرية.,Tuḥfah-ʼi Is̲nay ʻAsharīyah,Headbands (Binding)|Watermarks (Paper),http://id.loc.gov/vocabulary/rbmscv/cv00453|http://id.loc.gov/vocabulary/rbmscv/cv01089,Headbands|Watermarks,"Sunnites--Relations--Shīʻah|Shīʻah|Manuscripts, Arabic--New Jersey--Princeton|Sunnites",http://id.worldcat.org/fast/1138714;http://id.worldcat.org/fast/1892706;http://id.worldcat.org/fast/1117946|http://id.worldcat.org/fast/1117946|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/1138714,"Sunnites;Relations;Shīʻah|Shīʻah|Manuscripts, Arabic;New Jersey--Princeton|Sunnites","Dihlawī, ʻAbd al-ʻAzīz ibn Aḥmad, 1746 or 1747-1823 or 1824",دهلوي، عبد العزيز بن احمد، 1746 or 1747-1823 or 1824,"",Q7461226,human,Shah Abdul Aziz,"","","","","","","Ibn Rajab, ʻAlī ibn Muḥammad, active 19th century",ابن رجب، علي بن محمد، active 19th century,"","","","",,,,,,,Translated from the Persian,Q9168,Persian,"","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 401 leaves : paper ; 232 x 170 (190 x 115) mm bound to 240 x 185 mm.,"Ms. codex.|Title supplied by cataloger.|A few marginal notes and glosses. Table of contents (fol. 1a-b). It is stated in the original colophon that the work was composed 1227/1812.|Collation: Paper ; fol. ii (first flyleaf is later tan paper) + 401 + i (later tan paper) ; quires signed: 2-39 ; catchwords ; foliation in ink using Hindu-Arabic numerals ; modern foliation in pencil using Western numerals.|Layout: 25 lines per page.|Description: Rubricated ; watermarks (shield with a face-in-the-moon; double-headed crowned eagles) ; MS in very good condition.|Origin: According to colophon copy completed 24 Jumādá al-Awwal 1299 in al-Madīnah by ʻAlī ibn Muḥammad al-Jazāʼirī, known as Ibn Rajab (fol. 401a).|Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-08-10,20230823-princeton-marcxml-islamic.xml
,,,marc-xml,amremm,Q21578,Princeton University,9963579933506421,"Islamic Manuscripts, Garrett no. 975H.",https://catalog.princeton.edu/catalog/9963579933506421,https://figgy.princeton.edu/concern/scanned_resources/2c6e696a-8130-4ff8-9091-ca750e3881e6/manifest,"","","","19 Dhū al-Ḥijjah 1297 November 22, 1880",1880^1122,12;13;14;15;16;17;18;19,http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,"","",al-Naṣīḥah al-īmānīyah fī faḍīḥat al-millah al-Naṣrānīyah.,النصيحة الايمانية في فضيحة الملة النصرانية.,Naṣīḥah al-īmānīyah fī faḍīḥat al-millah al-Naṣrānīyah,Watermarks (Paper),http://id.loc.gov/vocabulary/rbmscv/cv01089,Watermarks,"Islam--Relations--Christianity|Christianity and other religions--Islam|Christianity--Controversial literature|Manuscripts, Arabic--New Jersey--Princeton|Christianity|Interfaith relations|Islam",http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1353343;http://id.worldcat.org/fast/859599|http://id.worldcat.org/fast/859685;http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/859606|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/859599|http://id.worldcat.org/fast/1353343|http://id.worldcat.org/fast/979776,"Islam;Interfaith relations;Christianity|Christianity and other religions;Islam|Christianity--Controversial literature|Manuscripts, Arabic;New Jersey--Princeton|Christianity|Interfaith relations|Islam","Muhtadī, Naṣr ibn Yaḥyá",مهتدي، نصر بن يحيى,"",Q122946972,human,Naṣr ibn Yaḥyá Muhtadī,"","","","","","","","","","","","",,,,,,,"","","","","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 24 leaves : paper ; 242 x 164 (186 x 105) mm bound to 242 x 170 mm.,"Ms. codex.|Title from title page (fol. 1a).|A few marginal notes. The author states in the preface that he was originally Christian and was later converted to Islam.|Collation: Paper ; fol. 24 + ii ; quires signed: 3-4 indicating a missing quire ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 25 lines per page.|Description: Rubricated ; watermarks (shield with a face-in-the-moon, double-headed crowned eagle) ; MS in good condition.|Origin: According to colophon copy completed 19 Dhū al-Ḥijjah 1297 (fol. 24b).|Acquired from Brill, Leyden, 1900.",,2023-11-05 10:29:14 -0500,2023-08-10,20230823-princeton-marcxml-islamic.xml
