ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 43:23c,Lewis E M 43:23c,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_043_023c.html,"",France,http://vocab.getty.edu/tgn/1000070,France,1475-1499,1475^1499,15,http://vocab.getty.edu/aat/300404465,,"","",Undetermined,"",Unknown,"","","",15th century|France|French|Illustration|Illumination|Fragment,http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204289|http://vocab.getty.edu/aat/300111188|http://vocab.getty.edu/aat/300015578|http://vocab.getty.edu/aat/300264522|http://vocab.getty.edu/aat/300117130,Fifteenth century|France|French (culture or style)|illustrations (layout features)|illuminations (paintings)|fragments (object portions),"","","","","","","","","","","","","","","","","","",,,,,,,"No linguistic content, Not applicable",Q22282939,no linguistic content,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 241 x 136 mm; parchment,"This cutting displays the type of border ornament that was typical of French illumination in the late fifteenth century, especially in books of Hours.",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_043_023c_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 43:24,Lewis E M 43:24,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_043_024.html,"",France,http://vocab.getty.edu/tgn/1000070,France,1500-1525,1500^1525,16,http://vocab.getty.edu/aat/300404510,,"","",Initial U with the Ascension,"",Historiated initial,"","","",16th century|Historiated initial|France|French|Fragment,http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/957716|http://id.worldcat.org/fast/1204289|http://vocab.getty.edu/aat/300111188|http://vocab.getty.edu/aat/300117130,Sixteenth century|Historiated initials|France|French (culture or style)|fragments (object portions),"","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 162 x 173 mm; parchment,"This initial probably begins the Introit for the feast of the Ascension, Viri Galilei quid admiramini aspicientes in caelum (Men of Galilee, what are you wondering at, looking heavenwards).|This image shows the reverse of a cutting with an historiated initial from a gradual.",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_043_024_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 43:25,Lewis E M 43:25,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_043_025.html,"",Spain,http://vocab.getty.edu/tgn/1000095,Spain,1500-1525,1500^1525,16,http://vocab.getty.edu/aat/300404510,,"","",Initial E() with the Adoration of the Magi,"",Historiated initial,"","","",16th century|Spain|Spanish|Historiated initial|Gradual|Liturgy|Fragment,http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1204303|http://vocab.getty.edu/aat/300111215|http://id.worldcat.org/fast/957716|http://id.worldcat.org/fast/945809|http://id.worldcat.org/fast/1000579|http://vocab.getty.edu/aat/300117130,Sixteenth century|Spain|Spanish (culture or style)|Historiated initials|Graduals (Liturgical books)|Liturgics|fragments (object portions),"","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 255 x 185 mm; parchment,"The iconography of this initial suggests that it begins a chant for the feast of the Epiphany (Jan. 6), which in the Western Christianity celebrates the arrival of the Magi in Bethlehem to see the newborn Christ. The common Introit for Mass of that feast is, Ecce advenit dominator Dominus ... (See he comes, our Lord and Ruler). Lewis E M 43:20 and 25 are from the same manuscript.|This image shows the reverse of a cutting with an historiated initial from a gradual.",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_043_025_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:1,Lewis E M 44:1,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_001.html,"",Unknown,http://vocab.getty.edu/tgn/7544559,undetermined,1000-1500,1000^1500,11;12;13;14;15,http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,,"","",Inhabited Initial,"",Inhabited Initial,"","","",Inhabited initial|Fragment,http://vocab.getty.edu/aat/300198398|http://vocab.getty.edu/aat/300117130,inhabited initials|fragments (object portions),"","","","","","","","","","","","","","","","","","",,,,,,,"No linguistic content, Not applicable",Q22282939,no linguistic content,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Parchment,"",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_001_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:2,Lewis E M 44:2,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_002.html,"",Unknown,http://vocab.getty.edu/tgn/7544559,undetermined,1000-1500,1000^1500,11;12;13;14;15,http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,,"","",Historiated Initial,"",Historiated initial,"","","",Historiated initial|Fragment,http://id.worldcat.org/fast/957716|http://vocab.getty.edu/aat/300117130,Historiated initials|fragments (object portions),"","","","","","","","","","","","","","","","","","",,,,,,,"No linguistic content, Not applicable",Q22282939,no linguistic content,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Parchment,"",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_002_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:2A-3C,Lewis E M 44:2A-3C,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_002a-003c.html,"",Germany (central),http://vocab.getty.edu/tgn/7000084,Germany,1200-1250,1200^1250,13,http://vocab.getty.edu/aat/300404505,,"","",Psalter,"",Psalter,"","","",13th century|Psalter|Bible|Biblical|Germany|German|Fragment|Illustration,http://id.worldcat.org/fast/1150138|http://id.worldcat.org/fast/1080778|http://id.worldcat.org/fast/1356024|http://vocab.getty.edu/aat/300263186|http://id.worldcat.org/fast/1210272|http://vocab.getty.edu/aat/300111192|http://vocab.getty.edu/aat/300117130|http://vocab.getty.edu/aat/300015578,"Thirteenth century|Psalters|Bible|biblical|Germany|German (culture, style, period)|fragments (object portions)|illustrations (layout features)","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 142 x 205 mm; parchment,"Although there is no text to identity it, these are most likely leaves from a psalter, as psalters often contained prefatory cycles before the text with images from the life of Christ and the life of David. There is no other context in which one would expect to find narrative scenes such as these back-to-back and without accompanying text.|Massacre of the Innocents|Flight into Egypt|Initial O with the Ascension|This historiated initial was taken from a psalter and possibly marks the beginning of Psalm 46, 'Omnes gentes plaudite minibus' (Clap your hands, all ye nations).|This image shows the reverse of a cutting with an historiated initial from a psalter. The text on this side of the cutting is from Psalm 51.|Beheading of a saint|Psalters often included calendars. This image, which depicts the martyrdom of an unidentified saint, once decorated a calendar. The reverse of this cutting contains a fragment of the page for the month of July.|This image shows the reverse of a cutting with a miniature from a psalter. This side of the cutting contains a fragment of leaf with the calendar for July.|Beheading of a saint|Psalters often included calendars. This image, which depicts the martyrdom of an unidentified saint, once decorated a calendar. The reverse of this cutting contains a fragment of the page for the month of April.|This image shows the reverse of a cutting with a miniature from a Psalter. This side of the cutting contains a fragment of leaf with the calendar for April.",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_002a-003c_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:4-5,Lewis E M 44:4-5,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_004-005.html,"","Cologne?, Germany",http://vocab.getty.edu/tgn/7004446;http://vocab.getty.edu/tgn/7000084,Cologne;Germany,1485-1499,1485^1499,15,http://vocab.getty.edu/aat/300404465,,"","",Gradual,"",Gradual,"","","",15th century|Germany|German|Gradual|Liturgy|Illustration|Illumination|Fragment,http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1210272|http://vocab.getty.edu/aat/300111192|http://id.worldcat.org/fast/945809|http://id.worldcat.org/fast/1000579|http://vocab.getty.edu/aat/300015578|http://vocab.getty.edu/aat/300264522|http://vocab.getty.edu/aat/300117130,"Fifteenth century|Germany|German (culture, style, period)|Graduals (Liturgical books)|Liturgics|illustrations (layout features)|illuminations (paintings)|fragments (object portions)","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 189 x 177 mm; parchment,"Initial A, with four Dominican Saints: Sts. Albert the Great, Peter Martyr, Thomas Aquinas, and Dominic|This initial may begin an unidentified Introit for the feast of St. Dominic, which is celebrated on August 4th. The reverse contains a rubric for the Introit of the feast of the Transfiguration, which is celebrated on August 5th. Lewis E M 44:4-5 are from the same manuscript.|This image shows the reverse of a cutting with a decorated initial from a gradual.|Initial G|The liturgy that this initial begins remains to be determined. It is from the same manuscript as Lewis E M 44:5.|This image shows the reverse of a cutting with a decorated initial from a gradual.",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_004-005_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:6,Lewis E M 44:6,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_006.html,"",Unknown,http://vocab.getty.edu/tgn/7544559,undetermined,1000-1500,1000^1500,11;12;13;14;15,http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,,"","",Illuminated Manuscript Fragment,"",Illuminated leaf,"","","",Illumination|Fragment,http://vocab.getty.edu/aat/300264522|http://vocab.getty.edu/aat/300117130,illuminations (paintings)|fragments (object portions),"","","","","","","","","","","","","","","","","","",,,,,,,"No linguistic content, Not applicable",Q22282939,no linguistic content,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Parchment,"",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_006_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:6A-B,Lewis E M 44:6A-B,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_006a-b.html,"","Lower Rhine, Germany",http://vocab.getty.edu/tgn/7013246;http://vocab.getty.edu/tgn/7000084,Lower Rhine;Germany,1450-1475,1450^1475,15,http://vocab.getty.edu/aat/300404465,,"","",Illuminated Music Fragment,"",Illuminated leaf;Music,"","","",15th century|Illumination|Fragment|Musical notation|Fragment|Germany|German|Gradual|Liturgy,http://id.worldcat.org/fast/923962|http://vocab.getty.edu/aat/300264522|http://vocab.getty.edu/aat/300117130|http://id.worldcat.org/fast/1030779|http://vocab.getty.edu/aat/300117130|http://id.worldcat.org/fast/1210272|http://vocab.getty.edu/aat/300111192|http://id.worldcat.org/fast/945809|http://id.worldcat.org/fast/1000579,"Fifteenth century|illuminations (paintings)|fragments (object portions)|Musical notation|fragments (object portions)|Germany|German (culture, style, period)|Graduals (Liturgical books)|Liturgics","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 237 x 353 mm; parchment,"Initial P|This initial begins the Introit for the Third Mass of Christmas Day (Dec. 25), 'Puer natus est nobis ...' (For our sakes, a child is born).|This image shows the reverse of a leaf with a decorated initial from a gradual. This side of the leaf, the true recto, contains the Offertory and part of the Communion for the Second Mass of Christmas Day.|Initial S|This initial begins the Introit for the feast of the Purification of the Virgin (Feb. 2), 'Suscepimus deus misericordiam tuam in medio temple tui ...' (We have received, O God, your mercy in your temple).|This image shows the reverse of a leaf with a decorated initial from a gradual. This side of the leaf, the true recto, contains the Offertory and part of the Communion for a feast preceding the feast of the Purification of the Virgin.|Lewis E M 44:6A-B are from the same manuscript.|These cuttings can be dated to ca. 1470.|Script: Gothic bookhand",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_006a-b_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:7,Lewis E M 44:7,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_007.html,"","Augsburg, Germany",http://vocab.getty.edu/tgn/7004324;http://vocab.getty.edu/tgn/7000084,Augsburg;Germany,1500-1525,1500^1525,16,http://vocab.getty.edu/aat/300404510,,"","",Gradual,"",Gradual,"","","",16th century|Gradual|Liturgy|Germany|German|Historiated initial|Fragment,http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/945809|http://id.worldcat.org/fast/1000579|http://id.worldcat.org/fast/1210272|http://vocab.getty.edu/aat/300111192|http://id.worldcat.org/fast/957716|http://vocab.getty.edu/aat/300117130,"Sixteenth century|Graduals (Liturgical books)|Liturgics|Germany|German (culture, style, period)|Historiated initials|fragments (object portions)","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 140 x 128 mm; parchment,"Initial D with Christ showing his wounds and the Arma Christi|This initial begins the Introit for the first Sunday after Pentecost, 'Domine in tua misericordia speravi ...' (Lord, I cast myself on your mercy).|This cutting can be dated to ca. 1520.",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_007_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:8,Lewis E M 44:8,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_008.html,"","Augsburg, Germany",http://vocab.getty.edu/tgn/7004324;http://vocab.getty.edu/tgn/7000084,Augsburg;Germany,1500-1525,1500^1525,16,http://vocab.getty.edu/aat/300404510,,"","",Missal,"",Missal,"","","",16th century|Missal|Liturgy|Germany|German|Historiated initial|Fragment,http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1023680|http://id.worldcat.org/fast/1000579|http://id.worldcat.org/fast/1210272|http://vocab.getty.edu/aat/300111192|http://id.worldcat.org/fast/957716|http://vocab.getty.edu/aat/300117130,"Sixteenth century|Missals|Liturgics|Germany|German (culture, style, period)|Historiated initials|fragments (object portions)","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 259 x 363 mm; parchment,"Initial D with Christ showing his wounds|This initial begins the Introit for the first Sunday after Pentecost, 'Domine in tua misericordia speravi ...' (Lord, I cast myself on your mercy). It has been attributed to the illuminator Nikolaus Bertschi (c. 1480/90-1541/42) from Augsburg.|This cutting can be dated to ca. 1517.|This image shows the reverse of a leaf with an historiated initial from a missal. This side of the leaf, the true verso, continues the liturgy for the first Sunday after Pentecost, which begins on the front.|Script: Gothic bookhand",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_008_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:8A,Lewis E M 44:8A,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_008a.html,"","Augsburg, Germany",http://vocab.getty.edu/tgn/7004324;http://vocab.getty.edu/tgn/7000084,Augsburg;Germany,1485-1499,1485^1499,15,http://vocab.getty.edu/aat/300404465,,"","",Missal,"",Missal,"","","",15th century|Missal|Liturgy|Germany|German|Fragment,http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1023680|http://id.worldcat.org/fast/1000579|http://id.worldcat.org/fast/1210272|http://vocab.getty.edu/aat/300111192|http://vocab.getty.edu/aat/300117130,"Fifteenth century|Missals|Liturgics|Germany|German (culture, style, period)|fragments (object portions)","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 127 x 150 mm; parchment,"Initial T with the Crucifixion|This initial begins the Canon of the Mass with the words, 'Te igitur' (You therefore [most merciful Father]). This part of the Mass is the preparation for the Eucharist. An image of the Crucifix traditionally marks its beginning as a symbolic reminder of the meaning of the Eucharist.|This image shows the reverse of a cutting from a missal.",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_008a_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:9,Lewis E M 44:9,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_009.html,"","Augsburg, Germany",http://vocab.getty.edu/tgn/7004324;http://vocab.getty.edu/tgn/7000084,Augsburg;Germany,1450-1475,1450^1475,15,http://vocab.getty.edu/aat/300404465,,"","",Antiphonary,"",Antiphonary,"","","",15th century|Historiated initial|Germany|German|Antiphonary|Liturgy|Fragment,http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/957716|http://id.worldcat.org/fast/1210272|http://vocab.getty.edu/aat/300111192|http://id.worldcat.org/fast/810657|http://id.worldcat.org/fast/1000579|http://vocab.getty.edu/aat/300117130,"Fifteenth century|Historiated initials|Germany|German (culture, style, period)|Antiphonaries|Liturgics|fragments (object portions)","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 80 x 84 mm; parchment,"Initial A with the Adoration of the Christ Child|This initial begins the first response of the first nocturn of Matins of Christmas Day, 'Hodie nobis caelorum rex de virgine nasci dignatus' (On this day the king of heaven deigned to be born for us of a Virgin).|This image shows the reverse of a cutting with an historiated initial from an antiphonary.|This cutting can be dated to ca. 1470.",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_009_TEI.xml
,,,tei-xml,,Q3087288,Free Library of Philadelphia,Lewis E M 44:9A,Lewis E M 44:9A,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_044_009a.html,"","Augsburg, Germany",http://vocab.getty.edu/tgn/7004324;http://vocab.getty.edu/tgn/7000084,Augsburg;Germany,1490-1510,1490^1510,15;16,http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510,,"","",Choir book,"",Choir book,"","","",15th century|Germany|German|Musical notation|Song book|Historiated initial|Fragment,http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1210272|http://vocab.getty.edu/aat/300111192|http://id.worldcat.org/fast/1030779|http://id.worldcat.org/fast/1920365|http://id.worldcat.org/fast/957716|http://vocab.getty.edu/aat/300117130,"Fifteenth century|Germany|German (culture, style, period)|Musical notation|Songbooks|Historiated initials|fragments (object portions)","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",Parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 188 x 192 mm; parchment,"Initial G with the Adoration of Christ|This initial was illuminated by Georg and Leonhard Beck, a father-and-son team of illuminators working in Augsburg from ca. 1490 to ca. 1512, when Georg, the father, died. The liturgy that this initial begins remains to be identified, although it surely begins a chant sung during Christmas Day.|This image shows the reverse of an initial with an historiated initial from a choir book.|This cutting can be dated to ca. 1500.|Script: Gothic bookhand",Contributor: David Kalish|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2023-12-03 20:08:22 -0500,2019-04-29,lewis_e_m_044_009a_TEI.xml
