ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,12411428,MS Or 515,https://clio.columbia.edu/catalog/12411428,https://iiif.archive.org/iiif/ldpd_12411428_000/manifest.json,Spain,http://vocab.getty.edu/tgn/1000095,Spain,approximately 1589-1590s.,1589^1590,16,http://vocab.getty.edu/aat/300404510,,"","",al-Risālah,"",al-Risālah,Codices (bound manuscripts)|Manuscripts (documents)|Translations (documents)|Illuminations (painting)|Texts,http://vocab.getty.edu/aat/300224200|http://vocab.getty.edu/aat/300028569|http://vocab.getty.edu/aat/300027389|http://vocab.getty.edu/aat/300264522|http://id.worldcat.org/fast/1423705,codices (bound manuscripts)|manuscripts (documents)|translations (documents)|illuminations (paintings)|Texts,"Islamic law--Early works to 1800|Malikites--Early works to 1800|Aljamía--Texts--Early works to 1800|Manuscripts, Spanish|Aljamía|Islamic law|Malikites",http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1006724;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/805361;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008500|http://id.worldcat.org/fast/805361|http://id.worldcat.org/fast/979949|http://id.worldcat.org/fast/1006724,"Islamic law;Early works|Malikites;Early works|Aljamía;Texts;Early works|Manuscripts, Spanish|Aljamía|Islamic law|Malikites","Ibn Abī Zayd al-Qayrawānī, ʻAbd Allāh ibn ʻAbd al-Raḥmān, active 10th century","","",Q5984167,human,Ibn Abi Zayd al-Qayrawani,"","","","","","","","","","","","",,,,,,,Spanish,Q1321,Spanish,"","","","","","","","","",Extent: 1 online resource (204 pages),"Aljamiado or Aljamía manuscript copied in Spain ca. 1589-1590s. The watermark (sphere, similar to Briquet 14039) is localized to Saumur 1589.|The manuscript begins with a commentary on Al Risala by Abu Muhammad Abdullah ibn Abi Zayd al-Qayrawani (922-996).|Written in four hands in black and red, with zoomorphic figures and designs with flourishes in the margins of 15 pages.|Shelfmark: MS Or 515.",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,12993928,MS Or 388 - FOLIO,https://clio.columbia.edu/catalog/12993928,https://iiif.archive.org/iiif/ldpd_12993928_000/manifest.json,"Palermo, Italy",http://vocab.getty.edu/tgn/7003928;http://vocab.getty.edu/tgn/1000080,Palermo;Italy,1793,1793,18,http://vocab.getty.edu/aat/300404512,,"","",Kitāb Dīwān Miṣr,"",Kitāb Dīwān Miṣr,Manuscripts--1793|Forgeries (derivative objects)|Leather bindings (Binding)|Flap bindings (Binding)|Islamic bindings (Binding)|Early works|History|Manuscripts,http://id.worldcat.org/fast/1424060|http://vocab.getty.edu/aat/300015641|http://id.loc.gov/vocabulary/rbmscv/cv00455|http://id.loc.gov/vocabulary/rbmscv/cv00468|http://id.loc.gov/vocabulary/rbmscv/cv00337|http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1424060,Manuscripts|forgeries (derivative objects)|Leather bindings|Flap bindings|Islamic bindings|Early works|History|Manuscripts,"Sicily (Italy)--History--1016-1194--Early works to 1800|Manuscripts, Arabic|Forgery of manuscripts--Specimens|Forgery of manuscripts|Manuscripts, Arabic|Italy--Sicily|1016-1194",http://id.worldcat.org/fast/1204499;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/932824;http://id.worldcat.org/fast/1423861|http://id.worldcat.org/fast/932824|http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/1204499|,"Italy--Sicily;History;Early works|Manuscripts, Arabic|Forgery of manuscripts;Specimens|Forgery of manuscripts|Manuscripts, Arabic|Italy--Sicily|","Vella, Giuseppe, -1815","","",Q1658837,human,Giuseppe Vella,"","","","","","","","","","","","",,,,,,,Arabic,Q13955,Arabic,"","","","","","","","","",Extent: 1 electronic resource (432 unnumbered pages) ; 28 cm,"Original leaves are 210 mm mounted in sheets 280 mm.|Title from title page and introduction (p. 2).|Layout: 30 long lines.|Script: Written in a maghribi in reddish ink; pointed.|Decoration: Title page decoration of a larger rectangle with knotwork frame divided by another knotwork line with the basmallah above the line and the title in a circular medallion centered in the lower square (p. 1).|Origin: Composed and published in 1793, in Palermo, Italy.|Shelfmark: MS Or 388 - FOLIO.|Sold by Probsthain & Co.; listed as number 1345 in Probsthain's Oriental Catalogue no. 20, part II (1910) (note laid in).",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,13603952,MS Or 15,https://clio.columbia.edu/catalog/13603952,https://iiif.archive.org/iiif/ldpd_13603952_000/manifest.json,India?,http://vocab.getty.edu/tgn/7000198,India,between 1650 and 1799?,1650^1799,17;18,http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512,,"","",Sharḥ-i ṣad kalimah-i Baṭlamyūs,شرح صد ظلمه بطلمىوس,Sharḥ-i ṣad kalimah-i Baṭlamyūs,Codices (bound manuscripts)|Translations (documents),http://vocab.getty.edu/aat/300224200|http://vocab.getty.edu/aat/300027389,codices (bound manuscripts)|translations (documents),"Pseudo-Ptolemy. Centiloquium|Astrology, Arab--Early works to 1800|Manuscripts, Persian",|http://id.worldcat.org/fast/819451;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008462,"|Astrology, Arab;Early works|Manuscripts, Persian","Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274",طوسي، نصير الدين محمد بن محمد، 1201-1274,"",Q302835,human,Nasir al-Din al-Tusi,"","","","","","","Ṣāḥibdād, Sayyid ʻImād al-Dīn ibn Sayyid Mubārak",صاحب‌داد، سيد عماد الدىن بن سيد مبارظ,"",Sayyid ʻImād al-Dīn ibn Sayyid Mubārak Ṣāḥibdād,Q114242503,human,,,,,,,Persian with Arabic source-text,Q9168;Q13955,Persian;Arabic,"Smith, David Eugene, 1860-1944","","",David Eugene Smith,Q1174369,human,paper,http://vocab.getty.edu/aat/300014109,paper,"Extent: 28 foliated leaves : paper ; 250 x 160 (185 x 95) mm, bound to 255 x 170 mm","Manuscript codex.|Title from introduction (f. 2r).|Layout: 23-26 long lines with some marginalia; extensive repairs to leaves.|Script: Written in nastaʻliq in black ink; pointed, unvocalized.|Decoration: Rubrications in red.|Shelfmark: MS Or 15.|Origin: Likely copied in the mid- to late-16th or 17th century by Sayyid ʻImād al-Dīn ibn Sayyid Mubārak Ṣāḥibdād (f. 27v).",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,13604004,MS Or 19,https://clio.columbia.edu/catalog/13604004,https://iiif.archive.org/iiif/ldpd_13604004_000/manifest.json,Herat,http://vocab.getty.edu/tgn/7002243,Herāt,between 1750 and 1899?,1750^1899,18;19,http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,"","",Panjāh bāb-i sulṭānī bi-ʻilm-i usṭurlāb,)نجاه باب سلطانى بعلم اسطرلاب,Bi-ʻilm-i usṭurlāb,Manuscripts (documents)|Codices (bound manuscripts)|Diagrams|Tables (documents)|Islamic bindings (Binding)|Full covers|Supported sewing|Early works,http://vocab.getty.edu/aat/300028569|http://vocab.getty.edu/aat/300224200|http://vocab.getty.edu/aat/300015387|http://vocab.getty.edu/aat/300027364|http://id.loc.gov/vocabulary/rbmscv/cv00337|http://w3id.org/lob/concept/1348|http://w3id.org/lob/concept/2508|http://id.worldcat.org/fast/1411636,manuscripts (documents)|codices (bound manuscripts)|diagrams|tables (documents)|Islamic bindings|full covers|supported sewing structures|Early works,"Astrolabes--Early works to 1800|Astronomy--Early works to 1800|Astronomical instruments--Early works to 1800|Manuscripts, Persian|Astrolabes|Astronomical instruments|Astronomy|Manuscripts, Persian|New York (State)--New York",http://id.worldcat.org/fast/819392;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/819641;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008462|http://id.worldcat.org/fast/819392|http://id.worldcat.org/fast/819641|http://id.worldcat.org/fast/819673|http://id.worldcat.org/fast/1008462|http://id.worldcat.org/fast/1204333,"Astrolabes;Early works|Astronomy;Early works|Astronomical instruments;Early works|Manuscripts, Persian|Astrolabes|Astronomical instruments|Astronomy|Manuscripts, Persian|New York (State)--New York","Āmulī, Rukn ibn Sharaf al-Dīn, active 1456","آملى، رظن بن شرف الدىن, active 1456","",Q114242429,human,Rukn ibn Sharaf al-Dīn Āmulī,"","","","","","","","","","","","",,,,,,,Persian,Q9168,Persian,"Smith, David Eugene, 1860-1944","","",David Eugene Smith,Q1174369,human,"paper, illustrations",http://vocab.getty.edu/aat/300014109,paper,"Extent: 42 bi-paginated leaves : paper, illustrations ; 200 x 140 (165 x 110) mm, bound to 220 x 150 mm","Manuscript codex.|Title from p. [1] of the manuscript.|Pagination: Numbers in ink at the top of every other page, number 11 repeats. Catchwords every verso, lower left. References in the record are to the pagination as it appears in the manuscript.|Layout: 17 lines per page with some marginalia; frame-ruled.|Script: Written in nastaʻliq in black ink.|Decoration: Section headers and overlines in red. Includes 7 tables: pp. [24], [32], 35, [36], 43, [54], [60], and 4 diagrams: pp. 25, [26], 27, 63.|Origin: Likely copied in Herat. The work is written on different types of paper including European laid paper and machine-made paper.|Shelfmark: MS Or 19.",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,13604005,MS Or 21,https://clio.columbia.edu/catalog/13604005,https://iiif.archive.org/iiif/ldpd_13604005_000/manifest.json,India?,http://vocab.getty.edu/tgn/7000198,India,between 1500 and 1840?,1500^1840,16;17;18;19,http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,"","",al-Mulakhkhaṣ fī al-hayʼah,الملخص في الهيئة,Sharḥ al-Jaghmīnī,Codices (bound manuscripts)|Manuscripts (documents)|Diagrams|Tables (documents)|Helical primary endbands|Early works|History,http://vocab.getty.edu/aat/300224200|http://vocab.getty.edu/aat/300028569|http://vocab.getty.edu/aat/300015387|http://vocab.getty.edu/aat/300027364|http://w3id.org/lob/concept/3643|http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1411628,codices (bound manuscripts)|manuscripts (documents)|diagrams|tables (documents)|helical endband sewing|Early works|History,"Geography, Arab--Early works to 1800|Astronomy--Islamic countries--History|Manuscripts, Arabic|Astronomy|Geography, Arab|Manuscripts, Arabic|Islamic countries|New York (State)--New York",http://id.worldcat.org/fast/940571;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/958235|http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/819673|http://id.worldcat.org/fast/940571|http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/1244130|http://id.worldcat.org/fast/1204333,"Geography, Arab;Early works|Astronomy;Islamic countries;History|Manuscripts, Arabic|Astronomy|Geography, Arab|Manuscripts, Arabic|Islamic countries|New York (State)--New York","Jaghmīnī, Maḥmūd ibn Muḥammad, -1221","جغميني، محمود بن محمد, -1221","",Q4060361,human,Jaghmini,"","","","","","","","","","","","",,,,,,,Arabic,Q13955,Arabic,"Smith, David Eugene, 1860-1944","","",David Eugene Smith,Q1174369,human,"paper, illustrations",http://vocab.getty.edu/aat/300014109,paper,"Extent: 67 paginated leaves : paper, illustrations ; 220 x 130 (170 x 90 and 170 x 75) mm","Manuscript codex.|Title from introduction (p. 5); alternate title from p. [1].|Pagination: Pages are numbered in ink, upper center: [1]-134. References in the record are to page numbers as they appear in the manuscript.|Layout: 14-23 long lines with extensive marginalia, including interlinear comments.|Script: Written in naskh in black ink; pointed, partially vocalized.|Decoration: Two tables (p. 12-13) and 45 diagrams in red and black; headings and other finding aids also in red.|Origin: Not dated; text was dedicated to Ulugh Beg when first composed; a marginal note on p. 2 also gives a date of A.H. 1256 (1840).|Shelfmark: MS Or 21.",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,13604011,MS Or 24,https://clio.columbia.edu/catalog/13604011,https://iiif.archive.org/iiif/ldpd_13604011_000/manifest.json,Turkey?,http://vocab.getty.edu/tgn/1000144,Turkey,1653.,1653,17,http://vocab.getty.edu/aat/300404511,,"","",Calendar for year 1064 AH,"",Calendar,Calendars (documents by form)|Tables (documents)|Volvelles|Manuscripts (documents)|Early works,http://vocab.getty.edu/aat/300026741|http://vocab.getty.edu/aat/300027364|http://vocab.getty.edu/aat/300247651|http://vocab.getty.edu/aat/300028569|http://id.worldcat.org/fast/1411636,calendars (documents)|tables (documents)|volvelles|manuscripts (documents)|Early works,"Islamic calendar--Early works to 1800|Astrology, Arab--Early works to 1800|Medicine--Turkey--Early works to 1800|Manuscripts, Turkish|Astrology, Arab|Islamic calendar|Manuscripts, Turkish|Medicine|New York (State)--New York|Turkey",http://id.worldcat.org/fast/1730291;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/819451;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1014893;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008521|http://id.worldcat.org/fast/819451|http://id.worldcat.org/fast/1730291|http://id.worldcat.org/fast/1008521|http://id.worldcat.org/fast/1014893|http://id.worldcat.org/fast/1204333|http://id.worldcat.org/fast/1208963,"Islamic calendar;Early works|Astrology, Arab;Early works|Medicine;Turkey;Early works|Manuscripts, Turkish|Astrology, Arab|Islamic calendar|Manuscripts, Turkish|Medicine|New York (State)--New York|Turkey","","","","","","","","","","","","","","","","","","",,,,,,,Ottoman Turkish,Q36730,Ottoman Turkish,"Smith, David Eugene, 1860-1944","","",David Eugene Smith,Q1174369,human,"paper, illustrations",http://vocab.getty.edu/aat/300014109,paper,"Extent: 8 foliated leaves : paper, illustrations ; 205 x 135 (148 x 85) mm","Manuscript.|Title supplied by the cataloger.|Layout: Tables with a side column for marginalia.|Script: Written in naskh in black and red ink.|Decoration: Red ink decorative marks; textblock border-ruled in black and yellow; green and red endpieces on head rows and columns. Tables in red and black (f. 1v-7v inclusive); Zodiacs in red, black, and green (f. 1r, 8r) and a volvelle in red, black, green, and yellow (f. 8v).|Shelfmark: MS Or 24.|Origin: 1064 AH.|Purchased by D.E. Smith in Nuremberg, 1908.",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,13604015,MS Or 25,https://clio.columbia.edu/catalog/13604015,https://iiif.archive.org/iiif/ldpd_13604015_000/manifest.json,India?,http://vocab.getty.edu/tgn/7000198,India,between 1850 and 1899?,1850^1899,19,http://vocab.getty.edu/aat/300404513,,De sphaericis,"",Kitāb al-ukar,كتاب الاكر,De sphaericis,Artificial grains|Re-used (materials)|Manuscripts (documents)|Codices (bound manuscripts)|Diagrams|History,http://w3id.org/lob/concept/1507|http://w3id.org/lob/concept/1535|http://vocab.getty.edu/aat/300028569|http://vocab.getty.edu/aat/300224200|http://vocab.getty.edu/aat/300015387|http://id.worldcat.org/fast/1411628,artificial grains|re-used (materials)|manuscripts (documents)|codices (bound manuscripts)|diagrams|History,"Geometry--Arab countries--History|Manuscripts, Arabic|Geometry|Manuscripts, Arabic|Arab countries|New York (State)--New York",http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/958235|http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/940864|http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/1240128|http://id.worldcat.org/fast/1204333,"Geometry;Arab countries;History|Manuscripts, Arabic|Geometry|Manuscripts, Arabic|Arab countries|New York (State)--New York","Theodosius, active 1st century B.C.","ثاوذوسيوس, active 1st century B.C.","","","","","","","","","","","","","","","","",,,,,,,Arabic,Q13955,Arabic,"Smith, David Eugene, 1860-1944","","",David Eugene Smith,Q1174369,human,"paper, illustrations",http://vocab.getty.edu/aat/300014109,paper,"Extent: 1 online resource (38 foliated leaves) : paper, illustrations ; 218 x 125 (120 x 65) mm, bound to 210 x 130 mm","Manuscript codex.|Title from introduction (Flyleaf 1v).|Layout: 17 long lines; frame-ruled.|Script: Written in nastaʻlīq in black; pointed, unvocalized.|Decoration: Some rubrications. Numerous geometrical figures in red and black, some incomplete.|Origin: Likely copied in the mid- to late-19th century.|Shelfmark: MS Or 25.",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,13604039,MS Or 30 - FOLIO/FLAT,https://clio.columbia.edu/catalog/13604039,https://iiif.archive.org/iiif/ldpd_13604039_000/manifest.json,Iran?,http://vocab.getty.edu/tgn/7000231,Iran,1348.,1348,14,http://vocab.getty.edu/aat/300404506,,Elements,"",Uṣūl al-handasah wa-al-ḥisāb /,اصول الهندسة والحساب /,Elements,Manuscripts (documents)|Codices (bound manuscripts)|Diagrams|Half covers|Recessed sewing supports|Trough-marbled paper,http://vocab.getty.edu/aat/300028569|http://vocab.getty.edu/aat/300224200|http://vocab.getty.edu/aat/300015387|http://w3id.org/lob/concept/1382|http://w3id.org/lob/concept/2527|http://w3id.org/lob/concept/3990,manuscripts (documents)|codices (bound manuscripts)|diagrams|half covers|recessed sewing supports|trough-marbled paper,"Geometry--Early works to 1800|Geometry--Arab countries--History|Manuscripts, Arabic--New York (State)--New York",http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/958235|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204333,"Geometry;Early works|Geometry;Arab countries;History|Manuscripts, Arabic;New York (State)--New York",Euclid,"","",Q8747,human,Euclid,"","","","","","","","","","","","",,,,,,,Arabic,Q13955,Arabic,"Smith, David Eugene, 1860-1944","","",David Eugene Smith,Q1174369,human,"paper, illustrations",http://vocab.getty.edu/aat/300014109,paper,"Extent: 1 online resource (95 foliated leaves :) : paper, illustrations","Manuscript codex.|Title from introduction (f. 1v).|Layout: 24-26 long lines, with extensive marginalia and geometrical shapes.|Foliation: Foliation in ink in Hindu-Arabic numerals, upper left recto.|Script: Written in nastaʻliq with marginalia in rapid nastaʻliq; pointed, unvocalized.|Decoration: Diagrams, headings, and overlines in red.|Origin: 751 A.H. (f. 95v).|Shelfmark: MS Or 30 - FOLIO/FLAT.",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,13604101,MS Or 32,https://clio.columbia.edu/catalog/13604101,https://iiif.archive.org/iiif/ldpd_13604101_000/manifest.json,Turkey?,http://vocab.getty.edu/tgn/1000144,Turkey,between 1775 and 1825?,1775^1825,18;19,http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,"","",Treatise on composing letters,"",Treatise on composing letters,Codices (bound manuscripts)|Manuscripts (documents)|Manuals (instructional materials)|History|Insertions (Provenance),http://vocab.getty.edu/aat/300224200|http://vocab.getty.edu/aat/300028569|http://vocab.getty.edu/aat/300026395|http://id.worldcat.org/fast/1411628|http://id.loc.gov/vocabulary/rbmscv/cv00243,codices (bound manuscripts)|manuscripts (documents)|manuals (instructional materials)|History|Insertions (Provenance),"Education--Turkey--History--Ottoman Empire, 1288-1918|Letter writing, Turkish|Manuscripts, Turkish|Education|Letter writing, Turkish|Manuscripts|New York (State)--New York|Turkey|1288-1918",http://id.worldcat.org/fast/902499;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355456|http://id.worldcat.org/fast/996758|http://id.worldcat.org/fast/1008521|http://id.worldcat.org/fast/902499|http://id.worldcat.org/fast/996758|http://id.worldcat.org/fast/1008230|http://id.worldcat.org/fast/1204333|http://id.worldcat.org/fast/1208963|,"Education;Turkey;History;1288-1918|Letter writing, Turkish|Manuscripts, Turkish|Education|Letter writing, Turkish|Manuscripts|New York (State)--New York|Turkey|","","","","","","","","","","","","","","","","","","",,,,,,,Ottoman with translations from Arabic; inserts in Persian laid in,Q36730;Q13955;Q9168,Ottoman Turkish;Arabic;Persian,"Smith, David Eugene, 1860-1944","","",David Eugene Smith,Q1174369,human,paper,http://vocab.getty.edu/aat/300014109,paper,"Extent: 35 foliated leaves : paper ; 257 x 185 (155 x 91) mm, bound to 257 x 185 mm","Manuscript codex.|Title supplied by cataloger.|Layout: 7 slightly slanting lines (higher on the gutter end) with a column of text down the outside edge of the textblock. Catchwords on versos, lower left.|Script: Written in late ruqʻah in black and red; pointed, unvocalized.|Decoration: Rubrications.|Origin: Likely written in the late-18th or early-19th century.|Some inconsistent paginations in Arabic.|Shelfmark: MS Or 32.",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
,,,marc-xml,"",Q4079856,Columbia University Rare Book & Manuscript Library,13604105,MS Or 33,https://clio.columbia.edu/catalog/13604105,https://iiif.archive.org/iiif/ldpd_13604105_000/manifest.json,Iran?,http://vocab.getty.edu/tgn/7000231,Iran,between 1650 and 1843?,1650^1843,17;18;19,http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,"","",Khulāṣat al-ḥisāb,خلاصة الحساب,Khulāṣat al-ḥisāb,Manuscripts (documents)|Codices (bound manuscripts)|Diagrams|Tables (documents)|Half covers|Early works,http://vocab.getty.edu/aat/300028569|http://vocab.getty.edu/aat/300224200|http://vocab.getty.edu/aat/300015387|http://vocab.getty.edu/aat/300027364|http://w3id.org/lob/concept/1382|http://id.worldcat.org/fast/1411636,manuscripts (documents)|codices (bound manuscripts)|diagrams|tables (documents)|half covers|Early works,"Arithmetic--Early works to 1800|Mathematics, Arab--Early works to 1800|Manuscripts, Arabic|Arithmetic|Manuscripts, Arabic|Mathematics, Arab|New York (State)--New York",http://id.worldcat.org/fast/814484;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1012356;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/814484|http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/1012356|http://id.worldcat.org/fast/1204333,"Arithmetic;Early works|Mathematics, Arab;Early works|Manuscripts, Arabic|Arithmetic|Manuscripts, Arabic|Mathematics, Arab|New York (State)--New York","ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621","","",Q2658411,human,Bahāʾ al-dīn al-ʿĀmilī,"","","","","","","","","","","","",,,,,,,Arabic with some Persian marginalia,Q13955;Q9168,Arabic;Persian,"Smith, David Eugene, 1860-1944","","",David Eugene Smith,Q1174369,human,"paper, illustrations",http://vocab.getty.edu/aat/300014109,paper,"Extent: 30 foliated leaves : paper, illustrations ; 245 x 160 (145 x 97) mm, bound to 250 x 175 mm","Manuscript codex.|Title from preface (f. 2r).|Layout: 11 long lines; extensive marginalia and interlinear comments on the first 16 folios; catchwords on verso, lower left.|Script: Written in nastaʻliq in black ink; pointed, unvocalized.|Decoration: Headings in red; tables (f. 3r-4r, 7v-8r, 9v, 10v) and geometrical diagrams (f. 15r/v, 18r-19r, 20v, 29r) in red and black.|Origin: The colophon is taped over (f. 30r); an owner's stamp with the name Muḥammad ʻAlī Khān and the date A.H. 1258 is visible on f. 1r.|Shelfmark: MS Or 33.|Formerly owned by Muḥammad ʻAlī Khān (owner's stamp f. 1r).",,2024-01-24 12:58:08 -0500,2023-04-06,20231208-columbia-marc-mmw.xml
