name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Lucian, of Samosata",author,,,,,,,,human,Lucian of Samosata,Q177847,Q41157
"Marcello, Pietro",author,,,human,Pietro Marcello,Q131623274,DSNAME7242,Q67488,,,,
Pseudo-Cicero,author,,,,,,,,human,Pseudo-Cicero,Q67405713,Q854
Xenophon,author,,,,,,,,human,Xenophon,Q129772,Q6097
"Gonstone, William",former owner,,,human,William Gonstone,Q131623275,DSNAME7243,Q67489,,,,
"Mildmay, Thomas",former owner,,,human,Thomas Mildmay,Q131623276,DSNAME7244,Q67490,,,,
"Olivi, Pierre Jean, 1248 or 1249-1298",author,,,human,Peter Olivi,Q326307,DSNAME7381,Q67627,,,,
Hispanic Society of America,former owner,,,organization,Hispanic Society of America,Q2420849,DSNAME7441,Q67687,,,,
"Convento di San Domenico (Gaeta, Italy)",former owner,,,organization,Convent of San Domenico,Q123268776,DSNAME7442,Q67688,,,,
"Anne, of Brittany, Queen, consort of Louis XII, King of France, 1476-1514",former owner,,,,,,,,human,Anne of Brittany,Q201143,Q1865
"Presbyterian Theological Seminary, Chicago",former owner,,,organization,McCormick Theological Seminary,Q6800587,DSNAME7443,Q67689,,,,
"Heinrich, von Friemar, approximately 1245-1340",author,,http://id.loc.gov/authorities/names/nr96016959,,,,,,human,Heinrich von Friemar,Q1306304,Q4431
"Koenig, Harry C. 1909-2002",former owner,,,human,Harry C. Koenig,Q131575384,DSNAME7382,Q67628,,,,
Catholic Church. Pope (1316-1334 : John XXII),author,,,organization;human,Catholic Church;John XXII,Q9592;Q165568,DSNAME152;DSNAME2824,Q425;Q20142,,,,
"Williams, Robert, 1936-",former owner,,,human,Robert Williams,Q131623277,DSNAME7245,Q67491,,,,
"Brown, Howard Mayer",former owner,,,human,Howard Mayer Brown,Q3787230,DSNAME7383,Q67629,,,,
"Le Febvre, Matthieu",author,,,human,Matthieu Le Febvre,Q131623278,DSNAME7246,Q67492,,,,
"Baskin, Leonard, 1922-2000",former owner,,,human,Leonard Baskin,Q2601617,DSNAME7384,Q67630,,,,
"Baskin, Lisa Unger",former owner,,,human,Lisa Unger Baskin,Q131623279,DSNAME7247,Q67493,,,,
"Fownes, T",former owner,,,human,T. Fownes,Q131623280,DSNAME7248,Q67494,,,,
"Reading Abbey (Reading, England)",former owner,,,organization,Reading Abbey,Q2482838,DSNAME7444,Q67690,,,,
Terence,author,,,,,,,,human,Terence,Q172048,Q1944
"Huth, Henry, 1815-1878",former owner,,http://id.loc.gov/authorities/names/n83139105,,,,,,human,Henry Huth,Q15438897,Q12913
Bibliothèque royale de Belgique,former owner,,,organization,Royal Library of Belgium,Q383931,DSNAME7445,Q67691,,,,
"Schwarz, Christian Gottlieb, 1675-1751",former owner,,,human,Christian Gottlieb Schwarz,Q21544002,DSNAME7385,Q67631,,,,
"Julianus, Saint, Bishop of Toledo, -690",author,,,human,Julian of Toledo,Q722563,DSNAME7386,Q67632,,,,
"Isidore, of Seville, Saint, -636",author,,http://id.loc.gov/authorities/names/n80139470,,,,,,human,Isidore of Seville,Q166876,Q428
Benediktinerstift Lambach,former owner,,http://id.loc.gov/authorities/names/n91000117,,,,,,organization,Lambach Abbey,Q315889,Q2853
Abtei Eberbach,former owner,,,organization,Eberbach Abbey,Q697766,DSNAME7446,Q67692,,,,
Vyšší Brod (Monastery),former owner,,,,,,,,organization,Vyšší Brod Cistercian Abbey,Q675724,Q12804
Stift Admont. Bibliothek,former owner,,,,,,,,organization,Admont Abbey Library,Q304668,Q16695
"Boethius, -524",author,,,,,,,,human,Boethius,Q102851,Q398
Stift Hamersleben,former owner,,,organization,Stift Hamersleben,Q131623281,DSNAME7447,Q67693,,,,
"Bowen, James, active 1748",former owner,,,human,"James Bowen",Q6130042,DSNAME7249,Q67495,,,,
"Levera, Domenico, 1737-1817",former owner,,,human,Domenico Levera,Q131623282,DSNAME7250,Q67496,,,,
"Peter Lombard, Bishop of Paris, approximately 1100-1160",author,,,,,,,,human,Peter Lombard,Q315347,Q1124
"Neve, Timothy, 1694-1757",former owner,,,human,Timothy Neve,Q18530922,DSNAME7387,Q67633,,,,
"Peterborough Public Library (Peterborough, England)",former owner,,,organization,Peterborough Central Library,Q55183821,DSNAME7448,Q67694,,,,
Monasterio de Santa María de El Paular,former owner,,,organization,Monasterio de El Paular,Q1752772,DSNAME7449,Q67695,,,,
"Levis, Eugenio de",former owner,,,human,Giacomo Eugenio De Levis,Q120898630,DSNAME7388,Q67634,,,,
"Heber, Richard, 1773-1833",former owner,,,,,,,,human,Richard Heber,Q4502479,Q6134
"Ricci, Seymour de, 1881-1942",former owner,,,human,Seymour de Ricci,Q15996348,DSNAME7389,Q67635,,,,
Abbazia della Novalesa,former owner,,,organization,Novalesa Abbey,Q2755827,DSNAME7450,Q67696,,,,
"Graville, Anne de, approximately 1490-approximately 1543",former owner,,,human,Anne de Graville,Q19629478,DSNAME7390,Q67636,,,,
"Urfé, Claude d', 1501-1558",former owner,,http://id.loc.gov/authorities/names/n94114542,,,,,,human,Claude d'Urfé,Q2978307,Q41800
"La Vallière, Louis César de la Baume Le Blanc, duc de, 1708-1780",former owner,,,,,,,,human,Louis César de La Baume Le Blanc,Q1158739,Q7919
"Crevenna, Pietro Antonio, known also as Bolongaro-Crevenna, d.1792",former owner,,,human,Pietro Antonio Crevenna,Q55902726,DSNAME3864,Q40309,,,,
"Folliott, George",former owner,,,,,,,,human,George Folliott,Q75433234,Q42667
"Vernon, G. J. Warren Baron, 1803-1866",former owner,,,human,"George Venables-Vernon, 5th Baron Vernon",Q5545476,DSNAME252,Q856,,,,
"Hoveden, John, -1275",author,,,human,"John of Howden",Q16200047,DSNAME7251,Q67497,,,,
Stift Melk,former owner,,,,,,,,organization,Melk Abbey,Q660082,Q42053
"Dunn, George, 1864-1912",former owner,,,,,,,,human,George Dunn,Q112841325,Q1572
"Rolandinus, de Passageriis, -1300",author,,,human,Rolandino de' Passaggeri,Q3940253,DSNAME7391,Q67637,,,,
Tomaxinus,scribe,,,human,Tomaxinus,Q131623283,DSNAME7252,Q67498,,,,
"Jean, de Meun, approximately 1240-approximately 1305",author,,,human,Jean de Meun,Q544925,DSNAME4540,Q40985,,,,
"Karpinski, Louis Charles, 1878-1956",former owner,,,human,Louis Charles Karpinski,Q3709967,DSNAME7392,Q67638,,,,
"Cholmondeley, Reginald, 1826-1896",former owner,,,human,Reginald Cholmondeley,Q76287831,DSNAME7393,Q67639,,,,
"Potocki, François",former owner,,,human,Franciszek Potocki,Q11698707,DSNAME7394,Q67640,,,,
"Bibliotheca Philosophica Hermetica (Amsterdam, Netherlands)",former owner,,,organization,Bibliotheca Philosophica Hermetica,Q315883,DSNAME7451,Q67697,,,,
"Clynton, J",scribe,,,human,J. Clynton,Q131623284,DSNAME7253,Q67499,,,,
"Sowthen, Thomas, -1579",former owner,,,human,Thomas Sowthen,Q131623285,DSNAME7254,Q67500,,,,
"Schinkel, A., active 1843",former owner,,,human,"Adrianus David Schinkel",Q55901559,DSNAME624,Q1859,,,,
"Neudörffer, Johann, 1497-1563",author,,,,,,,,human,Johann Neudörffer the Elder,Q1695681,Q41016
"Paolo, da Firenze, approximately 1355-",author,,,human,Paolo da Firenze,Q514391,DSNAME7395,Q67641,,,,
"Grabauer, Carl Hermann",former owner,,,human,Carl Hermann Grabauer,Q131623286,DSNAME7256,Q67502,,,,
"Cavalca, Domenico, -1342",author,,,,,,,,human,Domenico Cavalca,Q3712952,Q6104
Pseudo-Augustinus,author,,,,,,,,human,Pseudo-Augustine,Q1241114,Q1921
"Bartholomew, of Trent, -approximately 1251",author,,,human,Bartholomew of Trent,Q4865307,DSNAME7396,Q67642,,,,
A.G.T,former owner,,,,,,,,,,,
C.B,former owner,,,,,,,,,,,
"Nider, Johannes, approximately 1380-1438",author,,,,,,,,human,Johannes Nider,Q66836,Q6125
"Sargent, John Singer, 1856-1925",former owner,,,human,John Singer Sargent,Q155626,DSNAME7397,Q67643,,,,
"Griscom, Acton 1891-",former owner,,,human,Acton Griscom,Q56177963,DSNAME2274,Q16576,,,,
"Paul, of Cologne",author,,,,,,,,,,,
"Stewart, James H",former owner,,,human,James H. Stewart,Q19975272,DSNAME7398,Q67644,,,,
"Jackson, Bill, 1917-2003",former owner,,,human,Bill Jackson,Q131575388,DSNAME7399,Q67645,,,,
"Freudenheim, Milton B., 1927-",former owner,,,human,Milt Freudenheim,Q114602578,DSNAME7400,Q67646,,,,
"Ege, Otto F",former owner,,http://id.loc.gov/authorities/names/no99020371,,,,,,human,Otto Ege,Q7109575,Q808
"Boone, James R. Herbert",former owner,,,human,James R. Herbert Boone,Q120691979,DSNAME7401,Q67647,,,,
"Guillaume de Nangis, active 13th century",author,,,human,William of Nangis,Q514617,DSNAME7402,Q67648,,,,
"Blomfield, George Becher, 1801-1885",former owner,,,human,George Becher Blomfield,Q76355566,DSNAME333,Q1498,,,,
Priorij Groenendaal,former owner,,,organization,Groenendael Priory,Q3402988,DSNAME7452,Q67698,,,,
"Zerbolt, Gerard, 1367-1398",author,,,human,Gerard Zerbolt of Zutphen,Q1510217,DSNAME4289,Q40734,,,,
"Nicholas, of Lyra, approximately 1270-1349",author,,http://id.loc.gov/authorities/names/n81077197.html,,,,,,human,Nicholas of Lyra,Q1969164,Q1922
"Lorenzo, da Pisa, active 1470-1471",transcriber,,,human,Lorenzo da Pisa,Q131623287,DSNAME7257,Q67503,,,,
"Maffei, Pietro Antonio, 1663-1744",former owner,,,human,Pietro Antonio Maffei,Q60842621,DSNAME7403,Q67649,,,,
Catholic Church. Pope (1471-1484 : Sixtus IV),author,,,,,,,,organization;human,Catholic Church;Sixtus IV,Q9592;Q163514,Q425;Q16716
Carthusians,author,,,,,,,,organization,Carthusian Order,Q220979,Q41958
"Bannister, Arthur Thomas, 1861-",former owner,,,human,Arthur Thomas Bannister,Q113748301,DSNAME7404,Q67650,,,,
"Lansburgh, Mark",former owner,,,,,,,,human,Mark Lansburgh,Q114242464,Q448
Kölner Kartause,author,,,,,,,,organization,Cologne Charterhouse,Q291014,Q6081
"Ess, Leander van, 1772-1847",former owner,,,,,,,,human,Johann Heinrich van Ess,Q1810643,Q1514
"Martinus, Polonus, -1279",author,,,,,,,,human,Martin of Opava,Q431054,Q41214
"Gerson, Jean, 1363-1429",author,,,,,,,,human,Jean Gerson,Q281179,Q7333
"Lupin, Hans Jacob",author,,,human,Hans Jacob Lupin,Q131623289,DSNAME7258,Q67504,,,,
"Neubronner, Heinrich, active 1669-1670",former owner,,,human,Heinrich Neubronner,Q131623290,DSNAME7259,Q67505,,,,
"Neubronner, Melchior Daniel, active 1697-1698",former owner,,,human,Melchior Daniel Neubronner,Q131623291,DSNAME7260,Q67506,,,,
"Lupin, Matthaeus, active 1699-1700",former owner,,,human,Matthaeus Lupin,Q131623292,DSNAME7261,Q67507,,,,
"Gould, Jay, 1836-1892",former owner,,,human,Jay Gould,Q709595,DSNAME7405,Q67651,,,,
"Shepard, Helen Miller Gould, 1868-",former owner,,,human,Helen Miller Shepard,Q1563645,DSNAME7406,Q67652,,,,
"Marion, Jehan, -1580",author,,,human,Jehan Marion,Q131623293,DSNAME7262,Q67508,,,,
"Caylus, Anne Claude Philippe, comte de, 1692-1765",former owner,,,human,"Anne Claude Philippe, Comte de Caylus",Q2734012,DSNAME7407,Q67653,,,,
"Blanchemain, Prosper, 1816-1879",former owner,,,human,Prosper Blanchemain,Q3407760,DSNAME7408,Q67654,,,,
"Favia del Core Borromeo, Maria Ludovica",former owner,,,human,Maria Ludovica Favia del Core Borromeo,Q131623294,DSNAME7263,Q67509,,,,
"Favia del Core, M.",former owner,,,human,M. Favia del Core,Q131623295,DSNAME7264,Q67510,,,,
"Sittard, Arnold-André, active 1577-1581",author,,,human,Arnold-André Sittard,Q131623296,DSNAME7265,Q67511,,,,
"Werner, Nicolaus, 1520-",author,,,human,Nicolaus Werner,Q131623297,DSNAME7266,Q67512,,,,
England and Wales. Exchequer,author,,,organization,Exchequer,Q2408803,DSNAME7453,Q67699,,,,
"Lemaire, Jacques, active 16th century",former owner,,,human,"Jacob Le Maire",Q438156,DSNAME7267,Q67513,,,,
"Johnstone, George Horace, 1882-1960",former owner,,,human,George Horace Johnstone,Q75567180,DSNAME7409,Q67655,,,,
"Johnstone, Alison, -1977",former owner,,,human,"Alison Johnstone",Q121133974,DSNAME7268,Q67514,,,,
"Mersey, John C. Bigham Viscount, 1840-1929",former owner,,,human,"John Bigham, 1st Viscount Mersey",Q2943967,DSNAME7410,Q67656,,,,
"Alberti, Leon Battista, 1404-1472",author,,,,,,,,human,Leon Battista Alberti,Q182046,Q40103
"Albizzi, Pepo d'Antonio di Lando Degli",author,,,human,Pepo d'Antonio di Lando Degli Albizzi,Q131623298,DSNAME7269,Q67515,,,,
"Aldobrandini, Pietro, 1571-1621",author,,,human,Pietro Aldobrandini,Q691894,DSNAME7411,Q67657,,,,
"Alanus, de Insulis, -1202",author,,,,,,,,human,Alain de Lille,Q4313,Q7594
"Mostyn, Llewelyn Nevill Vaughan Lloyd-Mostyn, Baron, 1856-1929",former owner,,,,,,,,human,"Llewelyn Lloyd-Mostyn, 3rd Baron Mostyn of Mostyn",Q75271125,Q20046
"Alabaster, William, 1567-1640",author,,,human,William Alabaster,Q3319086,DSNAME7412,Q67658,,,,
Ambrosians,author,,,organization,Ambrosians,Q3885412,DSNAME7454,Q67700,,,,
"Dante Alighieri, 1265-1321",author,,,,,,,,human,Dante Alighieri,Q1067,Q40500
"Angèli, Pietro, 1517-1596",author,,,human,Pietro degli Angeli,Q3388211,DSNAME7413,Q67659,,,,
"Beau-Chesne, Jehan de",author,,,,,,,,human,John de Beauchesne,Q3175258,Q40244
Forde Abbey (approximately 1142-approximately 1539),former owner,,,organization,Forde Abbey,Q689615,DSNAME7455,Q67701,,,,
"Von Scherling, E",former owner,,,human,"Erik von Scherling",Q116780057,DSNAME564,Q1799,,,,
"Scurhoven, Gerard de",scribe,,,human,Gerard de Scurhoven,Q131623299,DSNAME7271,Q67517,,,,
"Biglione, Francesco di, active 1552",author,,,human,Francesco di Biglione,Q131623300,DSNAME7272,Q67518,,,,
"Narbut, Georg",former owner,,,human,Georg Narbut,Q131623301,DSNAME7273,Q67519,,,,
"Pantius, Alphonsus",author,,,human,Alphonsus Pantius,Q131623302,DSNAME7274,Q67520,,,,
"Brechtel, Stephan, 1523-1574",author,,,human,Stephan Brechtel,Q55847423,DSNAME5938,Q42630,,,,
"Lanna, Adalbert von",former owner,,,human,Adalbert von Lanna,Q87968137,DSNAME7414,Q67660,,,,
Benedictines. Congregazione cassinese,author,,,organization,Cassinese Congregation,Q1048373,DSNAME7456,Q67702,,,,
"Basil, Saint, Bishop of Caesarea, approximately 329-379",author,,,,,,,,human,Basil of Caesarea,Q44258,Q20081
"Allen, Henry Ellis, 1808-1874",former owner,,,human,Henry Ellis Allen,Q20978682,DSNAME3683,Q40128,,,,
"Desq, P",former owner,,,,,,,,human,P. Desq,Q124566780,Q40525
"Bembo, Bernardo, 1433-1519",former owner,,,,,,,,human,Bernardo Bembo,Q462026,Q40256
"Marston, Thomas E",former owner,,,,,,,,human,Thomas E. Marston,Q114666017,Q20311
"Casentino, Iacopo di Francesco di Lorenzo di Niccolo 'da Soci di",scribe,,,human,Iacopo di Francesco di Lorenzo di Niccolo 'da Soci di Casentino,Q131623304,DSNAME7275,Q67521,,,,
"Michelangelo Buonarroti, 1475-1564",author,,,human,Michelangelo,Q5592,DSNAME7415,Q67661,,,,
"SIlver, Louis H",former owner,,,human,Louis H. Silver,Q120691896,DSNAME2454,Q17663,,,,
"Morrison, Alfred, 1821-1897",former owner,,,human,Alfred Morrison,Q17328807,DSNAME660,Q1895,,,,
"Davray, Jean, 1914-",former owner,,,human,Jean Davray,Q26838341,DSNAME7416,Q67662,,,,
"Ephraem, Syrus, Saint, 303-373",author,,,human,Ephrem the Syrian,Q200608,DSNAME4158,Q40603,,,,
"Peter Damian, Saint, 1007?-1072",author,,,,,,,,human,Peter Damian,Q258369,Q839
"Cambini, Andrea, -1527",author,,,human,Andrea Cambini,Q4755002,DSNAME7417,Q67663,,,,
"Capilupi, Camillo, active 1572",author,,,human,"Camillo Capilupi",Q4212897,DSNAME7276,Q67522,,,,
"Capirola, Vincenzo, 1474-",author,,,human,Vincenzo Capirola,Q612634,DSNAME7418,Q67664,,,,
"Vidal, active 16th century",illuminator,,,,,,,,,,,
"Ashley, Robert, 1565-1641",author,,,human,Robert Ashley,Q7341626,DSNAME7419,Q67665,,,,
"Grosvenor, Richard",former owner,,,,,,,,,,,
"Roper, William, 1496-1578",author,,,human,William Roper,Q141753,DSNAME5153,Q41598,,,,
Peru (Viceroyalty). Real Audiencia (Lima),author,,,organization,Royal Audiencia of Lima,Q1573022,DSNAME7457,Q67703,,,,
Peru (Viceroyalty). Real Caja de Cuzco,author,,,,,,,,,,,
"Vivar, Jerónimo de",author,,,human,Jerónimo de Vivar,Q6185675,DSNAME7420,Q67666,,,,
"Waldeck, Frédéric de, 1766-1875",former owner,,,human,Jean-Frédéric Waldeck,Q956537,DSNAME7421,Q67667,,,,
"Alzate y Ramírez, José Antonio de, 1737-1799",author,,,human,José Antonio de Alzate y Ramírez,Q3186155,DSNAME7422,Q67668,,,,
"Cavallero, Francisco",author,,,,,,,,,,,
"Casas, Bartolomé de las, 1484-1566",author,,,,,,,,human,Bartolomé de Las Casas,Q207416,Q7078
"Chaves, Melchor de",author,,,,,,,,,,,
"Jiménez de Enciso, Andrés",author,,,,,,,,,,,
New Spain. Viceroy (1550-1564 : Velasco),author,,,organization;human,New Spain;Luis de Velasco,Q170603;Q722310,DSNAME7460;DSNAME7461,Q67706;Q67707,,,,
New Spain. Viceroy (1535-1550 : Mendoza),author,,,organization;human,New Spain;Antonio de Mendoza,Q170603;Q441300,DSNAME7460;DSNAME7462,Q67706;Q67708,,,,
"Cordovero, Moses ben Jacob, 1522-1570",author,,,human,Moses ben Jacob Cordovero,Q733598,DSNAME7423,Q67669,,,,
"Salazar, Eugenio",author,,,human,"Eugenio de Salazar",Q33097,DSNAME7277,Q67523,,,,
"Alcuin, 735-804",author,,,,,,,,human,Alcuin,Q154332,Q1543
"Gregory I, Pope, approximately 540-604",author,,,,,,,,human,Gregory I,Q42827,Q889
"Bede, the Venerable, Saint, 673-735",author,,,,,,,,human,Bede,Q154938,Q1525
"Heylwagen, Cornelius, active 18th century",author,,,human,Cornelius Heylwagen,Q131627685,DSNAME7424,Q67670,,,,
"Convento di S. Caterina (Pisa, Italy)",former owner,,,organization,Santa Caterina,Q3505115,DSNAME7458,Q67704,,,,
"Haimo, of Auxerre, -approximately 855",author,,,,,,,,human,Haimo of Auxerre,Q2934990,Q1918
"Haymo, Bishop of Halberstadt, -853",author,,,human,Haymo of Halberstadt,Q472833,DSNAME682,Q1917,,,,
"Magby, H",former owner,,,,,,,,,,,
"John Chrysostom, Saint, -407",author,,http://id.loc.gov/authorities/names/n80001460,,,,,,human,John Chrysostom,Q43706,Q6124
"Jacobus, de Voragine, approximately 1229-1298",author,,,,,,,,human,Jacobus de Voragine,Q313460,Q7339
"Abbaye de Saint-Vaast (Arras, France)",former owner,,,organization,Abbey of St. Vaast,Q334220,DSNAME380,Q1544,,,,
"Rocca, Antonio",author,,,,,,,,,,,
"Maimonides, Moses, 1135-1204",author,,http://id.loc.gov/authorities/names/n78096039 http://id.loc.gov/authorities/names/n78096039 http://viaf.org/viaf/sourceID/LC%7cn78096039,,,,,,human,Moshe ben Maimon,Q127398,Q12310
"Kranitz von Wertheim, Georg",author,,,human,Georg Kranitz von Wertheim,Q113765461,DSNAME7425,Q67671,,,,
"Riederer, Georg Wilhelm",former owner,,,,,,,,,,,
"Gruber, Leopold, 1733-1807",former owner,,,human,Leopold Gruber,Q95247210,DSNAME1086,Q4450,,,,
"Meier, J. S",author,,,human,J. S. Meier,Q131623305,DSNAME7278,Q67524,,,,
