subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Hadith (Shiites)--Authorities--Early works to 1800,0,a--x--v,,Hadith (Shiites);Hadith--Authorities;Early works,http://id.worldcat.org/fast/950138;http://id.worldcat.org/fast/950115;http://id.worldcat.org/fast/1411636,Q11555;Q11526;Q300,,,
Hadith (Shiites)--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008121359,,,,Hadith (Shiites);Early works,http://id.worldcat.org/fast/950138;http://id.worldcat.org/fast/1411636,Q11555;Q300
Islamic law--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008104963,,,,Islamic law;Early works,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/1411636,Q3605;Q300
Shīʻah--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008111617,,,,Shīʻah;Early works,http://id.worldcat.org/fast/1117946;http://id.worldcat.org/fast/1411636,Q11431;Q300
"Manuscripts, Arabic--New Jersey--Princeton",0,a--z--z,,,,,"Manuscripts, Arabic;New Jersey--Princeton",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939,Q256;Q11460
Hadith--Commentaries--Early works to 1800,0,a--v--v,http://id.loc.gov/authorities/subjects/sh2008121357,,,,Hadith;Commentaries;Early works,http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q3581;Q2812;Q300
"Hadith--Criticism, interpretation, etc.--Early works to 1800",0,a--x--v,http://id.loc.gov/authorities/subjects/sh2008105464,,,,"Hadith;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q3581;Q177;Q300
Hadith scholars--Certification--15th century,0,a--x--y,,Hadith scholars;Fifteenth century,http://id.worldcat.org/fast/950141;http://id.worldcat.org/fast/923962,Q11567;Q154,,,
"Hadith--Criticism, interpretation, etc.--15th century",0,a--x--y,,"Hadith;Criticism, interpretation, etc.;Fifteenth century",http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/923962,Q3581;Q177;Q154,,,
Damascus (Syria)--Intellectual life--19th century,0,a--x--y,,Syria--Damascus;Intellectual life;Nineteenth century,http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/975769;http://id.worldcat.org/fast/1037841,Q11409;Q7727;Q3538,,,
Hanbalites--Syria--Damascus--19th century--Early works to 1800,0,a--z--z--y--v,,Hanbalites;Syria--Damascus;Nineteenth century;Early works,http://id.worldcat.org/fast/950821;http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/1037841;http://id.worldcat.org/fast/1411636,Q3611;Q11409;Q3538;Q300,,,
Hadith--Texts--Early works to 1800,0,a--v--v,http://id.loc.gov/authorities/subjects/sh2008105462,,,,Hadith;Texts;Early works,http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q3581;Q3066;Q300
Cairo (Egypt)--Intellectual life--History--16th century--Sources,0,a--x--x--y--v,,Egypt--Cairo;Intellectual life;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/975769;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q11261;Q7727;Q6879;Q335;Q2769,,,
Muslim scholars--Egypt--Cairo--History--16th century--Sources,0,a--z--z--x--y--v,,Muslim scholars;Egypt--Cairo;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q11224;Q11261;Q6879;Q335;Q2769,,,
Islam--Doctrines--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh87000152,,,,Islam--Doctrines;Early works,http://id.worldcat.org/fast/979787;http://id.worldcat.org/fast/1411636,Q11301;Q300
Hanafites--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008105466,,,,Hanafites;Early works,http://id.worldcat.org/fast/950818;http://id.worldcat.org/fast/1411636,Q3580;Q300
"Manuscripts, Persian--New Jersey--Princeton",0,a--z--z,,,,,"Manuscripts, Persian;New Jersey--Princeton",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204939,Q255;Q11460
Hadith,fast,a,,,,,Hadith,http://id.worldcat.org/fast/950112,Q3581
Shīʻah--Doctrines--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh2008111616,,,,Shīʻah--Doctrines;Early works,http://id.worldcat.org/fast/1117948;http://id.worldcat.org/fast/1411636,Q39091;Q300
Hadith (Shiites)--Commentaries--Early works to 1800,0,a--v--v,,Hadith (Shiites);Commentaries;Early works,http://id.worldcat.org/fast/950138;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11555;Q2812;Q300,,,
Hadith (Shiites)--Texts--Early works to 1800,0,a--v--v,,,,,Hadith (Shiites);Texts;Early works,http://id.worldcat.org/fast/950138;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q11555;Q3066;Q300
Shīʿah--Doctrines--Early works to 1800,0,a--x--v,,Shīʻah--Doctrines;Early works,http://id.worldcat.org/fast/1117948;http://id.worldcat.org/fast/1411636,Q39091;Q300,,,
Chiisme--Doctrines--Ouvrages avant 1800,6,a--x--v,,Shīʻah--Doctrines;Early works,http://id.worldcat.org/fast/1117948;http://id.worldcat.org/fast/1411636,Q39091;Q300,,,
Hadith (Shiites),fast,a,,,,,Hadith (Shiites),http://id.worldcat.org/fast/950138,Q11555
Shīʻah--Doctrines,fast,a--x,,,,,Shīʻah--Doctrines,http://id.worldcat.org/fast/1117948,Q39091
Hadith--Terminology--Early works to 1800,0,a--v--v,,,,,Hadith;Terminology;Early works,http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1423880;http://id.worldcat.org/fast/1411636,Q3581;Q11125;Q300
Hadith--Texts--Early works to 1800,0,a--v--v,,,,,Hadith;Texts;Early works,http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q3581;Q3066;Q300
"Islamic poetry, Arabic--14th century",0,a--y,,"Islamic poetry, Arabic;Fourteenth century",http://id.worldcat.org/fast/980001;http://id.worldcat.org/fast/933420,Q11203;Q295,,,
Poésie islamique arabe--14e siècle,6,a--y,,"Islamic poetry, Arabic;Fourteenth century",http://id.worldcat.org/fast/980001;http://id.worldcat.org/fast/933420,Q11203;Q295,,,
Manuscrits arabes--New Jersey--Princeton,6,a--z--z,,,,,"Manuscripts, Arabic;New Jersey--Princeton",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939,Q256;Q11460
"Islamic poetry, Arabic",fast,a,,,,,"Islamic poetry, Arabic",http://id.worldcat.org/fast/980001,Q11203
"Manuscripts, Arabic",fast,a,,,,,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278,Q256
New Jersey--Princeton,fast,a--z,,,,,New Jersey--Princeton,http://id.worldcat.org/fast/1204939,Q11460
1300-1399,fast,a,,,,,Fourteenth century,http://id.worldcat.org/fast/933420,Q295
Hadith--Terminology--Early works to 1800,0,a--v--v,http://id.loc.gov/authorities/subjects/sh2009126164,,,,Hadith;Terminology;Early works,http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1423880;http://id.worldcat.org/fast/1411636,Q3581;Q11125;Q300
Cairo (Egypt)--Intellectual life--15th century,0,a--x--y,,Egypt--Cairo;Intellectual life;Fifteenth century,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/975769;http://id.worldcat.org/fast/923962,Q11261;Q7727;Q154,,,
Muslim scholars--Egypt--Cairo--History--15th century--Sources,0,a--z--z--x--y--v,,Muslim scholars;Egypt--Cairo;History;Fifteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11224;Q11261;Q6879;Q154;Q2769,,,
Muslim scholars--Certification--History--15th century--Sources,0,a--x--x--y--v,,,,,Muslim scholars;History;Fifteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11224;Q6879;Q154;Q2769
Muslim scholars--Certification--History--Egypt--Cairo--15th century--Sources,0,a--x--x--z--z--y--v,,Muslim scholars;History;Egypt--Cairo;Fifteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11224;Q6879;Q11261;Q154;Q2769,,,
Acquisition of manuscripts--Islamic Empire--15th century,0,a--z--y,,Acquisition of manuscripts;Islamic Empire;Fifteenth century,http://id.worldcat.org/fast/795992;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/923962,Q64148;Q11211;Q154,,,
Acquisition of manuscripts,fast,a,,Acquisition of manuscripts,http://id.worldcat.org/fast/795992,Q64148,,,
Islamic Empire,fast,a,,,,,Islamic Empire,http://id.worldcat.org/fast/1244134,Q11211
1400-1499,fast,a,,,,,Fifteenth century,http://id.worldcat.org/fast/923962,Q154
Muslim scholars--Certification--History--Syria--Aleppo--15th century--Sources,0,a--x--x--z--z--y--v,,Muslim scholars;History;Syria--Aleppo;Fifteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1213345;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11224;Q6879;Q54953;Q154;Q2769,,,
Muslim scholars--Certification--History--16th century--Sources,0,a--x--x--y--v,,Muslim scholars;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q11224;Q6879;Q335;Q2769,,,
Muslim scholars--Certification--Syria--Damascus--History--15th century--Sources,0,a--x--z--z--x--y--v,,Muslim scholars;Syria--Damascus;History;Fifteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11224;Q11409;Q6879;Q154;Q2769,,,
Muslim scholars--Certification--History--17th century--Sources,0,a--x--x--y--v,,Muslim scholars;History;Seventeenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/1423900,Q11224;Q6879;Q2771;Q2769,,,
Muslim scholars--Certification--History--18th century--Sources,0,a--x--x--y--v,,,,,Muslim scholars;History;Eighteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1423900,Q11224;Q6879;Q3024;Q2769
Muslim scholars--Certification--History--19th century--Sources,0,a--x--x--y--v,,,,,Muslim scholars;History;Nineteenth century;Sources,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1037841;http://id.worldcat.org/fast/1423900,Q11224;Q6879;Q3538;Q2769
Intellectual life,fast,a,,,,,Intellectual life,http://id.worldcat.org/fast/975769,Q7727
Ṣāliḥīyah (Syria)--Intellectual life,0,a--x,,Syria--Ṣāliḥīyah;Intellectual life,http://id.worldcat.org/fast/1282383;http://id.worldcat.org/fast/975769,Q64100;Q7727,,,
Damascus (Syria)--Intellectual life,0,a--x,,Syria--Damascus;Intellectual life,http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/975769,Q11409;Q7727,,,
Syria--Damascus,fast,a--z,,,,,Syria--Damascus,http://id.worldcat.org/fast/1207112,Q11409
Syria--Ṣāliḥīyah,fast,a--z,,Syria--Ṣāliḥīyah,http://id.worldcat.org/fast/1282383,Q64100,,,
1400-1899,fast,a,,Fifteenth century;Sixteenth century;Seventeenth century;Eighteenth century;Nineteenth century,http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1037841,Q154;Q335;Q2771;Q3024;Q3538,,,
Islamic law--Interpretation and construction--History--14th century--Sources,0,a--x--x--y--v,,,,,Islamic law--Interpretation and construction;History;Fourteenth century;Sources,http://id.worldcat.org/fast/979955;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q3635;Q6879;Q295;Q2769
Droit islamique--Interprétation--Histoire--14e siècle--Sources,6,a--x--x--y--v,,,,,Islamic law--Interpretation and construction;History;Fourteenth century;Sources,http://id.worldcat.org/fast/979955;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q3635;Q6879;Q295;Q2769
Islamic law--Interpretation and construction,fast,a--x,,,,,Islamic law--Interpretation and construction,http://id.worldcat.org/fast/979955,Q3635
Hadith--Commentaries--Early works to 1800,0,a--v--v,,,,,Hadith;Commentaries;Early works,http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q3581;Q2812;Q300
Earthquakes--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,Earthquakes--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/2004867;http://id.worldcat.org/fast/1411636,Q64149;Q300,,,
Earthquakes in literature--Islamic empire--15th century,0,a--z--y,,Earthquakes in literature;Islamic Empire;Fifteenth century,http://id.worldcat.org/fast/900941;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/923962,Q64150;Q11211;Q154,,,
Hadith--Authorities--Dictionaries--Early works to 1800,0,a--x--v--v,,Hadith--Authorities;Dictionaries;Early works,http://id.worldcat.org/fast/950115;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636,Q11526;Q3041;Q300,,,
"Manuscripts, Arabic--New Jersey--Princeton",0,a--z--z,(uri) http://id.loc.gov/authorities/subjects/sh85080687,,,,"Manuscripts, Arabic;New Jersey--Princeton",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939,Q256;Q11460
Hadith--Authorities,fast,a--x,(OCoLC)fst00950115,,,,Hadith--Authorities,http://id.worldcat.org/fast/950115,Q11526
"Manuscripts, Arabic",fast,a,(OCoLC)fst01008278,,,,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278,Q256
New Jersey--Princeton,fast,a--z,(OCoLC)fst01204939,,,,New Jersey--Princeton,http://id.worldcat.org/fast/1204939,Q11460
