subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Catholic Church--Hymns--Early works to 1800,0,a--v--v,,,,,Catholic Church;Hymns;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423701;http://id.worldcat.org/fast/1411636,Q310;Q6878;Q300
Dominicans--Prayers and devotions--Early works to 1800,0,a--v--v,,Dominicans;Prayers and devotions;Early works,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q181;Q3052;Q300,,,
Dominicans--Liturgy--Texts--Early works to 1800,0,a--x--v--v,,Dominicans;Liturgics;Texts;Early works,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q181;Q207;Q3066;Q300,,,
Dominicans--Hymns--Early works to 1800,0,a--v--v,,Dominicans;Hymns;Early works,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1423701;http://id.worldcat.org/fast/1411636,Q181;Q6878;Q300,,,
Bible. Psalms--Translations into Latin--Early works to 1800,0,a;p--v--v,,Bible. Psalms;Translations;Latin language;Early works,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/1423791;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1411636,Q4257;Q18303;Q4170;Q300,,,
"Jerome, Saint, -419 or 420.--Correspondence",0,a;c;d--v,,"Jerome, Saint, -419 or 420;Correspondence",http://id.worldcat.org/fast/1827079;http://id.worldcat.org/fast/2003288,Q16291;Q5829,,,
Besalú family,0,a,,,,,,,
Cistercians--Liturgy--Texts--Early works to 1800,0,a--x--v--v,,Cistercians;Liturgics;Texts;Early works,http://id.worldcat.org/fast/554661;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q2799;Q207;Q3066;Q300,,,
Cistercians--Prayers and devotions--Early works to 1800,0,a--v--v,,Cistercians;Prayers and devotions;Early works,http://id.worldcat.org/fast/554661;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q2799;Q3052;Q300,,,
"Beaucousin, Martin--Marriage",0,a--x,,Marriage,http://id.worldcat.org/fast/1010443,Q3553,,,
"Amourrettes, Catherine--Marriage",0,a--x,,Marriage,http://id.worldcat.org/fast/1010443,Q3553,,,
Carthusians--Prayers and devotions--Early works to 1800,0,a--v--v,,Carthusians;Prayers and devotions;Early works,http://id.worldcat.org/fast/554888;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q4205;Q3052;Q300,,,
Catholic Church,fast,a,(OCoLC)fst00531720,,,,Catholic Church,http://id.worldcat.org/fast/531720,Q310
Carthusians,fast,a,(OCoLC)fst00554888,,,,Carthusians,http://id.worldcat.org/fast/554888,Q4205
"Pistus, Augustus",0,a,,,,,,,
"Bible. Psalms--Paraphrases, Latin--Early works to 1800",0,a;p--v--v,,Bible. Psalms;Paraphrases;Latin language;Early works,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/1423839;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1411636,Q4257;Q5830;Q4170;Q300,,,
"Monasterio de San Jerónimo de la Murtra (Badalona, Spain)",0,a,,"Monasterio de San Jerónimo de la Murtra (Badalona, Spain)",http://id.worldcat.org/fast/510920,Q66817,,,
"Monasterio de San Jerónimo de Monte Olivete (Sant Pere de Ribes, Spain)",0,a,,,,,,,
"Monasterio de San Jerónimo del Valle de Hebrón (Barcelona, Spain)",0,a,,,,,,,
Catholic Church--Spain--History--Sources,0,a--z--x--v,,Catholic Church;Spain;History;Sources,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q310;Q343;Q6879;Q2769,,,
Hieronymites,0,a,,,,,Hieronymites,http://id.worldcat.org/fast/576029,Q38677
"Medici, Lorenzo de', 1449-1492--Correspondence",0,a;d--v,,"Medici, Lorenzo de', 1449-1492;Correspondence",http://id.worldcat.org/fast/28072;http://id.worldcat.org/fast/2003288,Q7114;Q5829,,,
"Medici, Lorenzo de', 1449-1492--Autographs",0,a;d--v,,"Medici, Lorenzo de', 1449-1492;Autographs",http://id.worldcat.org/fast/28072;http://id.worldcat.org/fast/1423715,Q7114;Q7185,,,
"Gian Galeazzo Sforza, Duke of Milan, 1469-1494--Correspondence",0,a;c;d--v,,"Gian Galeazzo Sforza, Duke of Milan, 1469-1494;Correspondence",http://id.worldcat.org/fast/122100;http://id.worldcat.org/fast/2003288,Q38661;Q5829,,,
"Ludovico Sforza, Duke of Milan, 1452-1508--Correspondence",0,a;c;d--v,,"Ludovico Sforza, Duke of Milan, 1452-1508;Correspondence",http://id.worldcat.org/fast/64023;http://id.worldcat.org/fast/2003288,Q66818;Q5829,,,
Bible. Haggai--Translations into Latin--Early works to 1800,0,a;p--x--v,,Bible. Haggai;Translations;Latin language;Early works,http://id.worldcat.org/fast/1892908;http://id.worldcat.org/fast/1154827;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1411636,Q38599;Q39019;Q4170;Q300,,,
Council of Ephesus (431 : Ephesus),0,a;d;c,,Council of Ephesus,http://id.worldcat.org/fast/1405851,Q66819,,,
Bible--Translations into Latin--Early works to 1800,0,a--v--v,,Bible;Translations;Latin language;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1423791;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1411636,Q4267;Q18303;Q4170;Q300,,,
Franciscans--History,0,a--x,,Franciscans;History,http://id.worldcat.org/fast/530004;http://id.worldcat.org/fast/958235,Q5840;Q6879,,,
Augustinians,0,a,,,,,Augustinians,http://id.worldcat.org/fast/549127,Q7391
"Santochiis, Petropaulo de, active 1728",0,a;d,,,,,,,
"Petrarca, Francesco, 1304-1374",0,a;d,,,,,"Petrarca, Francesco, 1304-1374",http://id.worldcat.org/fast/41151,Q39933
Aristophanes. Plutus,0,a;t,,Plutus (Aristophanes),http://id.worldcat.org/fast/1356827,Q66820,,,
"Plautus, Titus Maccius",0,a,,"Plautus, Titus Maccius",http://id.worldcat.org/fast/49873,Q4271,,,
"Bembo, Pietro, 1470-1547",0,a;d,,"Bembo, Pietro, 1470-1547",http://id.worldcat.org/fast/19466,Q66821,,,
Catholic Church--Prayers and devotions,0,a--v,,,,,Catholic Church;Prayers and devotions,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423909,Q310;Q3052
Jesus Christ--Crucifixion--Pictorial works,0,a--x--v,,,,,Crucifixion of Jesus Christ;Pictorial works,http://id.worldcat.org/fast/1352652;http://id.worldcat.org/fast/1423874,Q38695;Q240
"Paul, the Apostle, Saint--Art--Early works to 1800",0,a;c--x--v,,"Paul, the Apostle, Saint;Art;Early works",http://id.worldcat.org/fast/37330;http://id.worldcat.org/fast/815177;http://id.worldcat.org/fast/1411636,Q10818;Q184;Q300,,,
"John, Duke of Burgundy, 1371-1419",0,a;c;d,,"John, Duke of Burgundy, 1371-1419",http://id.worldcat.org/fast/60807,Q66822,,,
"Philip, Duke of Burgundy, 1396-1467",0,a;c;d,,,,,"Philip, Duke of Burgundy, 1396-1467",http://id.worldcat.org/fast/16713,Q7728
"Charles VII, King of France, 1403-1461",0,a;b;c;d,,"Charles VII, King of France, 1403-1461",http://id.worldcat.org/fast/12387,Q66823,,,
Aristotle. Nicomachean ethics--Criticism and interpretation--Early works to 1800,0,a;t--x--v,,Nicomachean ethics (Aristotle);Criticism and interpretation;Early works,http://id.worldcat.org/fast/1357515;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q4845;Q292;Q300,,,
"Floridus, Franciscus, Sabinus, -1547",0,a;d,,,,,,,
"Jerome, Saint, -419 or 420",0,a;c;d,,"Jerome, Saint, -419 or 420",http://id.worldcat.org/fast/1827079,Q16291,,,
Pseudo-Ptolemy. Centiloquium--Criticism and interpretation--Early works to 1800,0,a;t--x--v,,Criticism and interpretation;Early works,http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q292;Q300,,,
Virgil,0,a,,Virgil,http://id.worldcat.org/fast/30908,Q4841,,,
Virgil,fast,a,(OCoLC)fst00030908,,,,Virgil,http://id.worldcat.org/fast/30908,Q4841
"Jerome, Saint, -419 or 420--Correspondence",0,a;c;d--v,,"Jerome, Saint, -419 or 420;Correspondence",http://id.worldcat.org/fast/1827079;http://id.worldcat.org/fast/2003288,Q16291;Q5829,,,
Jesuits--Japan,0,a--z,,Jesuits,http://id.worldcat.org/fast/532143,Q4795,,,
"Gryphius, Antonius, 1527-1599--Correspondence",0,a;d--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829,,,
"Superantio, Jacobus, active 1561",0,a;d,,,,,,,
"Caesar, Julius",0,a,,,,,"Caesar, Julius",http://id.worldcat.org/fast/31693,Q3022
"Bible--Manuscripts, Latin",0,a--x,,,,,"Bible;Manuscripts, Latin",http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1008395,Q4267;Q210
Aristotle. Categoriae--Early works to 1800,0,a;t--v,,Categoriae (Aristotle);Early works,http://id.worldcat.org/fast/1357313;http://id.worldcat.org/fast/1411636,Q208;Q300,,,
Saint-Martin de Plaimpied (Augustinian Monastery),,a,,,,,,,
Bible. Psalms--Commentaries,0,a;p--v,,,,,Bible. Psalms;Commentaries,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/1423723,Q4257;Q2812
Bible. John--Commentaries,0,a;p--v,,Bible. John;Commentaries,http://id.worldcat.org/fast/1696638;http://id.worldcat.org/fast/1423723,Q4214;Q2812,,,
Bible. Mark--Commentaries--Early works to 1800,0,a;p--v--v,,Bible. Mark;Commentaries;Early works,http://id.worldcat.org/fast/1892928;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q38605;Q2812;Q300,,,
"Gregory I, Pope, approximately 540-604",0,a;b;c;d,,,,,"Gregory I, Pope, approximately 540-604",http://id.worldcat.org/fast/1821692,Q38666
Jesus Christ--Biography--Early works to 1800,0,a--v--v,,,,,Jesus Christ;Biographies;Early works,http://id.worldcat.org/fast/40116;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q338;Q3051;Q300
Jesus Christ--Meditations--Early works to 1800,0,a--v--v,,,,,Jesus Christ;Meditations;Early works,http://id.worldcat.org/fast/40116;http://id.worldcat.org/fast/1423849;http://id.worldcat.org/fast/1411636,Q338;Q4807;Q300
Jesus Christ--Devotional literature--Early works to 1800,0,a--v--v,,,,,Jesus Christ;Devotional literature;Early works,http://id.worldcat.org/fast/40116;http://id.worldcat.org/fast/1423773;http://id.worldcat.org/fast/1411636,Q338;Q38696;Q300
Mántica family,0,a,,Mántica family,http://id.worldcat.org/fast/1594124,Q66824,,,
"Henry V, King of England, 1387-1422",0,a;b;c;d,,"Henry V, King of England, 1387-1422",http://id.worldcat.org/fast/13004,Q66825,,,
England. Parliament--Rules and practice,0,a;b--v,,,,,England. Parliament;Parliamentary practice,http://id.worldcat.org/fast/611825;http://id.worldcat.org/fast/1053793,Q38651;Q16402
"Henry VIII, King of England, 1491-1547--Songs and music",0,a;b;c;d--v,,"Henry VIII, King of England, 1491-1547;Songs and music",http://id.worldcat.org/fast/43478;http://id.worldcat.org/fast/1985328,Q66826;Q55351,,,
"Knox, John, approximately 1514-1572. First blast of the trumpet against the monstrous regiment of women",0,a;d;t,,,,,"First blast of the trumpet against the monstrous regiment of women (Knox, John)",http://id.worldcat.org/fast/1913520,Q38708
"First blast of the trumpet against the monstrous regiment of women (Knox, John)",fast,a,(OCoLC)fst01913520,"First blast of the trumpet against the monstrous regiment of women (Knox, John)",http://id.worldcat.org/fast/1913520,Q38708,,,
Catholic Church--Customs and practices--Early works to 1800,0,a--x--v,,Catholic Church;Manners and customs;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1007815;http://id.worldcat.org/fast/1411636,Q310;Q4951;Q300,,,
Franciscans--Early works to 1800,0,a--v,,,,,Franciscans;Early works,http://id.worldcat.org/fast/530004;http://id.worldcat.org/fast/1411636,Q5840;Q300
"Bible. John, XVIII, 18-XX, 15--Translations into Latin--Early works to 1800",0,a;p--v--v,,Bible. John;Translations;Latin language;Early works,http://id.worldcat.org/fast/1696638;http://id.worldcat.org/fast/1423791;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1411636,Q4214;Q18303;Q4170;Q300,,,
Jesus Christ--Genealogy--Early works to 1800,0,a--v--v,,,,,Jesus Christ;Genealogy;Early works,http://id.worldcat.org/fast/40116;http://id.worldcat.org/fast/1423818;http://id.worldcat.org/fast/1411636,Q338;Q183;Q300
"Petrarca, Francesco, 1304-1374. Trionfi--Criticism and interpretation",0,a;d;t--x,,"Trionfi (Petrarca, Francesco);Criticism and interpretation",http://id.worldcat.org/fast/1358320;http://id.worldcat.org/fast/1198648,Q66827;Q292,,,
"Anthony, of Padua, Saint, 1195-1231",0,a;c;d,,,,,"Anthony, of Padua, Saint, 1195-1231",http://id.worldcat.org/fast/17594,Q10798
"Enselmini, Elena, 1207-1231",0,a;d,,,,,,,
Franciscans--Italy--Padua--Biography--Early works to 1800,0,a--z--z--v--v,,Franciscans;Italy--Padua;Biographies;Early works,http://id.worldcat.org/fast/530004;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q5840;Q8260;Q3051;Q300,,,
Poor Clares--Italy--Padua--Biography--Early works to 1800,0,a--z--z--v--v,,Poor Clares;Italy--Padua;Biographies;Early works,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q16375;Q8260;Q3051;Q300,,,
"Mesgissier, Martin le",0,a,,,,,,,
Cistercians--Italy,0,a--z,,Cistercians,http://id.worldcat.org/fast/554661,Q2799,,,
"Dante Alighieri, 1265-1321--Dictionaries",0,a;d--v,,"Dante Alighieri, 1265-1321;Dictionaries",http://id.worldcat.org/fast/29097;http://id.worldcat.org/fast/1423826,Q38639;Q3041,,,
"Dante Alighieri, 1265-1321--Indexes",0,a;d--v,,"Dante Alighieri, 1265-1321;Indexes",http://id.worldcat.org/fast/29097;http://id.worldcat.org/fast/1423761,Q38639;Q11334,,,
"Petrarca, Francesco, 1304-1374--Dictionaries, indexes, General etc",0,a;d--v,,"Petrarca, Francesco, 1304-1374;Dictionaries;Indexes",http://id.worldcat.org/fast/41151;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1423761,Q39933;Q3041;Q11334,,,
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV.--Liber 2--Criticism and interpretation",0,a;c;d;t--n--x,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris);Criticism and interpretation",http://id.worldcat.org/fast/1356925;http://id.worldcat.org/fast/1198648,Q4783;Q292,,,
"Stamler, Peter, active 1570",0,a;d,,,,,,,
Great Britain. Royal Navy,0,a;b,,Great Britain. Royal Navy,http://id.worldcat.org/fast/529487,Q66828,,,
"Rodriguez, Antonio, active 1591",0,a;d,,,,,,,
Bible--History of Biblical events--Early works to 1800,0,a--x--v,,,,,Bible;History of Biblical events;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1865053;http://id.worldcat.org/fast/1411636,Q4267;Q313;Q300
Bible,fast,a,(OCoLC)fst01356024,,,,Bible,http://id.worldcat.org/fast/1356024,Q4267
"Bible.--Latin.--Vulgate--Concordances, Latin--Early works to 1800",0,a--l--s--v--v,,Bible;Latin language;Concordances;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1423768;http://id.worldcat.org/fast/1411636,Q4267;Q4170;Q66784;Q300,,,
"Bracciolini, Poggio, 1380-1459",0,a;d,,"Bracciolini, Poggio, 1380-1459",http://id.worldcat.org/fast/14873,Q66829,,,
"Hilarion, Saint, approximately 291-approximately 371",0,a;c;d,,"Hilarion, Saint, approximately 291-approximately 371",http://id.worldcat.org/fast/1823963,Q66830,,,
"Malchus, Saint",0,a;c,,"Malchus, Saint",http://id.worldcat.org/fast/420692,Q66831,,,
"Paul, the Hermit, Saint, -approximately 341",0,a;c;d,,,,,"Paul, the Hermit, Saint, -approximately 341",http://id.worldcat.org/fast/1840499,Q38752
"Anthony, of Egypt, Saint, approximately 250-355 or 356",0,a;c;d,,"Anthony, of Egypt, Saint, approximately 250-355 or 356",http://id.worldcat.org/fast/1804846,Q66832,,,
Jesuits--India,0,a--z,,Jesuits,http://id.worldcat.org/fast/532143,Q4795,,,
"Wimpheling, Jakob, 1450-1528",0,a;d,,"Wimpheling, Jakob, 1450-1528",http://id.worldcat.org/fast/282978,Q66833,,,
Aeneas (Legendary character)--Poetry,0,a;c--v,,,,,Aeneas (Legendary character);Poetry,http://id.worldcat.org/fast/798041;http://id.worldcat.org/fast/1423828,Q38564;Q247
Bible. Gospels--Translations into Latin--Early works to 1800,0,a;p--v--v,,Bible. Gospels;Translations;Latin language;Early works,http://id.worldcat.org/fast/1808065;http://id.worldcat.org/fast/1423791;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1411636,Q5839;Q18303;Q4170;Q300,,,
"Bible--Concordances, Latin",0,a--v,,Bible;Concordances,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1423768,Q4267;Q66784,,,
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV.--Liber 3",0,a;c;d;t--n,,,,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris)",http://id.worldcat.org/fast/1356925,Q4783
Dominicans--Liturgy--Texts,0,a--x--v,,Dominicans;Liturgics;Texts,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705,Q181;Q207;Q3066,,,
Ten commandments--Commentaries--Early works to 1800,0,a--x--v,,Ten commandments;Commentaries;Early works,http://id.worldcat.org/fast/1356139;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q3619;Q2812;Q300,,,
"Jerome, Saint, -419 or 420--Prayers and devotions",0,a;c--v,,"Jerome, Saint, -419 or 420;Prayers and devotions",http://id.worldcat.org/fast/1827079;http://id.worldcat.org/fast/1423909,Q16291;Q3052,,,
"Ravizi, Giovanni--Trials, litigation, etc",0,a--v,,"Trials, litigation, etc.",http://id.worldcat.org/fast/1423712,Q38749,,,
Église Saint-Martin-et-Saint-Magne de Nangis,0,a,,,,,,,
Catholic Church--France--Nangis--Prayers and devotions--Early works to 1800,0,a--z--z--v--v,,Catholic Church;France--Nangis;Prayers and devotions;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1235736;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q310;Q26760;Q3052;Q300,,,
Montmorency family,0,a,,Montmorency family,http://id.worldcat.org/fast/371289,Q66834,,,
Bouchard family,0,a,,Bouchard family,http://id.worldcat.org/fast/227694,Q66835,,,
"Bible. Old Testament--Criticism, interpretation, etc.--Early works to 1800",0,a;p--x--v,,"Bible. Old Testament;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/1808092;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q4202;Q177;Q300,,,
"Augustus, Emperor of Rome, 63 B.C.-14 A.D.",0,a;c;d,,"Augustus, Emperor of Rome, 63 B.C.-14 A.D.",http://id.worldcat.org/fast/32969,Q66836,,,
"Augustus, Emperor of Rome, 63 B.C.-14 A.D.",fast,a;c;d,(OCoLC)fst00032969,"Augustus, Emperor of Rome, 63 B.C.-14 A.D.",http://id.worldcat.org/fast/32969,Q66836,,,
"Cicero, Marcus Tullius",0,a,,,,,"Cicero, Marcus Tullius",http://id.worldcat.org/fast/32861,Q7943
