subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Hymns, Armenian--Early works to 1800",0,a--v,,,,,"Hymns, Armenian;Early works",http://id.worldcat.org/fast/965511;http://id.worldcat.org/fast/1411636,Q16372;Q300
"Manuscripts, Armenian",0,a,http://id.loc.gov/authorities/subjects/sh85080690,,,,"Manuscripts, Armenian",http://id.worldcat.org/fast/1008290,Q2964
"Manuscripts, Persian",0,a,http://id.loc.gov/authorities/subjects/sh85080754,,,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
Persian literature--747-1500,0,a--y,http://id.loc.gov/authorities/subjects/sh85100076,,,,Persian literature,http://id.worldcat.org/fast/1058528,Q3612
Persian poetry--747-1500,0,a--y,http://id.loc.gov/authorities/subjects/sh85100085,,,,Persian poetry,http://id.worldcat.org/fast/1058542,Q3582
Arabic language--Grammar,0,a--x,http://id.loc.gov/authorities/subjects/sh86000279,,,,Arabic language--Grammar,http://id.worldcat.org/fast/812341,Q3523
"Manuscripts, Arabic",0,a,http://id.loc.gov/authorities/subjects/sh85080687,,,,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278,Q256
Islam--Prayers and devotions--Early works to 1800,0,a--v--v,,,,,Islam;Prayers and devotions;Early works,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q3549;Q3052;Q300
Prayer--Islam--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh2010108002,,,,Prayer--Islam;Early works,http://id.worldcat.org/fast/1074698;http://id.worldcat.org/fast/1411636,Q11135;Q300
Mecca (Saudi Arabia)--Pictorial works,0,a--v,,,,,Saudi Arabia--Mecca;Pictorial works,http://id.worldcat.org/fast/1204780;http://id.worldcat.org/fast/1423874,Q11321;Q240
Medina (Saudi Arabia)--Pictorial works,0,a--v,,,,,Saudi Arabia--Medina;Pictorial works,http://id.worldcat.org/fast/1213531;http://id.worldcat.org/fast/1423874,Q18323;Q240
Astronomy--Tables--Early works to 1800,0,a--v--v,,,,,Astronomy;Tables;Early works,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1423914;http://id.worldcat.org/fast/1411636,Q166;Q18329;Q300
"Astronomy, Arab--Early works to 1800",0,a--v,http://id.loc.gov/authorities/subjects/sh2009116093,,,,"Astronomy, Arab;Early works",http://id.worldcat.org/fast/819764;http://id.worldcat.org/fast/1411636,Q3035;Q300
Calendars--Early works to 1800,0,a--v,,,,,Calendars;Early works,http://id.worldcat.org/fast/844227;http://id.worldcat.org/fast/1411636,Q38832;Q300
Islamic calendar--Early works to 1800,0,a--v,,,,,Islamic calendar;Early works,http://id.worldcat.org/fast/1730291;http://id.worldcat.org/fast/1411636,Q11128;Q300
"Calligraphy, Persian--Specimens",0,a--v,,,,,"Calligraphy, Persian;Specimens",http://id.worldcat.org/fast/844444;http://id.worldcat.org/fast/1423861,Q26610;Q239
"Manuscripts, Sanskrit",0,a,http://id.loc.gov/authorities/subjects/sh85080761,,,,"Manuscripts, Sanskrit",http://id.worldcat.org/fast/1008482,Q26663
Religious life--Islam--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh86008165,,,,Religious life--Islam;Early works,http://id.worldcat.org/fast/1094119;http://id.worldcat.org/fast/1411636,Q3634;Q300
Sufism--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008112367,,,,Sufism;Early works,http://id.worldcat.org/fast/1137257;http://id.worldcat.org/fast/1411636,Q11239;Q300
"Manuscripts, Turkish",0,a,http://id.loc.gov/authorities/subjects/sh85080777,,,,"Manuscripts, Turkish",http://id.worldcat.org/fast/1008521,Q3068
Sufism--Prayers and devotions--Early works to 1800,0,a--v--v,,,,,Sufism;Prayers and devotions;Early works,http://id.worldcat.org/fast/1137257;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q11239;Q3052;Q300
Arithmetic--Early works to 1800,0,a--v,,,,,Arithmetic;Early works,http://id.worldcat.org/fast/814484;http://id.worldcat.org/fast/1411636,Q173;Q300
Persian poetry,0,a,http://id.loc.gov/authorities/subjects/sh85100084,,,,Persian poetry,http://id.worldcat.org/fast/1058542,Q3582
Islamic ethics--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008104964,,,,Islamic ethics;Early works,http://id.worldcat.org/fast/979936;http://id.worldcat.org/fast/1411636,Q11320;Q300
Hanafites--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008105466,,,,Hanafites;Early works,http://id.worldcat.org/fast/950818;http://id.worldcat.org/fast/1411636,Q3580;Q300
Islam--Doctrines--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh87000152,,,,Islam--Doctrines;Early works,http://id.worldcat.org/fast/979787;http://id.worldcat.org/fast/1411636,Q11301;Q300
"Fables, Persian",0,a,http://id.loc.gov/authorities/subjects/sh85046763,,,,"Fables, Persian",http://id.worldcat.org/fast/919468,Q18327
Islamic law--Interpretation and construction--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh2008104962,,,,Islamic law--Interpretation and construction;Early works,http://id.worldcat.org/fast/979955;http://id.worldcat.org/fast/1411636,Q3635;Q300
