genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Manuscripts, Hebrew--11th century",lcsh,,"Manuscripts, Hebrew;Eleventh century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/908096,Q150;Q306,,,
"Manuscripts, Hebrew--10th century",lcsh,,"Manuscripts, Hebrew;Tenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1147737,Q150;Q12530,,,
"Manuscripts, Hebrew--1902",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew",lcsh,,,,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150
"Manuscripts, Hebrew--1884",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1803",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1801",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1735",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1636",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1559",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1776",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1724",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--between 1629 and 1704",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew and Italain--1715",lcsh,,"Manuscripts, Hebrew;Manuscripts, Italian",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1008378,Q150;Q269,,,
"Manuscripts, Hebrew--1896",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew and Italain--1645",lcsh,,"Manuscripts, Hebrew;Manuscripts, Italian",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1008378,Q150;Q269,,,
"Manuscripts, Hebrew--1866",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1615",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1657",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1693",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1734",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1875",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--19h century",lcsh,,"Manuscripts, Hebrew;Nineteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1037841,Q150;Q3538,,,
"Manuscripts, Hebrew--1696",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1675",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1690",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1859",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1654",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1738",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Portuguese--1685",lcsh,,"Manuscripts, Portuguese",http://id.worldcat.org/fast/1008467,Q48239,,,
"Manuscripts, Hebrew--12th century",lcsh,,"Manuscripts, Hebrew;Twelfth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1159791,Q150;Q304,,,
"Manuscripts, Hebrew and Ladino--19th century",lcsh,,"Manuscripts, Hebrew;Nineteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1037841,Q150;Q3538,,,
"Manuscripts, Hebrew--1815",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1821",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1870",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1799",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1722",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1781",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1405",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1670",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--13th century",lcsh,,"Manuscripts, Hebrew;Thirteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1150138,Q150;Q245,,,
"Manuscripts, Hebrew--between 1693 and 1767",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1759",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--19th cetury",lcsh,,"Manuscripts, Hebrew;Nineteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1037841,Q150;Q3538,,,
Fragments,,,fragments (object portions),http://vocab.getty.edu/aat/300117130,Q222,,,
"Manuscripts, Hebrew--1849",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1908",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1864",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1865",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--20th century",lcsh,,"Manuscripts, Hebrew;Twentieth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1159810,Q150;Q5942,,,
"Manuscripts, Hebrew--1890",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
Fragments,lcsh,,Manuscript fragments,http://id.worldcat.org/fast/1938802,Q5809,,,
"Manuscripts, Hebrew--1831",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1712",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1826",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1520",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1748",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1676",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1843",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1802",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1869",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1811",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1844",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1888",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1798",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1649",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1874",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1858",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1855",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1848",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1868",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1832",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1845",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1706",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1829",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1673",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1851",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1862",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1897",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1899",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1715",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1390",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1717",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1568",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1602",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1748-1757",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1656",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1733",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1729",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1725",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1879",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1792",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1714",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--18th or 19th century",lcsh,,"Manuscripts, Hebrew;Eighteenth century;Nineteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1037841,Q150;Q3024;Q3538,,,
"Manuscripts, Hebrew--1469",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1578",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1791",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1764",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1752",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1423",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1810",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1813",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1836",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1842",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1473",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1747",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1766",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1728",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1721",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1742",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1453",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1609",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Trials, litigation, etc",fast,(OCoLC)fst01423712,,,,"Trials, litigation, etc.",http://id.worldcat.org/fast/1423712,Q38749
"Manuscripts, Hebrew--1860",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1857",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1555",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1512",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1557",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1567",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1765",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--17th or 18th century",lcsh,,"Manuscripts, Hebrew;Seventeenth century;Eighteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/904058,Q150;Q2771;Q3024,,,
"Manuscripts, Hebrew--17 century",lcsh,,"Manuscripts, Hebrew;Seventeenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1113663,Q150;Q2771,,,
"Manuscripts, Hebrew--1719",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1744",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1701",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1750",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1800",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1825",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1590",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1685",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
Records (documents),aat,http://vocab.getty.edu/aat/300026685,records (documents),http://vocab.getty.edu/aat/300026685,Q75546,,,
Manuscripts,fast,(OCoLC)fst01424060,,,,Manuscripts,http://id.worldcat.org/fast/1424060,Q331
Holographs (autographs),aat,http://vocab.getty.edu/aat/300028573,,,,holographs (autographs),http://vocab.getty.edu/aat/300028573,Q11544
"Manuscripts, Hebrew--1723",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1795",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1853",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1839",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1856",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1797",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1642",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1691",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1847",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1872",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
History,fast,(OCoLC)fst01411628,,,,History,http://id.worldcat.org/fast/1411628,Q279
"Manuscripts, Hebrew--1740",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1889",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1546",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1796",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1865-1876",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1790",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--between 13th and 18th centuries",lcsh,,"Manuscripts, Hebrew;Thirteenth century;Fourteenth century;Fifteenth century;Sixteenth century;Seventeenth century;Eighteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1150138;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/904058,Q150;Q245;Q295;Q154;Q335;Q2771;Q3024,,,
"Manuscripts, Hebrew--1805",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1577",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1822",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--17th to 19th centuries",lcsh,,"Manuscripts, Hebrew;Seventeenth century;Eighteenth century;Nineteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1037841,Q150;Q2771;Q3024;Q3538,,,
"Manuscripts, Hebrew--1818",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1713",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
Jews--Netherlands--Amsterdam--Early works to 1800,lcsh,,Jews;Netherlands--Amsterdam;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204180;http://id.worldcat.org/fast/1411636,Q323;Q75299;Q300,,,
"Manuscripts, Hebrew--1665-1681",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Italian",lcsh,,,,,"Manuscripts, Italian",http://id.worldcat.org/fast/1008378,Q269
"Manuscripts, Latin (Medieval and modern)",lcsh,,,,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783
Diplomas,aat,http://vocab.getty.edu/aat/300028011,,,,diplomas,http://vocab.getty.edu/aat/300028011,Q8349
"Manuscripts, Hebrew--1785",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1647",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1704",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1703",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1659",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
