ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,"","",marc-xml,"",Q27887,Columbia University Rare Book & Manuscript Library,8595490,MS Smith Hebrew 005,https://clio.columbia.edu/catalog/8595490,"",S.l.,Q650,17--,1700,18,http://vocab.getty.edu/aat/300404512,false,Megilat Ester; ḳeṭʻa,מגילת אסתר,Bible,מגלת אסתר,Q44122;Q39133,"Manuscripts, Hebrew--18th century",Q150;Q3024,Bible. Esther--Early works to 1800,Q16347;Q300,"","","","","","","","","","","","","","","",Vocalized Hebrew,Q117,parchment,Q33,Extent: 1 leaf : parchment ; 25 cm,Shelfmark: MS Smith Hebrew 005|Manuscript written in Oriental square handwriting.,"",2025-04-08 10:31:46 -0400,20230210,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,dcrmmss,Q27887,Columbia University Rare Book & Manuscript Library,17386819,MS X893.15 P435,https://clio.columbia.edu/catalog/17386819,https://iiif.archive.org/iiif/ldpd_17395665_000/manifest.json,"","",15th or 16th century?,1401^1600,15;16,http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510,false,Perush ʻal pi musar u-filosofyah,פירוש על פי מוסר ופילוסופיה,Malmad ha-talmidim,מלמד התלמידים,Q1400;Q12100,Early works|Manuscripts (documents),Q300|Q10789,"Jewish sermons, Hebrew--Early works to 1800|Jewish ethics--Early works to 1800|Manuscripts, Hebrew",Q48307;Q300|Q74856;Q300|Q150,"Anatoli, Jacob ben Abba Mari ben Samson, active 13th century","אנטולי, יעקב בן אבא מרי בן שמשון, המאה ה־13",Q75564,"","","","","","","","","","","","",heb,Q117,"","",Extent: 1 volume (4 leaves) ; 18 x 13 cm,Title from card catalog. Idenfitied as a 15th-century portion of Malmad ha-talmidim by Jacob ben Anatoli in the NLI catalog.|Shelfmark: MS X893.15 P435|Manuscript written on paper in rabbinical or Sephardic handwriting.|Leaf 3 bound upside-down.,"",2025-04-08 10:31:46 -0400,20240627,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,dcrmmss,Q27887,Columbia University Rare Book & Manuscript Library,17386831,MS X893 Z8 v.3 no.8,https://clio.columbia.edu/catalog/17386831,https://iiif.archive.org/iiif/ldpd_17395660_000/manifest.json,"","",19th century?,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Reshimah bibliografit al kitvei yad sheʼelot u-teshuvot,רשימה ביבליוגרפית על כתב יד שאלות ותשובות,"","",Q3116;Q75984,Early works|Manuscripts (documents),Q300|Q10789,"Österreichische Nationalbibliothek.--Manuscript.--Cod. hebr. 24|Questions and answers|Responsa|Manuscripts, Hebrew",Q75328;Q331|Q48881|Q74824|Q150,"Lattes, Isaac, active 14th century","לאטיש, יצחק די",Q75565,"","","","","","","","","","","","","In Hebrew, with annotations in Yiddish",Q117;Q74791,"","",Extent: 1 volume (12 pages) ; 18 x 12 cm,Title from NLI catalog.|Shelfmark: MS X893 Z8 v.3 no.8|Manuscript written on paper in Ashkenazi script.|With an envelope inscribed with identifying information.|Related to Cod. hebr. 24 (Austrian National Library).,"",2025-04-08 10:31:46 -0400,20240627,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,"",Q27887,Columbia University Rare Book & Manuscript Library,7330065,MS X893 Se34,https://clio.columbia.edu/catalog/7330065,"",S.l.,Q650,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,Biur emtsaʻi ʻal sifre ha-higayon shel Arisṭo,באור אמצעי על ספרי ההגיון של אריסטו,"","",Q3120,"Manuscripts, Hebrew--15th century",Q150;Q154,Philosophy--Early works to 1800|Philosophy and religion--Early works to 1800,Q5883;Q300|Q2806;Q300,"Averroës, 1126-1198","אבן רשד, מחמד, 1126-1198",Q3262,"","","","","","","","","","","","",Vocalized Hebrew,Q117,"ill., paper",Q31,"Extent: Leaves 6-137 : ill., paper ; 21 x 15 cm",Manuscript written Sefaradic handwriting.|Shelfmark: MS X893 Se34,"",2025-04-08 10:31:46 -0400,20221130,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,"",Q27887,Columbia University Rare Book & Manuscript Library,7330042,MS X893 Se34,https://clio.columbia.edu/catalog/7330042,"",S.l.,Q650,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,Maʼamar be-mithapkhot,מאמר במתהפכות,Philosophy,פילוסופיה,Q5996;Q75984,"Manuscripts, Hebrew--15th century",Q150;Q154,Philosophy--Early works to 1800,Q5883;Q300,"","","","","","","","","","","","","","","",Vocalized Hebrew,Q117,"ill., paper",Q31,"Extent: Leaves 1-3 : ill., paper ; 21 x 15 cm",Shelfmark: MS X893 Se34|Manuscript written Sefaradic handwriting.,"",2025-04-08 10:31:46 -0400,20221130,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,"",Q27887,Columbia University Rare Book & Manuscript Library,7330057,MS X893 Se34,https://clio.columbia.edu/catalog/7330057,"",S.l.,Q650,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,Petiḥat biʼur sefer ha-melitsah /,פתיחת באור ס' המליצה,Petiḥah le-biʼur sefer ha-melitsah shel Arisṭo,פתיחה לביאור ספר המליצה של אריסטו,Q3120;Q44123,"Manuscripts, Hebrew--15th century",Q150;Q154,Philosophy--Early works to 1800,Q5883;Q300,Fārābī,"פראבי, מחמד בן מחמד אבו נצר",Q75566,"","","","","","","","","","","","",Vocalized Hebrew,Q117,"ill., paper",Q31,"Extent: Leaves 4-5 : ill., paper ; 21 x 15 cm",Shelfmark: MS X893 Se34|Manuscript written Sefaradic handwriting.,"",2025-04-08 10:31:46 -0400,20221130,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,"",Q27887,Columbia University Rare Book & Manuscript Library,7330087,MS X893 Se35,https://clio.columbia.edu/catalog/7330087,"",S.l.,Q650,17--,1700,18,http://vocab.getty.edu/aat/300404512,false,Sefer ha-nitsaḥon /,ספר הנצחון,"","",Q44123,"Manuscripts, Hebrew--18th century",Q150;Q3024,Bible. Old Testament--Commentaries--Early works to 1800|Christianity--Controversial literature--Early works to 1800|Judaism--Apologetic works--Early works to 1800|Apologetics--Jews--Early works to 1800,Q4202;Q2812;Q300|Q5915;Q2992;Q300|Q4197;Q6975;Q300|Q5940;Q323;Q300,"Muelhausen, Yom Tov Lipmann, active 14th century-15th century","מילהויזן, יום טוב ליפמן, active 14th century-15th century",Q75567,"","","","","","","","","","","","",Vocalized Hebrew,Q117,"ill., paper",Q31,"Extent: 3 v., (488 leaves) : ill., paper ; 16 x 12 cm","Manuscript written on paper in Italian square handwriting.|Shelfmark: MS X893 Se35|Our Ms. was copied from the Amsterdam edition, 1709. The title page of the Ms. is also was taken from the printed work.|The text is written only on the recto of each leaf, the verse having been probably reserved for the Latin translation, as at the Altdorf ed., 1681. Indeed, we find two loose leaves in the Ms. which are a fragment of the Latin translation of the work (Vittoria libro della).","",2025-04-08 10:31:46 -0400,20221130,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,"",Q27887,Columbia University Rare Book & Manuscript Library,7330113,MS X893 Se36,https://clio.columbia.edu/catalog/7330113,"",Germany?,Q131,16--,1600,17,http://vocab.getty.edu/aat/300404511,false,Sefer ʻevronot,ספר עברונות,Calendar,לוח שנה,Q75985;Q38381;Q1122,"Manuscripts, Hebrew--17th century",Q150;Q2771,"Jewish calendar--Early works to 1800|Fasts and feasts--Judaism--Early works to 1800|Jews--Germany--Schweinfurt--17th century|Jews--Czech Republic--Roudnice nad Labem--17th century|Jews--Germany--Frankfurt am Main--17th century|Manuscripts, Hebrew--Illustrations--Early works to 1800",Q55289;Q300|Q75434;Q300|Q323;Q75193;Q2771|Q323;Q75194;Q2771|Q323;Q75285;Q2771|Q150;Q294;Q300,"","","","","","","","","","","","","","","",Vocalized Hebrew,Q117,"ill. (some col.), paper",Q31,"Extent: Leaves 3a-58a : ill. (some col.), paper ; 20 x 15.","Shelfmark: MS X893 Se36|Manuscript written on paper in Ashkenazic cursive handwriting.|The Ms. is done in magnificent fashion and contains a large number of illustrations, tables and even mechanical devices in all of which several colors are employed. In addition, many drawings are included that do not bear on the text at all but are merely decorative, for example a picture of Adam and Ave covered with fig leaves (leaf 19b), or Agag's execution by Samuel (16b).|The author of this work can not be determined, but it is based on work with similar title by Eliʻezer Berlin Ashkenazi.","",2025-04-08 10:31:46 -0400,20221130,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,"",Q27887,Columbia University Rare Book & Manuscript Library,7330119,MS X893 Se36,https://clio.columbia.edu/catalog/7330119,"",Germany?,Q131,1701,1701,18,http://vocab.getty.edu/aat/300404512,true,Sheṭar ʻal ḳeniyat ḥazaḳah; be-yidish ube-ʻIvrit,שטר על קנית חזקה,Documents,שטרות,Q1319,"Manuscripts, Hebrew--17th century",Q150;Q2771,"Legal documents--Early works to 1800|Legal instruments (Jewish law)--Early works to 1800|Forms (Jewish law)--Early works to 1800|Manuscripts, Hebrew--Illustrations--Early works to 1800|Jews--Austria--Vienna--Early works to 1800",Q4864;Q300|Q74873;Q300|Q74944;Q300|Q150;Q294;Q300|Q323;Q4891;Q300,"","","","","","","","","","","","","","","",Vocalized Hebrew and Yiddish,Q117;Q74791,"ill. (some col.), paper",Q31,"Extent: Leaf 58a : ill. (some col.), paper ; 20 x 15.",Shelfmark: MS X893 Se36|Manuscript written on paper in Ashkenazic cursive handwriting.,"",2025-04-08 10:31:46 -0400,20221130,20250214-columbia-marc-hebrew.xml
,"","",marc-xml,"",Q27887,Columbia University Rare Book & Manuscript Library,7330139,MS X893 Se36,https://clio.columbia.edu/catalog/7330139,"",Germany?,Q131,16--,1600,17,http://vocab.getty.edu/aat/300404511,false,Igron,אגרון,Collection of letters,אגרון,Q75986,"Manuscripts, Hebrew--17th century",Q150;Q2771,"Letter writing, Hebrew--Early works to 1800|Forms (Jewish law)--Early works to 1800|Manuscripts, Hebrew--Illustrations--Early works to 1800|Jews--Germany--Bingen--Early works to 1800|Jews--Germany--Friedberg (Bavaria)--Early works to 1800",Q74852;Q300|Q74944;Q300|Q150;Q294;Q300|Q323;Q75195;Q300|Q323;Q75196;Q300,"","","","","","","","","","","","","","","",Vocalized Hebrew,Q117,"ill. (some col.), paper",Q31,"Extent: Leaves 81a-84b : ill. (some col.), paper ; 20 x 15.",Shelfmark: MS X893 Se36|Manuscript written on paper in Ashkenazic cursive handwriting.,"",2025-04-08 10:31:46 -0400,20221130,20250214-columbia-marc-hebrew.xml
