ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238745,SC MS 0431.001.1OS,,,Germany,Q131,12th century,1100^1199,12,http://vocab.getty.edu/aat/300404504,false,Bifolio from a noted Gradual,,,,Q1121,,,,,,,,,,,,,,,,,,,,Latin,Q113,Vellum,Q33,Extent: 2 leaves; Vellum; 293 x 212 mm (482 x 403 mm),"Layout: Single bifolium. One column of 16 lines on each leaf. Written in black ink in a romanesque script with rustic capitals, numerous large initials and rubrics in red. Ruled with a hard point. Early German neumes, in campo aperto without heighting.|Script: Romanesque|Decoration: Rustic capitals, numerous large initials and rubrics in red. Early German neumes.|Binding: Frame",,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238703,SC MS 0431.002.2OS,,,Bologna,Q3087,ca. 1260,1250^1270,13,http://vocab.getty.edu/aat/300404505,false,Folio from a Bolognese Bible,,,,Q661,,,,,,,,,,,,,,,,,,,,Latin,Q113,Vellum,Q33,Extent: 1 leaf; Vellum; 302 x 226 mm (410 x 298 mm),Layout: Single leaf. 2 columns of 47 lines each. Vislble ruling.|Script: Gothic|Decoration: Red decoration to left of columns with blue illuminated inital for start of verse.|Binding: Portfolio,,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238737,SC MS 0431.003.2OS,,,Germany (? Mainz),Q131;Q3082,13th century,1200^1250,13,http://vocab.getty.edu/aat/300404505,false,Binding fragment: folio from an Evangeliary,,,,Q20460,,,,,,,,,,,,,,,,,,,,Latin,Q113,Vellum,Q33,Extent: 1 leaf; Vellum; 307 x 215 mm (445 x 356 mm),"Layout: Single leaf. 20 lines, front and back. Ornamentalion in the left margin. 3 medium sized holes at the 13th line.|Script: Gothic|Decoration: Red tittle letters. Border on the left side|Binding: Portfolio",,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238729,SC MS 0431.004.1,,,Spain,Q129,13th century,1200^1299,13,http://vocab.getty.edu/aat/300404505,false,Binding fragment: bifolio from a Lives of the Saints manuscript,,,,Q1483,,,,,,,,,,,,,,,,,,,,Latin,Q113,Parchment(?),Q33,Extent: 1 leaf; Parchment(?); 358 x 197 mm (362 x 230 mm),"Layout: Single bifolium, front and back. Two columns, 34 lines. Gothic script. A 4-line decorative initial in red and blue.|Script: Gothic|Decoration: One 4-line decorative initial in red and blue|Binding: Plastic Sleeve",,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238711,SC MS 0431.005.3OS,,,Northern Europe,Q38266,13th century,1200^1299,13,http://vocab.getty.edu/aat/300404505,false,Binding fragment: folio from a Missal,,,,Q662,,,,,,,,,,,,,,,,,,,,Latin,Q113,vellum,Q33,Extent: 1 leaf; vellum; 383 x 262 mm (430 mm x 320 mm),Layout: Single leaf. 2 columns of 28 lines|Decoration: Small red initials|Binding: plasitc sleeve,,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238695,SC MS 0431.006.3OS,,,Northern Europe,Q38266,12th century,1100^1199,12,http://vocab.getty.edu/aat/300404504,false,Binding fragment: folio from a liturgical manuscript,,,,Q10839,,,,,,,,,,,,,,,,,,,,Latin,Q113,vellum,Q33,Extent: 1 leaf; vellum; 385 x 227 mm (430 mm x 320 mm),Layout: Single leaf. 2 columns of 30 lines. Faintly ruled in brown. Section of rubrication.|Decoration: Small red initials|Binding: plasitc sleeve,,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238687,SC MS 0431.007.1,,,Germany,Q131,15th Century,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,Binding fragment: folio from a Missal,,,,Q662,,,,,,,,,,,,,,,,,,,,Latin,Q113,parchment(?) mounted on thin cardstock,Q33,Extent: 1 leaf; parchment(?) mounted on thin cardstock; 329 x 229 mm (365 x 261 mm),"Layout: Single leaf, front and back. Two columns 29 lines each. The left column slightly trimmed, for use in a binding. Some rubrication.|Binding: plastic sleeve",,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238679,SC MS 0431.008.1,,,Germany,Q131,15th century,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,Binding fragment: folio from a calendar for November and December,,,,Q1122,,,,,,,,,,,,,,,,,,,,Latin,Q113,Vellum,Q33,Extent: 1 leaf; Vellum,"Layout: Single leaf, front and back. Calender of November and December. Some handwritten notes in the margin.|Script: Black letter german",,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238653,SC MS 0431.009.1,,,Germany,Q131,14th/15th century,1300^1499,14;15,http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,false,Bifolio with prayers for the Divine Office,,,,Q39382;Q798,,,,,,,,,,,,,,,,,,,,Latin,Q113,Vellum,Q33,Extent: 2 leaves; Vellum,"Layout: Single bifolium with single column of 25 lines, ruled in ink. Numerous 1- and 2- line initials in red, rubrics.|Script: Gothic|Decoration: 1 and 2 line initials in red ink|Binding: Paper folder",,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
,,,ds-csv,ds-schema,Q103453,Lehigh University,39151010238638,SC MS 0431.010.1,,,Germany,Q131,12th century,1110^1140,12,http://vocab.getty.edu/aat/300404504,false,"Binding fragment: folio from Jerome, Commentarii in Isaiam (Commentary on Isaiah)",,,,Q38370;Q38391,,,,,Saint Jerome,,Q898,,,,,,,,,,,,,Latin,Q113,Vellum,Q33,Extent: 1 leaf; Vellum,"Layout: Single leaf, front and back. Two columns 43-44 lines each. Some stains, creases and holes, especially towards the middle of the leaf.|Script: Romaneqsue|Decoration: Small ornatate initials",,2025-07-23 11:14:34 -0400,20250715,20250715-lehigh-csv-hirsh.csv
