ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4106-4107,Bacon Ms4106-4107,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1570 October 20-23 circa,1570^1570,16,http://vocab.getty.edu/aat/300404510,false,"1. Sir Nicholas Bacon, Lord Keeper2. Mr Cornwaleys and the other arbrytators sicof Burgate; Re: the purchase of the Manor of Burgate from Robert Rookewood (2 copies; 1 watermark) [Description is for 4106-4107],Undated; 1570","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4108,Bacon Ms4108,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1570 circa,1545^1595,16,http://vocab.getty.edu/aat/300404510,false,"No year, 23 October; 1. ThomasCornwaleys, Clement 1570 Heigham, Ambrose Jermyn and Robert Ashefyld 2. Sir Nicholas Bacon; Re: purchase of the Manor of Burgate (Watermark)","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4113,Bacon Ms4113,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1571 April 13,1571^1571,16,http://vocab.getty.edu/aat/300404510,false,"1. Sir Nicholas Bacon from Charinge Cros 2. His sonne Nicholas Bacon at Redgrave; Re: Finishing his house and fountain at Redgrave(Watermark), 1571","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4110,Bacon Ms4110,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1571 February 12,1571^1571,16,http://vocab.getty.edu/aat/300404510,false,"1. Sir Nicholas Bacon from Courte 2. His sonne Nicholas Bacon; Re: partition of Burgate Manor (Watermark), 1570 or 1571","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4111,Bacon Ms4111,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1571 February 13,1571^1571,16,http://vocab.getty.edu/aat/300404510,false,"1. Sir Nicholas Bacon from Charinge Crosse 2. His sonne Nicholas Bacon at Redgrave; Re: complaint of a tenant of Shepmedow against GregoryOdierne, the bailiff (Watermark), 1570 or 1571","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4112,Bacon Ms4112,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1571 February 23,1571^1571,16,http://vocab.getty.edu/aat/300404510,false,"1. Sir Nicholas Bacon from his howse nere Charing Crosse 2. His sonne Nicholas Bacon at Redgrave; Re: Purchase of GeorgeDedham's lands in Botesdale; HenryWoodhowse's office under the Earl of Warwick; Burgate; Thomas Buttes, etc. (Watermark), 1570 or 1571","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4115,Bacon Ms4115,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1571 July 15,1571^1571,16,http://vocab.getty.edu/aat/300404510,false,"1. Sir Nicholas Bacon from Gorhamburie 2. His sonne Nicholas Bacon at Redgrave; Re: Letting his lands in Burgate, etc.; final note in Lord Keeper's hand: ""Wryght at large & not scantly"" (Watermark), 1571","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4114,Bacon Ms4114,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1571 June 19,1571^1571,16,http://vocab.getty.edu/aat/300404510,false,"1. Sir Nicholas Bacon from Charing Crosse 2. His sonne Nicholas Bacon at Redgrave; Re: Lead sent to Redgrave; HenryWoodhowse's affairs, presentation of Holte to the benefice of Ingham and the evidences of Burgate (Watermark), 1571","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4117,Bacon Ms4117,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1572 April 17,1572^1572,16,http://vocab.getty.edu/aat/300404510,false,"1. Sir Nicholas Bacon from the Cowrt 2. His sonne Nicholas Bacon at Redgrave; Re: the Lieutenant of the Tower (Watermark), 1572","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Bacon Ms4118,Bacon Ms4118,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.BACON,"",England,Q133,1572 April 24,1572^1572,16,http://vocab.getty.edu/aat/300404510,false,"TEXT_EXCEEDS_400_CHARACTERS: (Sir John Neale who possesses a reproduction of this MS told Mr. Sandeen that although dated 1571 the letter must have been written in 1572); 1. Sir Nicholas Bacon holograph2. His sonne Nicholas Bacon; Re: the younger Bacon's maneuvers in the Parliament elections, especially with regard to the Master of the Rolles William Cordell, Sir Robert Wingfield, and the Master of Requests Thomas Sackford; also re: Metyngham; and Thomas Buttes, 1571-1572","","","",Q8301,Letters,Q7110,"","","","","","","","","","","","","","","","","",English,Q109,"","","","Sir Nicholas Bacon Collection of English Court and Manorial Documents|The Sir Nicholas Bacon Collection comprises a chronological series of English court and manorial documents spanning the period from 1200 to 1785.|The core of the collection consists of the muniments of title, court rolls, account rolls, rentals, and other documents that came to Sir Nicholas Bacon (1510-1579), Lord Keeper of the Great Seal under Queen Elizabeth and father of Sir Francis Bacon, when he purchased monastic and other lands in the mid-sixteenth century.","",2025-04-09 11:34:26 -0400,20250226,20250226-chicago-csv-bacon.csv
