signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Boston, Massachusetts, Boston Public Library, MS f Med.1",manuscript containing Bible; Old and New Testament : in Latin,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1250,1299,https://catalog.digital-scriptorium.org/entity/Q122,,,"Script: Written in a gothic bookhand, with some cursive features in brown ink with red rubrics. Chapter numbers alternate red and blue epigraphic capitals.",Q397,Bible; Old and New Testament : in Latin,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q966843|Q7025198|Q182589,Q894583,DS3324,8444657,MS f Med.1,https://ark.digitalcommonwealth.org/ark:/50959/gq67mm95w/manifest,https://catalog.digital-scriptorium.org/entity/Q16754,https://search.digital-scriptorium.org/catalog/DS3324,https://bpl.bibliocommons.com/v2/record/S75C8444657,https://catalog.digital-scriptorium.org/entity/Q16753
"Boston, Massachusetts, Boston Public Library, MS f Med.133",manuscript containing Das Leiden unsers Herren Ihesu Christi,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1460,1460,https://catalog.digital-scriptorium.org/entity/Q131,,,"Script: Written in a gothic cursive in brown ink with red rubrics (fol. 104-109v in different hand, possibly that of Johannes Braxatoris [Johannes Brassart]) .",Q188,Das Leiden unsers Herren Ihesu Christi,Das Leiden unsers Herren Ihesu Christi,https://catalog.digital-scriptorium.org/entity/Q39281,,Q65034936|Q15067374|Q18529888,Q894583,DS3329,8444662,MS f Med.133,http://www.archive.org/details/dasleidenunsersh00bras/manifest,https://catalog.digital-scriptorium.org/entity/Q16769,https://search.digital-scriptorium.org/catalog/DS3329,https://bpl.bibliocommons.com/v2/record/S75C8444662,https://catalog.digital-scriptorium.org/entity/Q16768
"Boston, Massachusetts, Boston Public Library, MS f Med.247",manuscript containing Passionarium omnes quatuor passiones,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1550,1575,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in a humanistic bookhand in black ink with red rubrics.,Q397,Passionarium omnes quatuor passiones,Passional,https://catalog.digital-scriptorium.org/entity/Q40014,,Q120442746,Q894583,DS3343,8444676,MS f Med.247,,https://catalog.digital-scriptorium.org/entity/Q16811,https://search.digital-scriptorium.org/catalog/DS3343,https://bpl.bibliocommons.com/v2/record/S75C8444676,https://catalog.digital-scriptorium.org/entity/Q16810
"Boston, Massachusetts, Boston Public Library, MS f Med.30",manuscript containing Theological miscellany; in French,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1425,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in a gothic cursive (fol. 59 in mid 15th-century bâtarde) in brown ink with brown rubrics.,Q150,Theological miscellany; in French,Theological texts,https://catalog.digital-scriptorium.org/entity/Q822,,Q97783947|Q21855104|Q966843|Q2967449,Q894583,DS3349,8444682,MS f Med.30,https://ark.digitalcommonwealth.org/ark:/50959/wm11bs898/manifest,https://catalog.digital-scriptorium.org/entity/Q16829,https://search.digital-scriptorium.org/catalog/DS3349,https://bpl.bibliocommons.com/v2/record/S75C8444682,https://catalog.digital-scriptorium.org/entity/Q16828
"Boston, Massachusetts, Boston Public Library, MS f Med.38","manuscript containing Arms of Kings and Nobles of England, from Brut to King James I",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q99,1612,1612,https://catalog.digital-scriptorium.org/entity/Q133,,,"Script: Written in an English secretary hand, with later marginal comments in brown ink.",Q1860,"Arms of Kings and Nobles of England, from Brut to King James I",Armorial,https://catalog.digital-scriptorium.org/entity/Q19940,,Q7175396|Q6240923|Q22003280,Q894583,DS3351,8444684,MS f Med.38,,https://catalog.digital-scriptorium.org/entity/Q16835,https://search.digital-scriptorium.org/catalog/DS3351,https://bpl.bibliocommons.com/v2/record/S75C8444684,https://catalog.digital-scriptorium.org/entity/Q16834
"Boston, Massachusetts, Boston Public Library, MS f Med.75",manuscript containing De viris illustribus /,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1150,1150,https://catalog.digital-scriptorium.org/entity/Q122,,,"Script: Written in a romanesque script by one scribe (fol. 1-22v slightly larger module) in brown ink with inter-textual rubrics in red half-uncial; incipit or explicit rubrics in alternating lines of red and green in epigraphic capitals, some guides preserved in margins.",Q397,De viris illustribus /,De viris illustribus,https://catalog.digital-scriptorium.org/entity/Q16441,,Q15067374|Q2034202|Q4348371|Q1971381|Q334131,Q894583,DS3354,8444687,MS f Med.75,https://ark.digitalcommonwealth.org/ark:/50959/v692th41z/manifest,https://catalog.digital-scriptorium.org/entity/Q16844,https://search.digital-scriptorium.org/catalog/DS3354,https://bpl.bibliocommons.com/v2/record/S75C8444687,https://catalog.digital-scriptorium.org/entity/Q16843
"Boston, Massachusetts, Boston Public Library, MS f Med.261",manuscript containing Epistola missa cuidam infecto predicatori in praga. Dyalogus lucidarii. Sermo bonus,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q96,1385,1385,,,,"Script: Written in a gothic hybrid, cursiva libraria[?].",Q397,Epistola missa cuidam infecto predicatori in praga. Dyalogus lucidarii. Sermo bonus,Letter,https://catalog.digital-scriptorium.org/entity/Q1454,,Q114242469,Q894583,DS3345,8444678,MS f Med.261,http://www.archive.org/details/epistolamissacui00munt/manifest,https://catalog.digital-scriptorium.org/entity/Q16817,https://search.digital-scriptorium.org/catalog/DS3345,https://bpl.bibliocommons.com/v2/record/S75C8444678,https://catalog.digital-scriptorium.org/entity/Q16816
"Boston, Massachusetts, Boston Public Library, MS f Med.77",manuscript containing Life of St. Augustine; in Latin,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1470,1485,https://catalog.digital-scriptorium.org/entity/Q16410,,,Script: Written in a gothic cursive in black ink with red rubrics.,Q397,Life of St. Augustine; in Latin,Life of Saint Augustine,https://catalog.digital-scriptorium.org/entity/Q39569,,Q120869211,Q894583,DS3355,8444688,MS f Med.77,https://ark.digitalcommonwealth.org/ark:/50959/v692tg25c/manifest,https://catalog.digital-scriptorium.org/entity/Q16847,https://search.digital-scriptorium.org/catalog/DS3355,https://bpl.bibliocommons.com/v2/record/S75C8444688,https://catalog.digital-scriptorium.org/entity/Q16846
"Boston, Massachusetts, Boston Public Library, MS f Med.91",manuscript containing Dits des philosophes; Le mireon aux pecheurs. Le livre Griseledis. Le mireon des pecheurs,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1425,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in bâtarde in brown ink with red rubrics by two hands (fol. 1-68 and fol. 69-101).,Q150,Dits des philosophes; Le mireon aux pecheurs. Le livre Griseledis. Le mireon des pecheurs,Dits des philosophes,https://catalog.digital-scriptorium.org/entity/Q39350,,Q120869211,Q894583,DS3359,8444692,MS f Med.91,http://www.archive.org/details/lesditsmoraulsde00muba/manifest,https://catalog.digital-scriptorium.org/entity/Q16859,https://search.digital-scriptorium.org/catalog/DS3359,https://bpl.bibliocommons.com/v2/record/S75C8444692,https://catalog.digital-scriptorium.org/entity/Q16858
"Boston, Massachusetts, Boston Public Library, MS pb Med.179",manuscript containing Single leaf from an unidentified 15th-century commentary on Isaiah 3 and 4; in German,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1480,1490,https://catalog.digital-scriptorium.org/entity/Q131,,,Script: Written in a gothic formata in black ink with red rubrics.,Q188,Single leaf from an unidentified 15th-century commentary on Isaiah 3 and 4; in German,Commentary on Isaiah,https://catalog.digital-scriptorium.org/entity/Q38370,,Q15067374,Q894583,DS3393,8444728,MS pb Med.179,https://ark.digitalcommonwealth.org/ark:/50959/3r076q52q/manifest,https://catalog.digital-scriptorium.org/entity/Q16961,https://search.digital-scriptorium.org/catalog/DS3393,https://bpl.bibliocommons.com/v2/record/S75C8444728,https://catalog.digital-scriptorium.org/entity/Q16960
