subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Persian letters,0,a,http://id.loc.gov/authorities/subjects/sh85100074,,,,Persian letters,http://id.worldcat.org/fast/1058523,Q48771
Persian letters,fast,a,http://id.worldcat.org/fast/1058523,,,,Persian letters,http://id.worldcat.org/fast/1058523,Q48771
"Astrology, Arab--Early works to 1800",0,a--v,,,,,"Astrology, Arab;Early works",http://id.worldcat.org/fast/819451;http://id.worldcat.org/fast/1411636,Q3616;Q300
Astrology--Early works to 1800,0,a--v,,,,,Astrology;Early works,http://id.worldcat.org/fast/819398;http://id.worldcat.org/fast/1411636,Q258;Q300
Artillery--History,0,a--x,http://id.loc.gov/authorities/subjects/sh85008254,Artillery;History,http://id.worldcat.org/fast/817490;http://id.worldcat.org/fast/958235,Q334;Q6879,,,
Artillery,fast,a,http://id.worldcat.org/fast/817490,,,,Artillery,http://id.worldcat.org/fast/817490,Q334
"Turkey--History--Ottoman Empire, 1288-1918",0,a--x--y,http://id.loc.gov/authorities/subjects/sh85138802,,,,Turkey;History;1288-1918,http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355456,Q4294;Q6879;Q18297
"Ottoman Empire, 1288-1918",fast,a,,1288-1918,http://id.worldcat.org/fast/1355456,Q18297,,,
Astronomy--Tables,0,a--v,,,,,Astronomy;Tables,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1423914,Q166;Q18329
Islamic calendar,0,a,,,,,Islamic calendar,http://id.worldcat.org/fast/1730291,Q11128
Sermons,fast,a,http://id.worldcat.org/fast/1113216,,,,Sermons,http://id.worldcat.org/fast/1113216,Q38598
Turkish poetry--Early works to 1800,0,a--v,,,,,Turkish poetry;Early works,http://id.worldcat.org/fast/1159504;http://id.worldcat.org/fast/1411636,Q18296;Q300
"Epic poetry, Turkish",0,a,,"Epic poetry, Turkish",http://id.worldcat.org/fast/1738333,Q110731,,,
Arabic language,fast,a,http://id.worldcat.org/fast/812287,,,,Arabic language,http://id.worldcat.org/fast/812287,Q2953
"Hadith (Shiites)--Glossaries, vocabularies, etc.--Early works to 1800",0,a--v--v,,"Hadith (Shiites);Glossaries, vocabularies, etc.;Early works",http://id.worldcat.org/fast/950138;http://id.worldcat.org/fast/1423786;http://id.worldcat.org/fast/1411636,Q11555;Q3028;Q300,,,
Arabic language--Dictionaries--Early works to 1800,0,a--v--v,,,,,Arabic language;Dictionaries;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636,Q2953;Q3041;Q300
Nosairians,0,a,http://id.loc.gov/authorities/subjects/sh85092746,Nosairians,http://id.worldcat.org/fast/1039491,Q12531,,,
Nosairians,fast,a,http://id.worldcat.org/fast/1039491,Nosairians,http://id.worldcat.org/fast/1039491,Q12531,,,
Islam--Prayers and devotions,0,a--v,http://id.loc.gov/authorities/subjects/sh85068403,,,,Islam;Prayers and devotions,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423909,Q3549;Q3052
Publishers and publishing,fast,a,http://id.worldcat.org/fast/1083463,Publishers and publishing,http://id.worldcat.org/fast/1083463,Q110697,,,
Morocco,fast,a,http://id.worldcat.org/fast/1205592,,,,Morocco,http://id.worldcat.org/fast/1205592,Q3567
Publishers and publishing--Morocco,0,a--z,,Publishers and publishing;Morocco,http://id.worldcat.org/fast/1083463;http://id.worldcat.org/fast/1205592,Q110697;Q3567,,,
Islam--Doctrines--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh87000152,,,,Islam--Doctrines;Early works,http://id.worldcat.org/fast/979787;http://id.worldcat.org/fast/1411636,Q11301;Q300
Islam--Doctrines,fast,a--x,http://id.worldcat.org/fast/979787,,,,Islam--Doctrines,http://id.worldcat.org/fast/979787,Q11301
Ulama,fast,a,http://id.worldcat.org/fast/1160605,,,,Ulama,http://id.worldcat.org/fast/1160605,Q11355
Muslim scholars,fast,a,http://id.worldcat.org/fast/1731774,,,,Muslim scholars,http://id.worldcat.org/fast/1731774,Q11224
Morocco--Fès,fast,a--z,http://id.worldcat.org/fast/1207144,Morocco--Fès,http://id.worldcat.org/fast/1207144,Q75296,,,
Muslim scholars--Morocco--Fès--Biography,0,a--z--z--v,,Muslim scholars;Morocco--Fès;Biographies,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/1207144;http://id.worldcat.org/fast/1919896,Q11224;Q75296;Q3051,,,
Ulama--Morocco--Fès--Biography,0,a--z--z--v,,Ulama;Morocco--Fès;Biographies,http://id.worldcat.org/fast/1160605;http://id.worldcat.org/fast/1207144;http://id.worldcat.org/fast/1919896,Q11355;Q75296;Q3051,,,
Fès (Morocco)--Biography,0,a--v,,Morocco--Fès;Biographies,http://id.worldcat.org/fast/1207144;http://id.worldcat.org/fast/1919896,Q75296;Q3051,,,
Arabic language--Dictionaries--Turkish,0,a--v--x,,,,,Arabic language;Dictionaries;Turkish language,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1159411,Q2953;Q3041;Q11148
Astronomy--Early works to 1800,0,a--v,,,,,Astronomy;Early works,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1411636,Q166;Q300
"Astronomy, Arab--Early works to 1800",0,a--v,,,,,"Astronomy, Arab;Early works",http://id.worldcat.org/fast/819764;http://id.worldcat.org/fast/1411636,Q3035;Q300
Virtues--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2010117794,,,,Virtues;Early works,http://id.worldcat.org/fast/1167724;http://id.worldcat.org/fast/1411636,Q4300;Q300
Virtues,fast,a,http://id.worldcat.org/fast/1167724,,,,Virtues,http://id.worldcat.org/fast/1167724,Q4300
Vices--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2010117793,,,,Vices;Early works,http://id.worldcat.org/fast/1166263;http://id.worldcat.org/fast/1411636,Q4901;Q300
Vices,fast,a,http://id.worldcat.org/fast/1166263,,,,Vices,http://id.worldcat.org/fast/1166263,Q4901
Hygiene--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008105525,,,,Hygiene;Early works,http://id.worldcat.org/fast/965349;http://id.worldcat.org/fast/1411636,Q8003;Q300
Hygiene,fast,a,http://id.worldcat.org/fast/965349,,,,Hygiene,http://id.worldcat.org/fast/965349,Q8003
Medicine--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh93009493,,,,Medicine;Early works,http://id.worldcat.org/fast/1014893;http://id.worldcat.org/fast/1411636,Q234;Q300
Medicine,fast,a,http://id.worldcat.org/fast/1014893,,,,Medicine,http://id.worldcat.org/fast/1014893,Q234
"Astrology, Hebrew--16th century",0,a--y,,"Astrology, Hebrew;Sixteenth century",http://id.worldcat.org/fast/819468;http://id.worldcat.org/fast/1119851,Q76432;Q335,,,
"Astronomy--16th century--Handbooks, manuals, etc",0,a--y--v,,Astronomy;Sixteenth century;Handbooks and manuals,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423877,Q166;Q335;Q212,,,
Planets--Religious aspects--Judaism,0,a--x--x,,Planets--Religious aspects--Judaism,http://id.worldcat.org/fast/2020165,Q110738,,,
Jews--Germany--16th century--History--Sources,0,a--z--y--x--v,,Jews;Germany;Sixteenth century;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q3032;Q335;Q6879;Q2769,,,
Blood--Circulation--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh2009117285,Blood--Circulation;Early works,http://id.worldcat.org/fast/834555;http://id.worldcat.org/fast/1411636,Q110698;Q300,,,
Blood--Circulation,fast,a--x,http://id.worldcat.org/fast/834555,Blood--Circulation,http://id.worldcat.org/fast/834555,Q110698,,,
Astronomical instruments,fast,a,http://id.worldcat.org/fast/819641,,,,Astronomical instruments,http://id.worldcat.org/fast/819641,Q2809
Merchant ships,fast,a,http://id.worldcat.org/fast/1017038,Merchant ships,http://id.worldcat.org/fast/1017038,Q110699,,,
Merchant ships--History,0,a--x,,Merchant ships;History,http://id.worldcat.org/fast/1017038;http://id.worldcat.org/fast/958235,Q110699;Q6879,,,
Warships--History,0,a--x,http://id.loc.gov/authorities/subjects/sh2008113371,Warships;History,http://id.worldcat.org/fast/1170862;http://id.worldcat.org/fast/958235,Q110700;Q6879,,,
Warships,fast,a,http://id.worldcat.org/fast/1170862,Warships,http://id.worldcat.org/fast/1170862,Q110700,,,
Naval architecture--History,0,a--x,http://id.loc.gov/authorities/subjects/sh2010103565,Naval architecture;History,http://id.worldcat.org/fast/1034917;http://id.worldcat.org/fast/958235,Q110701;Q6879,,,
Naval architecture,fast,a,http://id.worldcat.org/fast/1034917,Naval architecture,http://id.worldcat.org/fast/1034917,Q110701,,,
Astronomical instruments--Early works to 1800,0,a--v,,,,,Astronomical instruments;Early works,http://id.worldcat.org/fast/819641;http://id.worldcat.org/fast/1411636,Q2809;Q300
Artisans--India--Bareilly (District),0,a--z--z,,Artisans;India--Bareilly (District),http://id.worldcat.org/fast/817519;http://id.worldcat.org/fast/1333413,Q110702;Q110703,,,
Artisans,fast,a,http://id.worldcat.org/fast/817519,Artisans,http://id.worldcat.org/fast/817519,Q110702,,,
India--Bareilly (District),fast,a--z,http://id.worldcat.org/fast/1333413,India--Bareilly (District),http://id.worldcat.org/fast/1333413,Q110703,,,
Tools--India--Bareilly (District),0,a--z--z,,Tools;India--Bareilly (District),http://id.worldcat.org/fast/1152598;http://id.worldcat.org/fast/1333413,Q110704;Q110703,,,
Tools,fast,a,http://id.worldcat.org/fast/1152598,Tools,http://id.worldcat.org/fast/1152598,Q110704,,,
Oudh (India)--Social conditions,0,a--x,,India--Oudh;Social conditions,http://id.worldcat.org/fast/1231763;http://id.worldcat.org/fast/1919811,Q110673;Q3559,,,
Persian poetry--Early works to 1800,0,a--v,,,,,Persian poetry;Early works,http://id.worldcat.org/fast/1058542;http://id.worldcat.org/fast/1411636,Q3582;Q300
"Ghazals, Persian",0,a,http://id.loc.gov/authorities/subjects/sh85054793,"Ghazals, Persian",http://id.worldcat.org/fast/942362,Q26574,,,
"Ghazals, Persian",fast,a,http://id.worldcat.org/fast/942362,,,,"Ghazals, Persian",http://id.worldcat.org/fast/942362,Q26574
Persian poetry,fast,a,http://id.worldcat.org/fast/1058542,,,,Persian poetry,http://id.worldcat.org/fast/1058542,Q3582
Buddhism--Prayers and devotions,0,a--v,,Buddhism;Prayers and devotions,http://id.worldcat.org/fast/840028;http://id.worldcat.org/fast/1423909,Q26853;Q3052,,,
"Medicine, Arab",0,a,http://id.loc.gov/authorities/subjects/sh85083116,,,,"Medicine, Arab",http://id.worldcat.org/fast/1015186,Q2778
"Medicine, Arab",fast,a,http://id.worldcat.org/fast/1015186,,,,"Medicine, Arab",http://id.worldcat.org/fast/1015186,Q2778
Shafiites,fast,a,http://id.worldcat.org/fast/1115053,,,,Shafiites,http://id.worldcat.org/fast/1115053,Q11573
Shafiites--Biography--Early works to 1800,0,a--v--v,,,,,Shafiites;Biographies;Early works,http://id.worldcat.org/fast/1115053;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q11573;Q3051;Q300
Islamic illumination of books and manuscripts,fast,a,http://id.worldcat.org/fast/1730333,Islamic illumination of books and manuscripts,http://id.worldcat.org/fast/1730333,Q27000,,,
Manuscripts,fast,a,http://id.worldcat.org/fast/1008230,,,,Manuscripts,http://id.worldcat.org/fast/1008230,Q38609
Islamic illumination of books and manuscripts--Specimens,0,a--v,,Islamic illumination of books and manuscripts;Specimens,http://id.worldcat.org/fast/1730333;http://id.worldcat.org/fast/1423861,Q27000;Q239,,,
Muslims--Biography--Early works to 1800,0,a--v--v,,,,,Muslims;Biographies;Early works,http://id.worldcat.org/fast/1031029;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q11528;Q3051;Q300
Muslims--Biography,fast,a--x,http://id.worldcat.org/fast/1031033,,,,Muslims--Biography,http://id.worldcat.org/fast/1031033,Q3521
Muslim scholars--Islamic Empire--Biography--Early works to 1800,0,a--z--v--v,,,,,Muslim scholars;Islamic Empire;Biographies;Early works,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q11224;Q11211;Q3051;Q300
Islamic Empire,fast,a,http://id.worldcat.org/fast/1244134,,,,Islamic Empire,http://id.worldcat.org/fast/1244134,Q11211
Discipline,fast,a,http://id.worldcat.org/fast/894841,,,,Discipline,http://id.worldcat.org/fast/894841,Q3516
Penance,fast,a,http://id.worldcat.org/fast/1056817,,,,Penance,http://id.worldcat.org/fast/1056817,Q4966
Confession--Catholic Church,fast,a--x,http://id.worldcat.org/fast/1750863,,,,Confession--Catholic Church,http://id.worldcat.org/fast/1750863,Q280
Confession--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2009121336,,,,Confession;Early works,http://id.worldcat.org/fast/874645;http://id.worldcat.org/fast/1411636,Q4222;Q300
Confession,fast,a,http://id.worldcat.org/fast/874645,,,,Confession,http://id.worldcat.org/fast/874645,Q4222
"Confession--Catholic Church--Handbooks, manuals, etc.--Early works to 1800",0,a--x--v--v,,,,,Confession--Catholic Church;Handbooks and manuals;Early works,http://id.worldcat.org/fast/1750863;http://id.worldcat.org/fast/1423877;http://id.worldcat.org/fast/1411636,Q280;Q212;Q300
Penance--Early works to 1800,0,a--v,,,,,Penance;Early works,http://id.worldcat.org/fast/1056817;http://id.worldcat.org/fast/1411636,Q4966;Q300
Italian poetry,0,a,,,,,Italian poetry,http://id.worldcat.org/fast/980715,Q7149
World history--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh85148202,,,,World history;Early works,http://id.worldcat.org/fast/1181345;http://id.worldcat.org/fast/1411636,Q189;Q300
World history,fast,a,http://id.worldcat.org/fast/1181345,,,,World history,http://id.worldcat.org/fast/1181345,Q189
To 640,fast,a,,,,,,,
Iran,fast,a,http://id.worldcat.org/fast/1204889,,,,Iran,http://id.worldcat.org/fast/1204889,Q16384
Iran--History--To 640--Poetry,0,a--x--y--v,,Iran;History;Poetry,http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423828,Q16384;Q6879;Q247,,,
Storytelling,fast,a,http://id.worldcat.org/fast/1134169,,,,Storytelling,http://id.worldcat.org/fast/1134169,Q7717
Divination--Religious aspects--Islam,0,a--x--x,,,,,Divination--Religious aspects--Islam,http://id.worldcat.org/fast/895750,Q38885
Geomancy,0,a,,,,,Geomancy,http://id.worldcat.org/fast/940820,Q16328
"Charles VII, 1422-1461",fast,a,,1422-1461,http://id.worldcat.org/fast/1355528,Q38931,,,
"Hundred Years' War, 1339-1453--Early works to 1800",0,a--v,,Hundred Years' War (1339-1453);Early works,http://id.worldcat.org/fast/963888;http://id.worldcat.org/fast/1411636,Q38953;Q300,,,
"France--History--Charles VII, 1422-1461--Early works to 1800",0,a--x--y--v,,France;History;1422-1461;Early works,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355528;http://id.worldcat.org/fast/1411636,Q152;Q6879;Q38931;Q300,,,
France,fast,a,http://id.worldcat.org/fast/1204289,,,,France,http://id.worldcat.org/fast/1204289,Q152
Shiites,fast,a,http://id.worldcat.org/fast/1115976,,,,Shiites,http://id.worldcat.org/fast/1115976,Q39087
Shiites--Customs and practices--Early works to 1800,0,a--x--v,,,,,Shīʻah--Customs and practices;Early works,http://id.worldcat.org/fast/1117947;http://id.worldcat.org/fast/1411636,Q26931;Q300
Arabic language--Rhetoric--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh2007101240,,,,Arabic language--Rhetoric;Early works,http://id.worldcat.org/fast/812415;http://id.worldcat.org/fast/1411636,Q11587;Q300
Arabic language--Rhetoric,fast,a--x,http://id.worldcat.org/fast/812415,,,,Arabic language--Rhetoric,http://id.worldcat.org/fast/812415,Q11587
"Hadith--Criticism, interpretation, etc.--Early works to 1800",0,a--x--v,,,,,"Hadith;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/950112;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q3581;Q177;Q300
Tabernacle--Early works to 1800,0,a--v,,,,,Tabernacle;Early works,http://id.worldcat.org/fast/1141712;http://id.worldcat.org/fast/1411636,Q55311;Q300
Tabernacle,fast,a,http://id.worldcat.org/fast/1141712,,,,Tabernacle,http://id.worldcat.org/fast/1141712,Q55311
Islamic Empire--History,0,a--x,http://id.loc.gov/authorities/subjects/sh85068446,Islamic Empire;History,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/958235,Q11211;Q6879,,,
Islamic Empire--Kings and rulers,0,a--x,http://id.loc.gov/authorities/subjects/sh94001222,Islamic Empire;Kings and rulers,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/987694,Q11211;Q305,,,
Kings and rulers,fast,a,http://id.worldcat.org/fast/987694,,,,Kings and rulers,http://id.worldcat.org/fast/987694,Q305
Arab logic,fast,a,http://id.worldcat.org/fast/1748003,Arab logic,http://id.worldcat.org/fast/1748003,Q110705,,,
Logic--Islamic Empire--Early works to 1800,0,a--z--v,,,,,Logic;Islamic Empire;Early works,http://id.worldcat.org/fast/1002014;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q308;Q11211;Q300
Arab logic--Early works to 1800,0,a--v,,Arab logic;Early works,http://id.worldcat.org/fast/1748003;http://id.worldcat.org/fast/1411636,Q110705;Q300,,,
Coptic Christian saints--Biography--Early works to 1800,0,a--v--v,,,,,Coptic Christian saints;Biographies;Early works,http://id.worldcat.org/fast/878610;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q48436;Q3051;Q300
Christian martyrs,0,a,http://id.loc.gov/authorities/subjects/sh85025130,,,,Christian martyrs,http://id.worldcat.org/fast/859342,Q5880
Christian martyrs,fast,a,http://id.worldcat.org/fast/859342,,,,Christian martyrs,http://id.worldcat.org/fast/859342,Q5880
Martyrologies,0,a,http://id.loc.gov/authorities/subjects/sh85081667,,,,Martyrologies,http://id.worldcat.org/fast/1010916,Q39002
Martyrologies,fast,a,http://id.worldcat.org/fast/1010916,,,,Martyrologies,http://id.worldcat.org/fast/1010916,Q39002
Coptic Christian saints,fast,a,http://id.worldcat.org/fast/878610,,,,Coptic Christian saints,http://id.worldcat.org/fast/878610,Q48436
Christian legends,fast,a,http://id.worldcat.org/fast/1727967,,,,Christian legends,http://id.worldcat.org/fast/1727967,Q7175
Legends,fast,a,http://id.worldcat.org/fast/995592,Legends,http://id.worldcat.org/fast/995592,Q7416,,,
Christian legends--Early works to 1800,0,a--v,,Christian legends;Early works,http://id.worldcat.org/fast/1727967;http://id.worldcat.org/fast/1411636,Q7175;Q300,,,
Turkish poetry,0,a,,,,,Turkish poetry,http://id.worldcat.org/fast/1159504,Q18296
Persian poetry,0,a,,,,,Persian poetry,http://id.worldcat.org/fast/1058542,Q3582
Arabic poetry,0,a,,,,,Arabic poetry,http://id.worldcat.org/fast/812533,Q2960
Onomastics,fast,a,http://id.worldcat.org/fast/1045977,Onomastics,http://id.worldcat.org/fast/1045977,Q110706,,,
Arabic language--Etymology--Names,fast,a--x--x,http://id.worldcat.org/fast/812327,,,,Arabic language--Etymology--Names,http://id.worldcat.org/fast/812327,Q11386
"Names, Arabic",fast,a,http://id.worldcat.org/fast/1032369,"Names, Arabic",http://id.worldcat.org/fast/1032369,Q110707,,,
Language and languages--Etymology,fast,a--x,http://id.worldcat.org/fast/992169,Language and languages--Etymology,http://id.worldcat.org/fast/992169,Q110708,,,
"Names, Personal--Arabic",fast,a--x,http://id.worldcat.org/fast/1751766,,,,"Names, Personal--Arabic",http://id.worldcat.org/fast/1751766,Q11317
"Names, Personal--Arabic--Early works to 1800",0,a--x--v,,,,,"Names, Personal--Arabic;Early works",http://id.worldcat.org/fast/1751766;http://id.worldcat.org/fast/1411636,Q11317;Q300
