subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"ʻAṭṭār, ḥasan ibn Muḥammad, 1776?-1834 or 5. Manẓūmah al-naḥwīyah",0,a;d;t,,,,,,,
"Bahnasī, ʻAbd al-Wahhāb ibn al-ḥasan, d. 1286 or 7. Naẓm Muthallath Quṭrub",0,a;d;t,,,,,,,
"Shawwāʼ, Yūsuf ibn Ismāʻīl, -1237. Qaṣīdah",0,a;d;t,,,,,,,
"Abū al-Jaysh, Muḥammad ibn ḥusayn, d. 1228 or 9. ʻArūḍ al-Andalusī",0,a;d;t,,"ʻArūḍ al-Andalusī (Abū al-Jaysh, Muḥammad ibn Ḥusayn)",http://id.worldcat.org/fast/2058679,Q11185,,,
"Khazrajī, ʻAbd Allāh ibn ʻUthmān, 12th/13th cent. Rāmizah al-shāfiyah fī ʻilmay al-ʻarūḍ wa-al-qāfiyah",0,a;d;t,,"Rāmizah fī ʻilmay al-ʻarūḍ wa-al-qāfiyah (Khazrajī, ʻAbd Allāh ibn ʻUthmān)",http://id.worldcat.org/fast/2059514,Q11363,,,
"ʻAshmāwī, ʻAbd al-Laṭīf ibn Sharaf al-Dīn, 17th cent. Naẓm al-buḥūr",0,a;d;t,,,,,,,
"Ibn al-ḥajj, ḥamdūn ibn ʻAbd al-Raḥmān, 1760-1817. Maqṣūrah fī ʻilmay al-ʻarūḍ wa-al-qawāfī",0,a;d;t,,,,,,,
"Sakkākī, Yūsuf ibn Abī Bakr, b. 1160. Miftāḥ al-ʻulūm",0,a;d;t,,"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",http://id.worldcat.org/fast/1915402,Q11425,,,
"Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān, 1267 or 8-1338. Talkhīṣ al-Miftāḥ",0,a;d;t,,"Talkhīṣ Miftāḥ al-ʻulūm (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/2057805,Q11156,,,
"Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān, 1267 or 8-1338. Īḍāḥ li-Talkhīṣ al-Miftāḥ",0,a;d;t,,,,,,,
"Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān, 1267 or 1268-1338. Talkhīṣ Miftāḥ al-ʻulūm",0,a;d;t,http://id.loc.gov/authorities/names/no2020012564,,,,"Talkhīṣ Miftāḥ al-ʻulūm (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/2057805,Q11156
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389? Muṭawwal",0,a;d;t,http://id.loc.gov/authorities/names/n85275917,,,,"Muṭawwal (Taftāzānī, Masʻūd ibn ʻUmar)",http://id.worldcat.org/fast/1372119,Q11222
"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413. Ḥāshiyah ʻalá al-Sharḥ al-Muṭawwal",0,a;c;d;t,,,,,,,
"Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144. Mufaṣṣal",0,a;d;t,http://id.loc.gov/authorities/names/n84016710,"Mufaṣṣal (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1367993,Q20417,,,
"Khazrajī, ʻAbd Allāh ibn ʻUthmān, 12th/13th cent. Khazrajīyah",0,a;d;t,,"Rāmizah fī ʻilmay al-ʻarūḍ wa-al-qāfiyah (Khazrajī, ʻAbd Allāh ibn ʻUthmān)",http://id.worldcat.org/fast/2059514,Q11363,,,
"Isfarāyīnī, Muḥammad ibn Muḥammad, -1285. Ḍawʼ al-Miṣbāḥ",0,a;d;t,,,,,,,
"Muṭarrizī, Nāṣir ibn ʻAbd al-Sayyid, 1144-1213. Miṣbāḥ",0,a;d;t,,,,,,,
"Jurjānī, ʻAbd al-Qāhir ibn ʻAbd al-Raḥmān, -1078? ʻAwāmil al-miʼah",0,a;d;t,,,,,"ʻAwāmil al-miʼah (Jurjānī, ʻAbd al-Qāhir ibn ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/1369038,Q48917
Amthilah al-mukhtalifah,0,a,,,,,,,
"Anṭākī, Ḥusayn ibn ʻAbd Allāh, -1717 or 1718. Risālah al-Ḥusaynīyah",0,a;d;t,,,,,,,
"Khawwāṣ, Aḥmad ibn ʻAbbād, 1378?-1454. Kāfī fī al-ʻarūḍ wa-al-qawāfī",0,a;d;t,,"Kāfī fī al-ʻarūḍ wa-al-qawāfī (Tibrīzī, Yaḥyá ibn ʻAlī)",http://id.worldcat.org/fast/1383037,Q26749,,,
"Thaʻlab, Aḥmad ibn Yaḥyá, 815-904. Faṣīḥ",0,a;d;t,http://id.loc.gov/authorities/names/n89114668,,,,"Faṣīḥ (Thaʻlab, Aḥmad ibn Yaḥyá)",http://id.worldcat.org/fast/1370827,Q11173
"Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365. Sharḥ Shamsīyah",0,a;d;t,http://id.loc.gov/authorities/names/no2007069579,,,,"Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1916876,Q11307
"Qazwīnī, ʻAlī ibn ʻUmar, 1203 or 4-1276 or 7. Risālah al-Shamsīyah fī al-qawāʻid al-manṭiqīyah",0,a;d;t,,,,,,,
"Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249. Kāfiyah",0,a;d;t,http://id.loc.gov/authorities/names/n84200998,,,,"Kāfiyah (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)",http://id.worldcat.org/fast/1366739,Q11200
"Bāʻūnīyah, ʻĀʼishah bint Yūsuf, -1516 or 1517. Fatḥ al-mubīn fī madḥ al-Amīn",0,a;d;t,,,,,,,
"Ibn al-ʻArabī, 1165-1240",0,a;d,,"Ibn al-ʻArabī, 1165-1240",http://id.worldcat.org/fast/19726,Q12604,,,
"Muḥammad, Prophet, -632--Genealogy--Early works to 1800",0,a;c;d--x--v,,"Muḥammad, Prophet, -632;Genealogy;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/939652;http://id.worldcat.org/fast/1411636,Q3639;Q38912:Q300,,,
Shahada--Early works to 1800,0,a--v,,Profession of faith (Islam);Early works,http://id.worldcat.org/fast/1078436;http://id.worldcat.org/fast/1411636,Q48843;Q300,,,
"Muḥammad, Prophet, -632--Name",0,a;c;d--x,,"Muḥammad, Prophet, -632;Names, Personal",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1032478,Q3639;Q48949,,,
"Dawwānī, Muḥammad ibn Asʻad, 1426 or 1427-1512 or 1513. Sharḥ al-ʻAqāʼid al-ʻAḍudīyah",0,a;d;t,,"Sharḥ al-ʻAqāʼid al-ʻAḍudīyah (Dawwānī, Muḥammad ibn Asʻad)",http://id.worldcat.org/fast/2058405,Q27283,,,
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355? ʻAqāʼid al-ʻAḍudīyah",0,a;d;t,,,,,"ʻAqāʼid al-ʻAḍudīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)",http://id.worldcat.org/fast/2057886,Q38686
"Birgivî Mehmet Efendi, approximately 1522-1573. Risālat al-tawḥīd",0,a;d;t,,,,,,,
"Anṣārī al-Harawī, ʻAbd Allāh ibn Muḥammad, 1006-1089. Manāzil al-sāʼirīn",0,a;d;t,,"Manāzil al-sāʼirīn (Anṣārī al-Harawī, ʻAbd Allāh ibn Muḥammad)",http://id.worldcat.org/fast/1369532,Q20025,,,
"Şahidî İbrahim Dede, 1470-1550. Tuhfe-yi Şahidî",0,a;d;t,,,,,,,
"Manāzil al-sāʼirīn (Anṣārī al-Harawī, ʻAbd Allāh ibn Muḥammad)",fast,a,,"Manāzil al-sāʼirīn (Anṣārī al-Harawī, ʻAbd Allāh ibn Muḥammad)",http://id.worldcat.org/fast/1369532,Q20025,,,
"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",fast,a,,,,,"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",http://id.worldcat.org/fast/1915402,Q11425
"Sakkākī, Yūsuf ibn Abī Bakr, b. 1160. Miftāḥ al-ʻulūm.--Qism 3",0,a;d;t--n,,"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",http://id.worldcat.org/fast/1915402,Q11425,,,
"Maḥbūbī, ʻUbayd Allāh ibn Masʻūd, -1346 or 1347. Wishāḥ fī al-maʻānī wa-al-bayān",0,a;d;t,,,,,,,
"Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān, 1267 or 1268-1338. Talkhīṣ Miftāḥ al-ʻulūm",0,a;d;t,,,,,"Talkhīṣ Miftāḥ al-ʻulūm (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/2057805,Q11156
"Talkhīṣ Miftāḥ al-ʻulūm (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān)",fast,a,,,,,"Talkhīṣ Miftāḥ al-ʻulūm (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/2057805,Q11156
"Mughnī al-labīb ʻan kutub al-aʻārīb (Ibn Hishām, ʻAbd Allāh ibn Yūsuf)",fast,a,,"Mughnī al-labīb ʻan kutub al-aʻārīb (Ibn Hishām, ʻAbd Allāh ibn Yūsuf)",http://id.worldcat.org/fast/1363950,Q39981,,,
"Ibn Hishām, ʿAbd Allāh ibn Yūsuf, 1309-1360. Mughnī al-labīb ʿan kutub al-aʿārīb",0,a;d;t,,"Mughnī al-labīb ʻan kutub al-aʻārīb (Ibn Hishām, ʻAbd Allāh ibn Yūsuf)",http://id.worldcat.org/fast/1363950,Q39981,,,
"Laqānī, Muḥammad ibn Ḥasan, 1468 or 1469-1550. Ḥāshiyat Taṣrīf al-ʻIzzī",0,a;d;t,,,,,,,
"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",fast,a,,,,,"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",http://id.worldcat.org/fast/1360506,Q11401
"Ibn Mālik, Muḥammad ibn ʻAbd Allāh, -1274. Alfīyah",0,a;d;t,,,,,"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",http://id.worldcat.org/fast/1360506,Q11401
"Abnāsī, Ibrāhīm ibn Mūsá, 1325-1399. Sharḥ al-Alfīyah",0,a;d;t,,,,,,,
"Abū al-Jaysh, Muḥammad ibn Ḥusayn, -1228 or 1229. ʻArūḍ al-Andalusī",0,a;d;t,,,,,"ʻArūḍ al-Andalusī (Abū al-Jaysh, Muḥammad ibn Ḥusayn)",http://id.worldcat.org/fast/2058679,Q11185
"ʻIṣām al-Asfarāyīnī, Ibrāhīm ibn Muḥammad, 1468 or 1469-1538 or 1539. Sharḥ al-Waḍʻīyah",0,a;d;t,,,,,,,
"Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144. Unmūdhaj fī al-naḥw",0,a;d;t,http://id.loc.gov/authorities/names/n89109486,,,,"Unmūdhaj fī al-naḥw (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1380101,Q11245
"Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144. Unmūdhaj fī al-naḥw",0,a;d;t,,,,,"Unmūdhaj fī al-naḥw (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1380101,Q11245
"Unmūdhaj fī al-naḥw (Zamakhsharī, Maḥmūd ibn ʻUmar)",fast,a,,"Unmūdhaj fī al-naḥw (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1380101,Q11245,,,
Muʻallaqāt,0,a,,Muʻallaqāt,http://id.worldcat.org/fast/1356614,Q11186,,,
"Jārbardī, Fakhr al-Dīn Aḥmad ibn al-Ḥasan, -1345. Mughnī fī al-naḥw",0,a;d;t,,,,,,,
Muʻallaqāt,fast,a,,,,,Muʻallaqāt,http://id.worldcat.org/fast/1356614,Q11186
"Samarqandī, Abū al-Qāsim ibn Abī Bakr, 15th cent. Risālah al-Samarqandīyah",0,a;d;t,,,,,,,
"Qāḍīʹzādah, Mūsá ibn Muḥammad, -approximately 1436. Sharḥ Mulakhkhaṣ fī al-hayʼah",0,a;d;t,,,,,,,
"Jighmīnī, Maḥmūd ibn Muḥammad, -1221? Mulakhkhaṣ fī al-hayʼah",0,a;d;t,http://id.loc.gov/authorities/names/no00072200,"Mulakhkhaṣ fī al-hayʼah (Jaghmīnī, Maḥmūd ibn Muḥammad)",http://id.worldcat.org/fast/1380591,Q3015,,,
"Ḥillī, Ṣafī al-Dīn ʻAbd al-ʻAzīz ibn Sarāyā, 1278- Badīʻīyah",0,a;d;t,,,,,,,
"Ibn al-Muqrī, Ismāʻīl ibn Abī Bakr, 1354-1433 or 1434. Badīʻīyah",0,a;d;t,,,,,,,
Saʻdī. Gulistān--Early works to 1800,0,a;t--v,,Gulistān (Saʻdī);Early works,http://id.worldcat.org/fast/1361914;http://id.worldcat.org/fast/1411636,Q11356;Q300,,,
"Ibn Mālik, Muḥammad ibn ʻAbd Allāh, -1274. Iʻjāz al-taʻrīf fī ʻilm al-taṣrīf",0,a;d;t,,,,,,,
"Ibn Hishām, ʻAbd Allāh ibn Yūsuf, 1309-1360. Qaṭr al-nadá wa-ball al-ṣadá",0,a;d;t,http://id.loc.gov/authorities/names/no2019145255,,,,"Qaṭr al-nadá wa-ball al-ṣadá (Ibn Hishām, ʻAbd Allāh ibn Yūsuf)",http://id.worldcat.org/fast/2057843,Q11459
"Anṭākī, Maḥmūd ibn ʻAbd Allāh, -1747 or 1748. Risālat al-istiʻārah",0,a;d;t,,,,,,,
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355? Risālat al-waḍʻ",0,a;d;t,,,,,,,
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, d. 1355? Risālat al-waḍʻ",0,a;d;t,,,,,,,
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389? Muṭawwal",0,a;d;t,,,,,"Muṭawwal (Taftāzānī, Masʻūd ibn ʻUmar)",http://id.worldcat.org/fast/1372119,Q11222
"Taftazānī, Masʻūd ibn ʻUmar, 1322-1389? Sharḥ al-mukhtaṣar",0,a;d;t,,,,,,,
"Khiṭāʼī, ʻUthmān, active 15th century. Ḥāshiyah ʻalá al-Sharḥ al-mukhtaṣar",0,a;d;t,,,,,,,
"Āydīnī, ḥamzah ibn Ṭūrghūd, d. 1571 or 2. Masālik",0,a;d;t,,,,,,,
"Āydīnī, Ḥamzah ibn Ṭūrghūd, d. 1571 or 2. Hawādī",0,a;d;t,,,,,,,
"Āydīnī, Ḥamzah ibn Ṭūrghūd, d. 1571 or 2. Masālik",0,a;d;t,,,,,,,
"Rūmī, ʻAbd Allāh ibn ʻAbd Allāh, d. 1579",0,a;d,,,,,,,
"ʻIṣām al-Asfarāyīnī, Ibrāhīm ibn Muḥammad, 1468 or 9-1538 or 9. Sharḥ al-Risālah al-Samarqandīyah",0,a;d;t,,,,,,,
"Zībārī, ḥasan ibn Muḥammad. ḥāshiyah ʻalá sharḥ ʻIṣām al-Dīn",0,a;t,,,,,,,
"Mullawī, Aḥmad ibn ʻAbd al-Fattāḥ, 1677-1767. Sharḥ al-Risālah al-Samarqandīyah",0,a;d;t,,,,,,,
"Āmāsī, Khiḍr ibn Muḥammad, 17th cent. Unbūb al-balāghah fī yanbūʻ al-faṣāḥah",0,a;d;t,,,,,,,
"Abyārī, ʻAbd al-Hādī Najā ibn Raḍwān Najā, 1820 or 21-1887 or 8. ḥadīqat al-bayān",0,a;d;t,,,,,,,
"Ibn Jābir, Muḥammad ibn Aḥmad, 1298 or 1299-1378 or 1379. ḥullah al-siyarāʼ fī madḥ khayr al-wará",0,a;d;t,,,,,,,
"Ibn Jābir, Muḥammad ibn Aḥmad, 1298 or 9-1378 or 9. ḥullah al-siyarāʼ fī madḥ khayr al-wará",0,a;d;t,,,,,,,
"Ibn Maʻṣūm, ʻAlī ibn Aḥmad, 1642-approximately 1707. Badīʻīyah",0,a;d;t,,,,,,,
"ʻUmarī, Muḥammad Amīn ibn Khayr Allāh, 1738-1788. Badīʻīyah",0,a;d;t,,,,,,,
"ʻAẓmī, Muḥammad Asʻad ibn Aḥmad, 1820 or 21-1881 or 2. ʻIqd al-badīʻ fī madḥ al-ḥabīb al-shafīʻ",0,a;d;t,,,,,,,
"Muḥammad, Prophet, -632--Poetry",0,a;c;d--v,,,,,"Muḥammad, Prophet, -632;Poetry",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423828,Q3639;Q247
Aristotle. Theologia,0,a;t,,,,,,,
