ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,dacs,Q13371,Harvard University,99156744581003941,MS Fr 770,https://id.lib.harvard.edu/alma/99156744581003941/catalog,"","","","",circa 1400.,1400,15,http://vocab.getty.edu/aat/300404465,,"","",Le livre de lamentations,"",Le livre de lamentations,Drolleries|Manuscripts (documents)|Waste paper,http://vocab.getty.edu/aat/300165093|http://vocab.getty.edu/aat/300028569|http://id.worldcat.org/fast/1171056,drolleries|manuscripts (documents)|Waste paper,"Le Fèvre, Jean, approximately 1320-approximately 1390|Marriage--Satire--15th century|Misogyny--15th century|Women--Sex role--15th century",|http://id.worldcat.org/fast/1010443;http://id.worldcat.org/fast/1105668;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1023668;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1176568;http://id.worldcat.org/fast/1114598;http://id.worldcat.org/fast/923962,|Marriage;Satire;Fifteenth century|Misogyny;Fifteenth century|Women;Sex role;Fifteenth century,"Le Fèvre, Jean, approximately 1320-approximately 1390","","",Q30728992,human,Jean Le Fèvre de Ressons,"","","","","","","","","","","","",,,,,,,fre,Q150,French,"Chavaillor, Octave","","","Chavaillor, Octave",Q124566761,human,"","","",Extent: .04 linear feet (1 volume),"337 lines, including incipit in red ink; 28 leaves; large calligraphed letter, possibly J, page 1 recto, bears a drollery of a human face. Bound in 19th-century quarter calf with marbled boards; 13.5 x 17.5 cm.|See curatorial file for further information; along with dealer description, contains a photocopy of the text with modern transliteration.",,2024-03-04 16:53:22 -0500,2023-06-05,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156720872703941,MS Lat 493,https://id.lib.harvard.edu/alma/99156720872703941/catalog,"","","","",circa 1385-1390.,1385^1390,14,http://vocab.getty.edu/aat/300404506,,"","",Breviary,"",Breviary,Breviaries|Manuscripts (documents),http://vocab.getty.edu/aat/300026459|http://vocab.getty.edu/aat/300028569,breviaries|manuscripts (documents),Catholic Church--Liturgy|East Anglia (England)--14th century,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579|http://id.worldcat.org/fast/1243626;http://id.worldcat.org/fast/933420,Catholic Church;Liturgics|England--East Anglia;Fourteenth century,Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"","","","","","","","","",Extent: .1 linear feet (1 volume),"218 + iii leaves; foliated on every 10th leaf; 2nd and 3rd leaves missing after folio 65; 5th leaf missing after folio 138; last leaf, and probably further quires containing a Sanctorale, missing; written in brown ink in a gothic hand in two columns of 37-41 lines; extensive rubrics in red; Calendar partly in blue capitals touched in red; decorated initials throughout. Bound in 19th-century blind-tooled polished calf; rebacked in plain calf; marbled endpapers; edges gilt; 11 x 16.5 cm. Housed in a green stippled hardboard case.|See curatorial file for further information.",,2024-03-04 16:53:22 -0500,2023-06-02,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156682379203941,MS Typ 1342,https://id.lib.harvard.edu/alma/99156682379203941/catalog,"","","","",1599.,1599,16,http://vocab.getty.edu/aat/300404510,,Quatrains,"","Quatrains du Sieur de Pybrac, gentil-homme françois [sic; escrit [sic] en diverses sortes de lettres par Esther Anglois françoise [sic] à Lislebourg le X. de Dec. 1599","",Quatrains,Manuscripts (documents),http://vocab.getty.edu/aat/300028569,manuscripts (documents),"Edison, Julian I.|Inglis, Esther, 1571-1624",|http://id.worldcat.org/fast/396022,"|Inglis, Esther, 1571-1624","Pibrac, Guy du Faur, seigneur de, 1529-1584","","",Q3121749,human,"Guy Du Faur, Seigneur de Pibrac","","","","","","","","","","","","",,,,,,,fre,Q150,French,"Edison, Julian I.","","","Edison, Julian I.",Q124566785,human,"","","",Extent: .12 linear feet (1 volume),"133] leaves. Written in a variety of minute hands in brown ink, 1 quatrain per leaf, rectos only. Bound in original red calf, gilt. 5 x 7 cm.|Housed in a 20th-century case, 12 x 14 cm.",,2024-03-04 16:53:22 -0500,2023-04-17,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156656783103941,MS Lat 491,https://id.lib.harvard.edu/alma/99156656783103941/catalog,"","","","",circa 1450-1475.,1450^1475,15,http://vocab.getty.edu/aat/300404465,,"","",Breviary,"",Breviary,Breviaries|Manuscripts (documents),http://vocab.getty.edu/aat/300026459|http://vocab.getty.edu/aat/300028569,breviaries|manuscripts (documents),"Gertrude, of Nivelles, Saint, 626-659|Catholic Church|Collégiale Sainte-Gertrude (Nivelles, Belgium)|Abbeys--Belgium--15th century|Monastic and religious life--Belgium--15th century|Spiritual life--Christianity--Belgium--15th century|Women--Religious life--Belgium--15th century|Brabant (Belgium)--15th century|Nivelles (Belgium)--15th century",http://id.worldcat.org/fast/375094|http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/550429|http://id.worldcat.org/fast/794216;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1025101;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1130113;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1176921;http://id.worldcat.org/fast/1094112;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1211441;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1210707;http://id.worldcat.org/fast/923962,"Gertrude, of Nivelles, Saint, 626-659|Catholic Church|Collégiale Sainte-Gertrude (Nivelles, Belgium)|Abbeys;Belgium;Fifteenth century|Monastic and religious life;Belgium;Fifteenth century|Spiritual life--Christianity;Christianity;Belgium;Fifteenth century|Women--Religious life;Religious life;Belgium;Fifteenth century|Belgium--Brabant;Fifteenth century|Belgium--Nivelles;Fifteenth century",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,lat|fre,Q397|Q150,Latin|French,"Duras, Isabel d'Oyembrugge de, active 1654-1688|Malberghe, de Mademoiselle, active 1598|Montmorency, Helena de, active 1598-1599|Antiquariat Weiss (München)",|||,"","Duras, Isabel d'Oyembrugge de, active 1654-1688|Malberghe, de Mademoiselle, active 1598|Helene de Montmorency|Weiss & Co.",Q124566784|Q124566872|Q123759786|Q110558338,human|human|human|organization,"","","",Extent: .15 linear feet (1 volume),"ii + 697 + i folios; modern foliation in pencil, top corner recto; written in gothic bookhand in 2 columns, 30 lines, except for ff. 7-9 and ff. 298-307 in cursive gothic, 27 lines. Red rubrics; alternately red and blue initials throughout, illuminated at 11, 40v, 173v, 224, 308v, 578, 598, 609, 616, 622v, 629, 637, 644v, 652v. Bound in 19th-century tooled blond leather; spine with 3 raised bands and handwritten title, ""Breviarium Colegii S. Gertrudis""; edges dyed red; clasp intact. 13 x17 cm.|See list of known former owners below; also belonged to an unidentified library of St. Andrew, 18th century [?].|See curatorial file for further information; dealer description contains substantial scholarly research on the manuscript.",,2024-03-04 16:53:22 -0500,2023-03-14,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156572768703941,MS Lat 492,https://id.lib.harvard.edu/alma/99156572768703941/catalog,"","","","",circa 1100-1200.,1100^1200,12,http://vocab.getty.edu/aat/300404504,,"","",Psalter leaf,"",Bible;Psalter,Manuscripts (documents)|Psalters (books),http://vocab.getty.edu/aat/300028569|http://vocab.getty.edu/aat/300026477,manuscripts (documents)|psalters (books),Catholic Church|Bible. Psalms|Christian life--Scandinavia--12th century,http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/1808097|http://id.worldcat.org/fast/859185;http://id.worldcat.org/fast/1242804;http://id.worldcat.org/fast/1159791,Catholic Church|Bible. Psalms|Christian life;Scandinavia;Twelfth century,Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"Colker, Marvin L.","","",Marvin-L. Colker,Q55623907,human,"","","",Extent: .04 linear feet (1 folder),"Single leaf of a psalter on vellum; pricking on fore-edge; 23 lines per page; 16 x 21.5 cm. First word of each psalm in red majuscules. Based on script, probably Scandinavian.|See curatorial file for further information.",,2024-03-04 16:53:22 -0500,2023-03-16,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156379175703941,MS Lat 488,https://id.lib.harvard.edu/alma/99156379175703941/catalog,"","","","",1588.,1588,16,http://vocab.getty.edu/aat/300404510,,"","",Sacra poesis ... Jano Bernuio Villanouano interprete,"",Sacra poesis,Manuscripts (documents),http://vocab.getty.edu/aat/300028569,manuscripts (documents),"Bernuy, Jean de|Henry III, King of France, 1551-1589|Abbaye de Fontfroide|Bible. Ecclesiastes|Bible. Exodus|Bible. Luke|Bible. Proverbs|Bible. Psalms|Bible. Song of Solomon|Christian life--France--16th century",|http://id.worldcat.org/fast/13699|http://id.worldcat.org/fast/1628589|http://id.worldcat.org/fast/1892894|http://id.worldcat.org/fast/1892902|http://id.worldcat.org/fast/1892926|http://id.worldcat.org/fast/1808095|http://id.worldcat.org/fast/1808097|http://id.worldcat.org/fast/1892948|http://id.worldcat.org/fast/859185;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1119851,"|Henry III, King of France, 1551-1589|Abbaye de Fontfroide|Bible. Ecclesiastes|Bible. Exodus|Bible. Luke|Bible. Proverbs|Bible. Psalms|Bible. Song of Solomon|Christian life;France;Sixteenth century","Bernuy, Jean de","","",Q122998014,human,Jean de Bernuy,"","","","","","","","","","","","",,,,,,,lat,Q397,Latin,Abbaye de Fontfroide,"","",Fontfroide Abbey,Q334263,organization,"","","",Extent: .08 linear feet (1 volume),"17.5 x 25 cm; Contemporary foliation (partly trimmed): [1]-[3], [5]-[12], 26-92 leaves and [ii], [iii blank], [52], [2 blank], [1 blank = rear pastedown] leaves. Written in a late gothic hand, with over 200 edits in a second, contemporary hand. Bears stamp of the Cistercian abbey of Fontfroide. Third quire (8 folios = Psalm 18:41-Psalm 34) was never bound in; a dedication (1 folio) was removed. Cover of 17th-century sprinkled vellum; worn 18th-century calf over the original spine; remnants of a paper label on rear board. (Source: dealer description)|See curatorial file for further information.",,2024-03-04 16:53:22 -0500,2022-10-18,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156374681603941,MS Fr 756,https://id.lib.harvard.edu/alma/99156374681603941/catalog,"","","","",1277.,1277,13,http://vocab.getty.edu/aat/300404505,,"","",Grant,"",Grant,Legal instruments|Manuscripts (documents),http://vocab.getty.edu/aat/300163664|http://vocab.getty.edu/aat/300028569,legal instruments|manuscripts (documents),Commerce--Loudun (France)--13th century|Families--Loudun (France)--13th century,http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1251966;http://id.worldcat.org/fast/1150138|http://id.worldcat.org/fast/1728849;http://id.worldcat.org/fast/1251966;http://id.worldcat.org/fast/1150138,Commerce;France--Loudun;Thirteenth century|Families;France--Loudun;Thirteenth century,"Arcenay, Johan de","","",Q124566712,human,"Arcenay, Johan de","","","","","","","","","","","","",,,,,,,fro,Q35222,Old French,"","","","","","","","","",Extent: .04 linear feet (1 sheet in 1 folder),"Single leaf, 18 x 20 cm; 20 lines in a gothic secretarial hand; medieval endorsements verso; 19th-century precis of contents top recto; remains of seal tag; seal missing.|See curatorial file for further information.",,2024-03-04 16:53:22 -0500,2023-03-29,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156354970803941,MS Typ 1326,https://id.lib.harvard.edu/alma/99156354970803941/catalog,"","","","",circa 1490-1510.,1490^1510,15;16,http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510,,"","",Prayer book,"",Prayerbook,Manuscripts (documents),http://vocab.getty.edu/aat/300028569,manuscripts (documents),"Jesus Christ|Mary, Blessed Virgin, Saint|Catholic Church|Holy Shroud|Christianity--Europe--15th century",http://id.worldcat.org/fast/40116|http://id.worldcat.org/fast/68107|http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/959006|http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1245064;http://id.worldcat.org/fast/923962,"Jesus Christ|Mary, Blessed Virgin, Saint|Catholic Church|Holy Shroud|Christianity;Europe;Fifteenth century",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Main text in Latin; table of contents in French on end flyleaf,Q397;Q150,Latin;French,"Dahmen, Klaus Dieter, 1934-2020|Graux, Lucien, 1878-1944",|,"","Dahmen, Klaus Dieter, 1934-2020|Lucien Graux",Q124566773|Q42887282,human|human,"","","",Extent: .04 linear feet (1 volume),"9 x 14.5 cm; i (paper) + 14 + i (paper) folios on parchment; written in dark brown ink in a gothic bookhand; 1- to 4-line initials in blue, red, and gold; 4 5-line historiated initials in various colors and gold. 18 pages with historiated and decorated margins bearing the following: acanthus leaves, carnations, and other flowers; monkeys, birds, and a unicorn; wild men, a juggler, noblemen, and a lady; the shroud of Veronica, the Christ Child, Christ praying in Gethsemane, and Christ crucified. 20th-century dark pink buckram binding. (Source: dealer description)|See curatorial file for further information.",,2024-03-04 16:53:22 -0500,2022-09-08,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156324583103941,MS Lat 487,https://id.lib.harvard.edu/alma/99156324583103941/catalog,"","","","",circa 1400-1450 and 1885.,1400^1885,15;16;17;18;19,http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,Book of hours,"",Book of hours,"",Book of hours,"Manuscripts, Medieval--France--1400-1450|Illuminations",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204289|http://vocab.getty.edu/aat/300264522,"Manuscripts, Medieval;France|illuminations (paintings)","Coton, Pierre, 1564-1626|Jesus Christ|Catholic Church",http://id.worldcat.org/fast/153206|http://id.worldcat.org/fast/40116|http://id.worldcat.org/fast/531720,"Coton, Pierre, 1564-1626|Jesus Christ|Catholic Church",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,In Latin and French,Q397;Q150,Latin;French,"Blondeau, Christine|Louange, Dionne|Seigneau, Jehanne",||,"","Blondeau, Christine|Louange, Dionne|Seigneau, Jehanne",Q124566737|Q124566868|Q124566942,human|human|human,"","","",Extent: .08 linear feet (1 volume),"15 x 10 cm; i (parchment) + 142 (parchment) + 55 (paper) + i (parchment) folios; modern foliation in pencil, 1-142; printed section on paper with printed foliation, 2-56; watermark on paper includes grapes (?) but is not fully visible; collation impracticable but lacking circa 18 leaves; folios 1-2, 9, 20, 37 (on the upper part of the original leaf was replaced), 49, 55, 66, 73, 97, 103, 131, 137 were copied, painted, and inserted in 1885; no catchwords; ruled in red ink. Original sections: written in brown and red inks in gothic textualis bookhand on 14 lines, capitals touched in yellow wash, 1- to 2-line champie initials and line-fillers in burnished gold on dark pink and blue grounds decorated with white penwork, one 4-line initial in dark pink decorated with white penwork, infilled with bluebells on a burnished gold ground (folio 62), two floral rinceaux borders with small leaves in burnished gold (folio 37v, the upper part removed and replaced, and folio 62). Sections copied and decorated in 1885: written in black and red inks imitating gothic textualis bookhand on 14 lines, 1- to 2-line initials in liquid gold on pink/red and blue grounds with white decoration, 10 4-line initials in colors and liquid gold, two of which are inhabited by the figure of Christ, 11 floral rinceaux or acanthus borders in colors and liquid gold. Bound in 17th-century brown leather; front board detached. (Source: dealer description)|Fragile; front cover partially detached.|See curatorial file for further information.",,2024-03-04 16:53:22 -0500,2022-09-29,20240122-harvard-marcxml.xml
,,,marc-xml,dacs,Q13371,Harvard University,99156175579903941,MS Lat 485,https://id.lib.harvard.edu/alma/99156175579903941/catalog,"","","","",circa 1400-1500.,1400^1500,15,http://vocab.getty.edu/aat/300404465,,Breviary,"",Three leaves from a noted breviary,"",Breviary,Manuscripts (documents),http://vocab.getty.edu/aat/300028569,manuscripts (documents),Catholic Church--Liturgy--Texts--15th century|Mensural notation--Flanders--Early works to 1800,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1016298;http://id.worldcat.org/fast/1245991;http://id.worldcat.org/fast/1411636,Catholic Church;Liturgics;Texts;Fifteenth century|Mensural notation;Europe--Flanders;Early works,Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,"","","","","","","","","","","","",Extent: .04 linear feet (1 folder),"Three vellum leaves, 12 x 16.5 cm, written in a liturgical bookhand in brown ink, with rubrics and initial letters in red and blue. Two leaves bear musical notation in four-line red staves, one depicting a comical profile of a human face with exaggerated nose and chin incorporated into the initial. Probably of Flemish origin, 15th century.|See curatorial file for further information.",,2024-03-04 16:53:22 -0500,2022-07-15,20240122-harvard-marcxml.xml
