subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Zaydīyah--Doctrines,fast,a--x,(OCoLC)fst01184132,Zaydīyah--Doctrines,http://id.worldcat.org/fast/1184132,Q63803,,,
Islam--Rituel--Ouvrages avant 1800,6,a--x--v,,,,,Islam--Rituals;Early works,http://id.worldcat.org/fast/979845;http://id.worldcat.org/fast/1411636,Q11593;Q300
Islam--Rituals,fast,a--x,,,,,Islam--Rituals,http://id.worldcat.org/fast/979845,Q11593
"Purity, Ritual--Islam--Early works to 1800",0,a--x--v,,,,,"Purity, Ritual--Islam;Early works",http://id.worldcat.org/fast/1084388;http://id.worldcat.org/fast/1411636,Q11216;Q300
"Purity, Ritual--Islam",fast,a--x,,"Purity, Ritual--Islam",http://id.worldcat.org/fast/1084388,Q11216,,,
Judicial process (Islamic law)--Early works to 1800,0,a--v,,Judicial process (Islamic law);Early works,http://id.worldcat.org/fast/984722;http://id.worldcat.org/fast/1411636,Q63804;Q300,,,
Arabic language--Grammar,0,a--x,,,,,Arabic language--Grammar,http://id.worldcat.org/fast/812341,Q3523
"Astronomy, Arab--Early works to 1800",0,a--v,,,,,"Astronomy, Arab;Early works",http://id.worldcat.org/fast/819764;http://id.worldcat.org/fast/1411636,Q3035;Q300
Islamic calendar,0,a,,,,,Islamic calendar,http://id.worldcat.org/fast/1730291,Q11128
Islamic philosophy,0,a,,,,,Islamic philosophy,http://id.worldcat.org/fast/1730358,Q3016
"Purity, Ritual--Islam",0,a--x,,,,,"Purity, Ritual--Islam",http://id.worldcat.org/fast/1084388,Q11216
"Manuscripts, Persian--New Jersey--Princeton",0,a--z--z,,,,,"Manuscripts, Persian;New Jersey--Princeton",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204939,Q255;Q11460
Burial--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,Burial;Islam;Early works,http://id.worldcat.org/fast/841751;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q63805;Q3549;Q300,,,
"Islamic sermons, Arabic--Early works to 1800",0,a--v,,,,,"Islamic sermons, Arabic;Early works",http://id.worldcat.org/fast/980059;http://id.worldcat.org/fast/1411636,Q11140;Q300
Jumʻah--Early works to 1800,0,a--v,,,,,Jumʻah;Early works,http://id.worldcat.org/fast/984834;http://id.worldcat.org/fast/1411636,Q11206;Q300
Arabic letters--Early works to 1800,0,a--v,,Arabic letters;Early works,http://id.worldcat.org/fast/812473;http://id.worldcat.org/fast/1411636,Q11566;Q300,,,
Arabic poetry--1258-1800,0,a--y,,,,,Arabic poetry,http://id.worldcat.org/fast/812533,Q2960
Islamic sermons--Early works to 1800,0,a--v,,,,,Islamic sermons;Early works,http://id.worldcat.org/fast/980058;http://id.worldcat.org/fast/1411636,Q11570;Q300
Damascus (Syria)--Description and travel--Early works to 1800,0,a--x--v,,,,,Syria--Damascus;Voyages and travels;Early works,http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q11409;Q3600;Q300
Tripoli (Lebanon)--Description and travel--Early works to 1800,0,a--x--v,,Lebanon--Tripoli;Voyages and travels;Early works,http://id.worldcat.org/fast/1223986;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q19981;Q3600;Q300,,,
"Poets, Arab--Biography--Early works to 1800",0,a--v--v,,,,,"Poets, Arab;Biographies;Early works",http://id.worldcat.org/fast/1067812;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q11579;Q3051;Q300
Public law (Islamic law)--Early works to 1800,0,a--v,,Public law (Islamic law);Early works,http://id.worldcat.org/fast/1082630;http://id.worldcat.org/fast/1411636,Q63806;Q300,,,
Rent (Islamic law)--Early works to 1800,0,a--v,,Rent (Islamic law);Early works,http://id.worldcat.org/fast/1094671;http://id.worldcat.org/fast/1411636,Q63796;Q300,,,
Shafiites--Early works to 1800,0,a--v,,,,,Shafiites;Early works,http://id.worldcat.org/fast/1115053;http://id.worldcat.org/fast/1411636,Q11573;Q300
Droit islamique--Histoire--12e siècle--Sources,6,a--x--y--v,,Islamic law;History;Twelfth century;Sources,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1159791;http://id.worldcat.org/fast/1423900,Q3605;Q6879;Q304;Q2769,,,
Arabic language--Grammar--History--14th century--Sources,0,a--x--x--y--v,,,,,Arabic language--Grammar;History;Fourteenth century;Sources,http://id.worldcat.org/fast/812341;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q3523;Q6879;Q295;Q2769
Waqf--Books--History--19th century--Sources,0,a--x--x--y--v,,Waqf;Books;History;Nineteenth century;Sources,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/836401;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1037841;http://id.worldcat.org/fast/1423900,Q11403;Q40000;Q6879;Q3538;Q2769,,,
Waqf--Turkey--Erzurum--Books--History--19th century--Sources,0,a--z--z--x--x--y--v,,Waqf;Turkey--Erzurum;Books;History;Nineteenth century;Sources,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/1207363;http://id.worldcat.org/fast/836401;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1037841;http://id.worldcat.org/fast/1423900,Q11403;Q63770;Q40000;Q6879;Q3538;Q2769,,,
Arabe (Langue)--Grammaire--Histoire--14e siècle--Sources,6,a--x--x--y--v,,,,,Arabic language--Grammar;History;Fourteenth century;Sources,http://id.worldcat.org/fast/812341;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q3523;Q6879;Q295;Q2769
Turkey--Erzurum,fast,a--z,,Turkey--Erzurum,http://id.worldcat.org/fast/1207363,Q63770,,,
1200-1899,fast,a,,Thirteenth century;Fourteenth century;Fifteenth century;Sixteenth century;Seventeenth century;Eighteenth century;Nineteenth century,http://id.worldcat.org/fast/1150138;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1037841,Q245;Q295;Q154;Q335;Q2771;Q3024;Q3538,,,
Waqf--Books--History--Sources,0,a--x--x--v,,,,,Waqf;Books;History;Sources,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/836401;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q11403;Q40000;Q6879;Q2769
Hanafites--Biography--History--14th century--Sources,0,a--x--x--y--v,,Hanafites;Biography;History;Fourteenth century;Sources,http://id.worldcat.org/fast/950818;http://id.worldcat.org/fast/832149;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q3580;Q27365;Q6879;Q295;Q2769,,,
Islamic law--Interpretation and construction--History--14th century--Sources,0,a--x--x--y--v,,Islamic law--Interpretation and construction;History;Fourteenth century;Sources,http://id.worldcat.org/fast/979955;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q3635;Q6879;Q295;Q2769,,,
Droit islamique--Interprétation--Histoire--14e siècle--Sources,6,a--x--x--y--v,,Islamic law--Interpretation and construction;History;Fourteenth century;Sources,http://id.worldcat.org/fast/979955;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q3635;Q6879;Q295;Q2769,,,
Islamic law--History--16th century--Sources,0,a--x--y--v,,Islamic law;History;Sixteenth century;Sources,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q3605;Q6879;Q335;Q2769,,,
Islam--Rituals,0,a--x,,,,,Islam--Rituals,http://id.worldcat.org/fast/979845,Q11593
Muslim pilgrims and pilgrimages--Saudi Arabia--Mecca,0,a--z--z,,,,,Muslim pilgrims and pilgrimages;Saudi Arabia--Mecca,http://id.worldcat.org/fast/1030970;http://id.worldcat.org/fast/1204780,Q11313;Q11321
Arabic language--Versification--Early works to 1800,0,a--x--v,,,,,Arabic language--Versification;Early works,http://id.worldcat.org/fast/812458;http://id.worldcat.org/fast/1411636,Q11440;Q300
"Mathematics, Arab--Early works to 1800",0,a--v,,,,,"Mathematics, Arab;Early works",http://id.worldcat.org/fast/1012356;http://id.worldcat.org/fast/1411636,Q2780;Q300
"Mathematics, Arab--Poetry--Early works to 1800",0,a--v--v,,"Mathematics, Arab;Poetry;Early works",http://id.worldcat.org/fast/1012356;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q2780;Q247;Q300,,,
Arabic language--Semantics--Early works to 1800,0,a--x--v,,,,,Arabic language--Semantics;Early works,http://id.worldcat.org/fast/812421;http://id.worldcat.org/fast/1411636,Q11549;Q300
Language and languages--Philosophy--Early works to 1800,0,a--x--v,,,,,Language and languages--Philosophy;Early works,http://id.worldcat.org/fast/992193;http://id.worldcat.org/fast/1411636,Q5943;Q300
"Astronomy, Arab--Tables--Early works to 1800",0,a--v--v,,,,,"Astronomy, Arab;Tables;Early works",http://id.worldcat.org/fast/819764;http://id.worldcat.org/fast/1423914;http://id.worldcat.org/fast/1411636,Q3035;Q18329;Q300
Classification of sciences--Early works to 1800,0,a--v,,,,,Classification of sciences;Early works,http://id.worldcat.org/fast/863687;http://id.worldcat.org/fast/1411636,Q11361;Q300
Geometry--Early works to 1800,0,a--v,,,,,Geometry;Early works,http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1411636,Q221;Q300
Chāfiʻites--Ouvrages avant 1800,6,a--v,,Shafiites;Early works,http://id.worldcat.org/fast/1115053;http://id.worldcat.org/fast/1411636,Q11573;Q300,,,
Shafiites,fast,a,,,,,Shafiites,http://id.worldcat.org/fast/1115053,Q11573
Marriage (Islamic law)--Early works to 1800,0,a--v,,,,,Marriage (Islamic law);Early works,http://id.worldcat.org/fast/1010549;http://id.worldcat.org/fast/1411636,Q11379;Q300
Islamic law--History--14th century--Sources,0,a--x--y--v,,Islamic law;History;Fourteenth century;Sources,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q3605;Q6879;Q295;Q2769,,,
Basmalah--Early works to 1800,0,a--v,,,,,Basmalah;Early works,http://id.worldcat.org/fast/828309;http://id.worldcat.org/fast/1411636,Q11237;Q300
Islam--Customs and practices,0,a--x,http://id.loc.gov/authorities/subjects/sh87005732,,,,Islam--Customs and practices,http://id.worldcat.org/fast/979785,Q11380
Muslims--Conduct of life,0,a--x,http://id.loc.gov/authorities/subjects/sh2008107464,Muslims--Conduct of life,http://id.worldcat.org/fast/1031037,Q11347,,,
Arabic language--Lexicology,0,a--x,,,,,Arabic language--Lexicology,http://id.worldcat.org/fast/812373,Q11462
Basmalah,0,a,,,,,Basmalah,http://id.worldcat.org/fast/828309,Q11237
Islamic law--Terminology--Early works to 1800,0,a--x--v,,,,,Islamic law;Terminology;Early works,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/1423880;http://id.worldcat.org/fast/1411636,Q3605;Q11125;Q300
"Manuscripts, Turkish--New Jersey--Princeton",0,a--z--z,(uri) http://id.loc.gov/authorities/subjects/sh85080777,,,,"Manuscripts, Turkish;New Jersey--Princeton",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/1204939,Q3068;Q11460
Basmalah,fast,a,(OCoLC)fst00828309,,,,Basmalah,http://id.worldcat.org/fast/828309,Q11237
Families,fast,a,(OCoLC)fst01728849,,,,Families,http://id.worldcat.org/fast/1728849,Q5939
"Manuscripts, Turkish",fast,a,(OCoLC)fst01008521,,,,"Manuscripts, Turkish",http://id.worldcat.org/fast/1008521,Q3068
Arabic language--Inflection--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh2009115217,,,,Arabic language--Inflection;Early works,http://id.worldcat.org/fast/812360;http://id.worldcat.org/fast/1411636,Q11359;Q300
Aphorisms and apothegms--Early works to 1800,0,a--v,,,,,Aphorisms and apothegms;Early works,http://id.worldcat.org/fast/811330;http://id.worldcat.org/fast/1411636,Q11404;Q300
Muslim martyrs--Early works to 1800,0,a--v,,Muslim martyrs;Early works,http://id.worldcat.org/fast/1030962;http://id.worldcat.org/fast/1411636,Q48779;Q300,,,
Theological anthropology--Islam--Early works to 1800,0,a--x--v,,,,,Theological anthropology--Islam;Early works,http://id.worldcat.org/fast/1432209;http://id.worldcat.org/fast/1411636,Q26674;Q300
Arabic philology--Early works to 1800,0,a--v,,,,,Arabic philology;Early works,http://id.worldcat.org/fast/812526;http://id.worldcat.org/fast/1411636,Q11583;Q300
Fasting--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,,,,Fasting--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/921734;http://id.worldcat.org/fast/1411636,Q11535;Q300
Islamic etiquette--Early works to 1800,0,a--v,,,,,Islamic etiquette;Early works,http://id.worldcat.org/fast/979940;http://id.worldcat.org/fast/1411636,Q11344;Q300
Medina (Saudi Arabia)--Early works to 1800,0,a--v,,,,,Saudi Arabia--Medina;Early works,http://id.worldcat.org/fast/1213531;http://id.worldcat.org/fast/1411636,Q18323;Q300
Ramadan--Early works to 1800,0,a--v,,,,,Ramadan;Early works,http://id.worldcat.org/fast/1089664;http://id.worldcat.org/fast/1411636,Q11429;Q300
Islamic law--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh2008104963,,,,Islamic law;Early works,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/1411636,Q3605;Q300
Hanafites--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh2008105466,,,,Hanafites;Early works,http://id.worldcat.org/fast/950818;http://id.worldcat.org/fast/1411636,Q3580;Q300
Divorce (Islamic law)--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85038630,,,,Divorce (Islamic law);Early works,http://id.worldcat.org/fast/895870;http://id.worldcat.org/fast/1411636,Q11393;Q300
Fasting--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85047403,,,,Fasting--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/921734;http://id.worldcat.org/fast/1411636,Q11535;Q300
Laughter--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85075047,Laughter--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/2007500;http://id.worldcat.org/fast/1411636,Q63807;Q300,,,
Oaths (Islamic law)--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85093598,Oaths (Islamic law);Early works,http://id.worldcat.org/fast/1042656;http://id.worldcat.org/fast/1411636,Q63808;Q300,,,
Prayer--Islam--Early works to 1800,0,a--x--v,(uri) http://id.loc.gov/authorities/subjects/sh2010108002,,,,Prayer--Islam;Early works,http://id.worldcat.org/fast/1074698;http://id.worldcat.org/fast/1411636,Q11135;Q300
"Purity, Ritual--Islam--Early works to 1800",0,a--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85109196,,,,"Purity, Ritual--Islam;Early works",http://id.worldcat.org/fast/1084388;http://id.worldcat.org/fast/1411636,Q11216;Q300
Qiblah--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85109401,,,,Qiblah;Early works,http://id.worldcat.org/fast/1084840;http://id.worldcat.org/fast/1411636,Q11150;Q300
Real property (Islamic law)--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85111751,Real property (Islamic law);Early works,http://id.worldcat.org/fast/1091176;http://id.worldcat.org/fast/1411636,Q63809;Q300,,,
Rodents--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85114803,Rodents--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/2018077;http://id.worldcat.org/fast/1411636,Q63810;Q300,,,
Water--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85145447,Water--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/1171493;http://id.worldcat.org/fast/1411636,Q63811;Q300,,,
Waqf--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh90006168,,,,Waqf;Early works,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/1411636,Q11403;Q300
Hanafites,fast,a,(OCoLC)fst00950818--(uri) http://id.worldcat.org/fast/fst00950818,,,,Hanafites,http://id.worldcat.org/fast/950818,Q3580
Islamic law,fast,a,(OCoLC)fst00979949--(uri) http://id.worldcat.org/fast/fst00979949,,,,Islamic law,http://id.worldcat.org/fast/979949,Q3605
"Manuscripts, Arabic",fast,a,(OCoLC)fst01008278--(uri) http://id.worldcat.org/fast/fst01008278,,,,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278,Q256
New Jersey--Princeton,fast,a--z,(OCoLC)fst01204939--(uri) http://id.worldcat.org/fast/fst01204939,,,,New Jersey--Princeton,http://id.worldcat.org/fast/1204939,Q11460
1400-1499,fast,a,,Fifteenth century,http://id.worldcat.org/fast/923962,Q154,,,
Islamic law--15th century,0,a--y,,Islamic law;Fifteenth century,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/923962,Q3605;Q154,,,
Hanafites--15th century,0,a--y,,Hanafites;Fifteenth century,http://id.worldcat.org/fast/950818;http://id.worldcat.org/fast/923962,Q3580;Q154,,,
Droit islamique--15e siècle,6,a--y,,Islamic law;Fifteenth century,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/923962,Q3605;Q154,,,
Hanafites--15e siècle,6,a--y,,Hanafites;Fifteenth century,http://id.worldcat.org/fast/950818;http://id.worldcat.org/fast/923962,Q3580;Q154,,,
Muḥtasib,0,a,,Muḥtasib,http://id.worldcat.org/fast/1031253,Q63812,,,
Muḥtasib,6,a,,Muḥtasib,http://id.worldcat.org/fast/1031253,Q63812,,,
Muḥtasib,fast,a,,Muḥtasib,http://id.worldcat.org/fast/1031253,Q63812,,,
Muḥtasib--Early works to 1800,0,a--v,,Muḥtasib;Early works,http://id.worldcat.org/fast/1031253;http://id.worldcat.org/fast/1411636,Q63812;Q300,,,
Future life--Islam--History of doctrines--15th century--Sources,0,a--x--x--y--v,,Future life--Islam;Future life--History of doctrines;Fifteenth century;Sources,http://id.worldcat.org/fast/936737;http://id.worldcat.org/fast/936736;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11604;Q63813;Q154;Q2769,,,
Manuscrits turcs--New Jersey--Princeton,6,a--z--z,,,,,"Manuscripts, Turkish;New Jersey--Princeton",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/1204939,Q3068;Q11460
"Manuscripts, Turkish",fast,a,,,,,"Manuscripts, Turkish",http://id.worldcat.org/fast/1008521,Q3068
Islamic law--Interpretation and construction--14th century,0,a--x--y,,Islamic law--Interpretation and construction;Fourteenth century,http://id.worldcat.org/fast/979955;http://id.worldcat.org/fast/933420,Q3635;Q295,,,
Islamic education--History--19th century--Sources,0,a--x--y--v,,Islamic education;History;Nineteenth century;Sources,http://id.worldcat.org/fast/979927;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1037841;http://id.worldcat.org/fast/1423900,Q11133;Q6879;Q3538;Q2769,,,
Droit islamique--Interprétation--14e siècle,6,a--x--y,,Islamic law--Interpretation and construction;Fourteenth century,http://id.worldcat.org/fast/979955;http://id.worldcat.org/fast/933420,Q3635;Q295,,,
Islamic education,fast,a,,,,,Islamic education,http://id.worldcat.org/fast/979927,Q11133
1300-1899,fast,a,,Fourteenth century;Fifteenth century;Sixteenth century;Seventeenth century;Eighteenth century;Nineteenth century,http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1037841,Q295;Q154;Q335;Q2771;Q3024;Q3538,,,
