ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,"",Q52413,University of Kansas,2616666,MS C25,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2616666,https://iiif.archivelab.org/iiif/images_MSC25_30/manifest.json,Italy,http://vocab.getty.edu/tgn/1000080,Italy,after 1455.],1455,15,http://vocab.getty.edu/aat/300404465,,"","",Psalterium abreviatum et varii tractatus.,"","","","","","Drycthelm, monk of Northumbria, active 7th century|Visions in literature|Hell in literature|Future life|Devotional literature",|http://id.worldcat.org/fast/1167915|http://id.worldcat.org/fast/954751|http://id.worldcat.org/fast/936730|http://id.worldcat.org/fast/892015,|Visions in literature|Hell in literature|Future life|Devotional literature,"","","","","","","","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"","","","","","","","","","Extent: ff. 1-8, 10-91, 93, 102-130, 132-139.","27 devotional tracts in Latin by Church Fathers and others.  Includes ""Miracula de Beata Virgine Maria"", two visions of the afterworld, prayers which earn indulgences, and a precis of the Psalter.|In several small notarial hands.  Undecorated red initials.",,2023-09-01 16:34:07 -0400,2017-11-21,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2954523,MS B15,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2954523,https://iiif.archivelab.org/iiif/images_MSB15_30/manifest.json,"","","",[1400-1499],1400^1499,15,http://vocab.getty.edu/aat/300404465,,"","",Ordinatio totius officii divini secundum usum monasterii Beatae Mariae de Balgentiaco.,"",Ordinatio totius officii divini,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: following i + 353 + i. parchment. 155 x 118 mm,"Decoration: Red initials; section headings in red; red underline rubrication; yellow wash on some sentence initials Caricature faces in pen; pen doodles of birds|Includes Kalendar|Layout: 2 columns of 27-30 lines ruled in ink with full-length vertical margins|Possibly: Beaugency|s. XV|Script: Gothic|The church of Notre Dame, Beaugency, S.W. of Orleans, France: ""... secundum usum monasteri beate Marie de Balgen'co ..."" (f. 7r); ""Ex Libris B.M. De Balgentiaco"", 16th(?) century (f. 1); bookplate with ""Torcular Calcavi Solus"" (Isaiah 63:3).|Title devised by cataloger.|Manuscript codex",,2023-09-01 16:34:07 -0400,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2954526,MS A10,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2954526,https://iiif.archivelab.org/iiif/images_MSA10_30/manifest.json,France,http://vocab.getty.edu/tgn/1000070,France,[between 1491-1500],1491^1500,15,http://vocab.getty.edu/aat/300404465,,Book of hours (Manuscript Kenneth Spencer Research Library. MS A10),"","Book of hours,","",Book of hours,Leather bindings (Binding)|Wooden bindings (Binding)|Wooden boards (Binding)|Blind tooled bindings (Binding)|Inscriptions (Provenance),http://id.loc.gov/vocabulary/rbmscv/cv00455|http://id.loc.gov/vocabulary/rbmscv/cv00600|http://id.loc.gov/vocabulary/rbmscv/cv00601|http://id.loc.gov/vocabulary/rbmscv/cv00632|http://id.loc.gov/vocabulary/rbmscv/cv00180,Leather bindings|Wooden bindings|Wooden boards|Blind tooled bindings|Inscriptions,"Catholic Church--Liturgy--Texts--Early works to 1800|Catholic Church--Liturgy--Calendar--Early works to 1800|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin|Manuscripts, French|Books of hours--France--Early works to 1800",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423764;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008338|http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,"Catholic Church;Liturgics;Texts;Early works|Catholic Church;Liturgics;Calendars;Early works|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin|Manuscripts, French|Books of hours;France;Early works",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,"Latin, French; later annotations in Italian",Q397;Q150;Q652,Latin;French;Italian,"","","","","","","parchment, illuminations",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 153 leaves : parchment, illuminations ; 139 x 95 mm","Title devised by cataloger.|Manuscript codex|Collation: iii (parchment, i is pastedown) + 153 (parchment) + iii (parchment, iii is pastedown, now lifted): 1¹² + 2¹⁰ + 3⁸ (wants 1) + 4-10⁸ + 11⁸ (wants 1) + 12⁸ + 13⁸ (wants 5) + 14⁸ (wants 1) + 15⁸ (wants 1) + 16-19⁸.|Catchwords: Vertical catchwords.|Layout: 16 long lines ruled in red ink with full-length vertical bounding lines.|Script: Bâtarde.|Decoration: Initials in gold on red/blue background with white tracery; alternating red and blue initials; red and blue linefillers; red rubrics; some ordinary capitals filled in with yellow.|Binding: Sixteenth-century. Bound in blind-stamped brown leather over wooden boards; clasps missing.|Origin: Probably written in France in a provincial center at the end of the fifteenth century.|Former shelfmark: MS BK X10|Lawrence, University of Kansas, Kenneth Spencer Research Library, MS A10|Presumably the five leaves that are removed contained full-page miniatures; there are two caricatures coming out of initials and prayers added later.|Early history of the manuscript is unknown.",,2023-09-01 16:34:07 -0400,2022-12-09,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2954833,MS A28,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2954833,https://iiif.archivelab.org/iiif/images_MSA28_30/manifest.json,France,http://vocab.getty.edu/tgn/1000070,France,[between 1511-1530],1511^1530,16,http://vocab.getty.edu/aat/300404510,,Book of hours (Manuscript Kenneth Spencer Research Library. MS A28),"","Leaf from a book of hours, calendar for November","",Book of hours,"","","","Catholic Church--Liturgy--Calendar--Early works to 1800|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscript fragments--Kansas--Lawrence|Manuscripts, Latin|Manuscripts, French|Books of hours--France--Early works to 1800",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423764;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1938802;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008338|http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,"Catholic Church;Liturgics;Calendars;Early works|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscript fragments;Kansas--Lawrence|Manuscripts, Latin|Manuscripts, French|Books of hours;France;Early works",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,"Latin, French",Q397;Q150,Latin;French,"","","","","","","parchment, illuminations",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 1 leaf : parchment, illuminations ; 123 x 68 mm","Title devised by cataloger.|Manuscript leaf|Collation: 1 (parchment).|Layout: Columns ruled in red ink.|Script: Humanistic.|Decoration: Architechtural border with gold-pigment columns with Sagittarius in lower border; miniature of three men feeding swine; 'KL' on gold background with berry branch; Golden number and Dominical letter 'A' in gold against alternating red and blue background; saints' names in alternating red and blue; line fillers in gold and red or blue.|Binding: In protective covers.|Origin: Probably written in France around 1520.|Former shelfmark: MS X28|Shelfmark: Lawrence, University of Kansas, Kenneth Spencer Research Library, MS A28|Early history of the manuscript is unknown.",,2023-09-01 16:34:07 -0400,2022-12-09,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2954834,MS A6,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2954834,https://iiif.archivelab.org/iiif/images_MSA6_30/manifest.json,France,http://vocab.getty.edu/tgn/1000070,France,[between 1451-1475],1451^1475,15,http://vocab.getty.edu/aat/300404465,,Book of hours (Manuscript Kenneth Spencer Research Library. MS A6),"","Book of hours,","",Book of hours,Leather bindings (Binding)|Gold tooled bindings (Binding)|Printed waste (Binding)|Bookplates (Provenance),http://id.loc.gov/vocabulary/rbmscv/cv00455|http://id.loc.gov/vocabulary/rbmscv/cv00551|http://id.loc.gov/vocabulary/rbmscv/cv01764|http://id.loc.gov/vocabulary/rbmscv/cv00138,Leather bindings|Gold tooled bindings|Printed waste|Bookplates,"Catholic Church--Liturgy--Texts--Early works to 1800|Catholic Church--Liturgy--Calendar--Early works to 1800|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin|Manuscripts, French|Books of hours--France--Early works to 1800",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423764;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008338|http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,"Catholic Church;Liturgics;Texts;Early works|Catholic Church;Liturgics;Calendars;Early works|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin|Manuscripts, French|Books of hours;France;Early works",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,"Latin, French",Q397;Q150,Latin;French,"Despine, Claude Joseph Constant, 1807-1873","","",Claude Joseph Constant Despine,Q61475440,human,"parchment, illuminations",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 161 leaves : parchment, illuminations ; 110 x 85 mm","Title devised by cataloger.|Manuscript codex|Collation: ii (paper, i is pastedown) + 161 (parchment) + i (paper, pastedown).|Catchwords: Horizontal catchwords.|Layout: 14 long lines ruled in red ink.|Script: Bâtarde, several hands.|Decoration: 7 full-page miniatures; viny borders with various fruits and flowers in outer margins; initials and line-fillers in gold on red/blue background with white tracery.|Binding: Late sixteenth-century. Bound in leather over paper boards; gilt and tooled à la fanfare.|Origin: Probably written in Champagne, France in the third quarter of the fifteenth century.|Former shelfmark: MS BK X6|Lawrence, University of Kansas, Kenneth Spencer Research Library, MS A6|Pastedowns are made up of repurposed print material.|Early history of the manuscript is unknown. Bookplate of Claude Joseph Constant Despine.",,2023-09-01 16:34:07 -0400,2022-12-09,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2954836,MS E91,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2954836,https://iiif.archivelab.org/iiif/images_MSE91_30/manifest.json,"","","",[1450-1475],1450^1475,15,http://vocab.getty.edu/aat/300404465,,"","",Priorista fiorentino dal 1282-1466.,"",Priorista fiorentino,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin",Florence (Italy),"","",Q2044,organization,Florence,"","","","","","","","","","","","",,,,,,,Italian,Q652,Italian,"","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: following i + 196 + i. paper. 286 x 203 mm,"Contains a chronological roster of public officials and some brief civil annals; following 173-196v are blank|Layout: 32-37 long lines, unruled|Possibly: Florence|s. XV#^3/4#|Script: Mercantesca|Purchased from Bernard M. Rosenthal cat.15, numbers16|Title devised by cataloger.|Manuscript codex",,2023-09-01 16:34:07 -0400,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2954842,MS E69,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2954842,,"","","",[1500-1515],1500^1515,16,http://vocab.getty.edu/aat/300404510,,"","",Le anime de quelli defuncti liquali āno facti relicti alla Venerabile cōpagnia del Confalone de Roma,"",Le anime de quelli defuncti,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin",Compagnia del Gonfalone de Roma,"","",Q120442743,organization,Compagnia del Gonfalone de Roma,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: ff. ii + 107 + ii. parchment. 295 x 210 mm,Title devised by cataloger.|Inscribed date: 1505|s. XVI#^in#|Manuscript codex,,2023-09-01 16:34:07 -0400,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rdaamremm,Q52413,University of Kansas,2955124,MS A17,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2955124,https://iiif.archivelab.org/iiif/images_MSA17_30/manifest.json,France,http://vocab.getty.edu/tgn/1000070,France,[between 1301-1350],1301^1350,14,http://vocab.getty.edu/aat/300404506,,"","","Collections of excerpts, including Liber scintillarum by Defensor of Ligugé","",Liber scintillarum,Sayings|Quotations|Velvet bindings (Binding)|Bookplates (Provenance)|Inscriptions (Provenance),http://id.worldcat.org/fast/1920779|http://id.worldcat.org/fast/1423792|http://id.loc.gov/vocabulary/rbmscv/cv00708|http://id.loc.gov/vocabulary/rbmscv/cv00138|http://id.loc.gov/vocabulary/rbmscv/cv00180,Sayings|Quotations|Velvet bindings|Bookplates|Inscriptions,"Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin","Defensor, active 7th century","","",Q54670812,human,Defensor of Ligugé,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"Labitte, Alphonse, 1853-","","",Alphonse Labitte,Q114242418,human,parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 65 leaves : parchment ; 123 x 87 (102 x 73) mm bound to 130 x 92 mm,"Title devised by cataloger.|Manuscript codex|Collation: ii (modern parchment, i is pastedown) + 65 (parchment) + ii (modern parchment, ii is pastedown): 1¹² (wants 1-3) + 2¹² + 3¹⁴ + 4-6¹⁰|Foliation: Modern foliation in pencil in upper right corner beginning with folio 2 (2-65).|Catchwords: Catchwords added by the first hand to the right of center on folios 9v, 21v, 35v, 45v, 55v.|Layout: Written in 30 long lines, below the top line. Ruled in lead. Pricking marks visible on outer margins of most leaves.|Script: Written by two hands in Gothic minuscule (hand 1: folios 1r-7v and catchwords; hand 2: folios 8r-64v).|Decoration: 2-line initials in red, with a few of the guide letters visible on the left margins (folios 1r-7v); sentence initials and paragraph marks highlighted in red; rubrics underlined in red; chapter numbers washed in yellow or green (?) which has since turned brown.|Binding: Modern. Bound in gray velvet over paper boards. The velvet is worn out but otherwise the binding is in good condition.|Origin: Probably written in the first half of fourteenth century in France.|Former shelfmark: MS X17|Shelfmark: Lawrence, University of Kansas, Kenneth Spencer Research Library, MS A17|In relatively good condition despite extensive water damage, especially on the lower part of the first quire. The recto side of the first leaf is soiled and worn; the last leaf of the first quire has tears along its inner margin, with minor loss of text. Occasional holes, tears and imperfections in parchment throughout. Heavily trimmed on the fore-edge, with loss of some of the marginal rubrics. Annotations and overwriting in a few places. Ink smear and erasures on the lower part of folios 64r and 65v.|Liber scintillarum in this manuscript does not contain either of the prologues found in other manuscripts or Chapter 32 ""De doctoribus sive rectoribus"" according to the modern edition (Defensoris Locogiacensis Monachi Liber Scintillarum. Corpus Christianorum Series Latina CCSL 117. Ed. Henri Rochais. Turnhout: Brepols, 1957). Chapter 32 also is not listed in the table of contents, and chapters 33-81, which are in the same order as the edition, are numbered 30-80. The text continues with no break from the end of Chapter 31 to the beginning of Chapter 33, which in this manuscript is Chapter 32.|Early history of the manuscript is unknown. From the collection of Alphonse Labitte: his bookplate pasted on the front pastedown. Possible bookseller marks: inscribed in pencil ""Defensor"" in capital letters and ""Saec. XIV 1"" in upper margin and ""MS 31"" [?] in lower right corner on front pastedown; ""F07/Ym"" [?] in pencil on upper right and initial ""R"" in brown crayon in upper left corner on back pastedown.",,2023-09-01 16:34:07 -0400,2021-10-21,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2955129,MS A7,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2955129,https://iiif.archivelab.org/iiif/images_MSA7_30/manifest.json,Italy,http://vocab.getty.edu/tgn/1000080,Italy,[1491-1510],1491^1510,15;16,http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510,,"","",Prediche sul nome di Gesu /,"",Sermons,Transverse spine linings|Manuscript waste (Binding),http://w3id.org/lob/concept/1680|http://id.loc.gov/vocabulary/rbmscv/cv01568,transverse spine linings|Manuscript waste,"Catholic Church--Sermons|Franciscans--Sermons--Early works to 1800|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscript fragments--Kansas--Lawrence|Manuscripts, Italian",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423904|http://id.worldcat.org/fast/530004;http://id.worldcat.org/fast/1113216;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1938802;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008378,"Catholic Church;Sermons|Franciscans;Sermons;Early works|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscript fragments;Kansas--Lawrence|Manuscripts, Italian","Bernardino, da Siena, Saint, 1380-1444","","",Q316295,human,Bernardino of Siena,"","","","","","","","","","","","",,,,,,,Italian,Q652,Italian,"","","","","","","paper, illuminations",http://vocab.getty.edu/aat/300014109,paper,"Extent: 176 leaves: paper, illuminations; 141 x 105 mm","Title devised by cataloger.|Manuscript codex|Collation: 176 (paper).|Layout: 13-15 long lines, unruled.|Script: Humanistic cursive.|Decoration: 14 pen and watercolor drawings, 9 of which are full-page, depicting events from the life of Bernardino of Siena; 2-line initials in green on red background with yellow leaves; sentence initials in red with yellow wash; ornate IHSs and IHVs in red; rubrics in red.|Binding: Bound in repurposed parchment (with unidentified text and now covered with paper) over paper boards.|Origin: Probably written in Italy around 1500.|Former shelfmark: MS BK X7|Shelfmark: Lawrence, University of Kansas, Kenneth Spencer Research Library, MS A7|Early history of the manuscript is unknown.",,2023-09-01 16:34:07 -0400,2022-12-09,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2955133,MS A20,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2955133,https://iiif.archivelab.org/iiif/images_MSA20_30/manifest.json,Italy,http://vocab.getty.edu/tgn/1000080,Italy,[1401-1450],1401^1450,15,http://vocab.getty.edu/aat/300404465,,"","",Instructions on how to use a breviary,"",Instructions;Breviary,Chained bindings (Binding)|Manuscript waste (Binding),http://id.loc.gov/vocabulary/rbmscv/cv00546|http://id.loc.gov/vocabulary/rbmscv/cv01568,Chained bindings|Manuscript waste,"Catholic Church--Liturgy--Texts--Rubrics|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscript fragments--Kansas--Lawrence|Manuscripts, Italian|Divine office",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1424192|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1938802;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008378|http://id.worldcat.org/fast/895757,"Catholic Church;Liturgics;Texts;Rubrics|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscript fragments;Kansas--Lawrence|Manuscripts, Italian|Divine office",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Italian,Q652,Italian,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 36 leaves: parchment; 140 x 102 mm,"Title devised by cataloger.|Manuscript composite codex|Collation: i (parchment, pastedown) + 36 (parchment) + i (parchment, pastedown).|Catchwords: Visible in Part 1.|Layout: Part 1 (folios 1-26): 28 long lines, ruled in ink; Part 2 (folios 27-36): 23 long lines, ruled in ink.|Script: Gothic rotunda.|Decoration: Red section initials; red rubrics; sentence initials filled in with yellow.|Binding: Contemporary reversed leather over wooden boards; formerly a chain binding with the iron ring fastened to the front cover still intact; lacks clasps.|Origin: Probably written somewhere in the Po River Valley, Italy in the first half of the fifteenth century.|Former shelfmark: MS X20|Shelfmark: Lawrence, University of Kansas, Kenneth Spencer Research Library, MS A20|Probably written for a female religious house, possibly Dominican.",,2023-09-01 16:34:07 -0400,2022-12-01,20230815-kansas-marcxml.xml
