ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,rda,Q52413,University of Kansas,2998920,MS 9:2.2,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2998920,"","","","",1100-1199,1100^1199,12,http://vocab.getty.edu/aat/300404504,,Missal ((Manuscript Kenneth Spencer Research Library. MS 9/2:2),"#<struct Struct::MarcTitle as_recorded=""Secrets and collects for the Proper of Saints, 9-4 Kalends of September"", vernacular="""", uniform_as_recorded=""Missal ((Manuscript Kenneth Spencer Research Library. MS 9/2:2)"", uniform_vernacular="""">","Secrets and collects for the Proper of Saints, 9-4 Kalends of September","",Missal,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 11 fragments (1 leaf). parchment. 261 x 200 mm,"Decoration: Rubricated section headings; 2- and 3-line initials in red|Layout: 2 columns of probably 28 lines, ruled in drypoint|s. XII|Script: Caroline minuscule with uncial and capital hierarchies|Secrets and collects for the Proper of Saints, 9-4 Kalends of September.|Found in spine of MS J12:1 (Altoviti family. Decimario. Florence?, ca 1769-1791); J. Rubenstein offer 27, October 1965|Title devised by cataloger.|Manuscript leaf",,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2998921,MS 9:2.1,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2998921,"",Spain,http://vocab.getty.edu/tgn/1000095,Spain,between 1401-1450,1401^1450,15,http://vocab.getty.edu/aat/300404465,,Benedictional (Manuscript Kenneth Spencer Research Library. MS 9/2:1),"#<struct Struct::MarcTitle as_recorded=""Service book"", vernacular="""", uniform_as_recorded=""Benedictional (Manuscript Kenneth Spencer Research Library. MS 9/2:1)"", uniform_vernacular="""">",Service book,"",Missal,Liturgical books,http://id.worldcat.org/fast/1922455,Liturgical books,"Catholic Church--Liturgy--Texts--Early works to 1800|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscript fragments--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1938802;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Catholic Church;Liturgics;Texts;Early works|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscript fragments;Kansas--Lawrence|Manuscripts, Latin",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","","parchment, illuminations",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 1 leaf : parchment, illuminations, 252 x 187 mm","Title devised by cataloger.|Manuscript leaf|Collation: 1 (parchment).|Foliation: -- Pencil foliation ""233""|Layout: 2 columns of 26 lines, ruled in lead with full-length vertical bounding lines.|Script: Gothic rotunda.|Decoration: Red and blue 1-line initials with red or blue accents; 2-line initials red with blue penwork, blue with red penwork; 4-line initials red and blue with red and blue penwork; rubrics in red.|Binding: Unbound.|Origin: Probably written in Spain in the first half of the fifteenth century.|Shelfmark: Lawrence, University of Kansas, Kenneth Spencer Research Library, MS 9/2:1|Early history of the manuscript is unknown.|Early history of the manuscript is unknown.",,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2998922,MS 9:2.3,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2998922,"",France,http://vocab.getty.edu/tgn/1000070,France,1476-1500,1476^1500,15,http://vocab.getty.edu/aat/300404465,,Book of hours (Manuscript Kenneth Spencer Research Library. MS 9/2:3),"#<struct Struct::MarcTitle as_recorded=""Leaf from a book of hours"", vernacular="""", uniform_as_recorded=""Book of hours (Manuscript Kenneth Spencer Research Library. MS 9/2:3)"", uniform_vernacular="""">",Leaf from a book of hours,"",Book of hours,"","","","Catholic Church--Liturgy--Texts--Early works to 1800|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscript fragments--Kansas--Lawrence|Manuscripts, Latin|Manuscripts, French|Books of hours--France--Early works to 1800",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1938802;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008338|http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,"Catholic Church;Liturgics;Texts;Early works|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscript fragments;Kansas--Lawrence|Manuscripts, Latin|Manuscripts, French|Books of hours;France;Early works",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,"Latin, French",Q397;Q150,Latin;French,"","","","","","","parchment, illuminations",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 1 leaf : parchment, illuminations ; 148 x 107 mm","Title devised by cataloger.|Manuscript leaf|Collation: 1 (parchment).|Layout: 22 long lines, ruled in red ink with full-length vertical and -horizontal bounding lines.|Script: Bâtarde.|Decoration: 5-line initial: gold background, blue, white letter; 2-line and 1-line initials with gold, red or blue Each side of the leaf with a border in the outer margin, with painted vines and a bird, against a black background|Origin: Probably written in France in the last quarter of the fifteenth century.|Shelfmark: Lawrence, University of Kansas, Kenneth Spencer Research Library, MS 9/2:3|Incipits: voluntate patris filius incarnatus ...; Vox ad patrem pertinet semper baptizatum ...; Ecce patrem credimus Christum generavit ...; Nos per inches per secondum erimus omnes iudicati ...;Script: bastarda (15th c.)|The end of the Hours of the Trinity, and beginning of the Office of the Dead.|History of the manuscript is unknown.",,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2999076,MS 9:2.10,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2999076,"",France,http://vocab.getty.edu/tgn/1000070,France,between 1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,Book of hours ((Manuscript Kenneth Spencer Research Library. MS 9/2:10),"#<struct Struct::MarcTitle as_recorded=""Leaf from a book of hours"", vernacular="""", uniform_as_recorded=""Book of hours ((Manuscript Kenneth Spencer Research Library. MS 9/2:10)"", uniform_vernacular="""">",Leaf from a book of hours,"",Book of hours,"","","","Catholic Church--Liturgy--Texts--Early works to 1800|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscript fragments--Kansas--Lawrence|Manuscripts, Latin|Books of hours--France--Early works to 1800",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1938802;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,"Catholic Church;Liturgics;Texts;Early works|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscript fragments;Kansas--Lawrence|Manuscripts, Latin|Books of hours;France;Early works",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","","parchment, illuminations",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 1 leaf : parchment, illuminations; 176 x 124 mm","Title devised by cataloger.|Manuscript leaf|Collation: 1 (parchment).|Layout: 16 long lines, ruled in red ink with full-length vertical bounding lines.|Script: Gothic.|Decoration: 1- to 2-line initials in gold in alternating red and blue background with white lines and black outline; 2-line initial sprouts short vine in inner margin in black penwork and gold leaves and nodes; line fillers in the same fashion.|Origin: Probably written in France in the fifteenth century.|Former shelfmark: MS Z27|Former shelfmark: MS J6:1|Shelfmark: Lawrence, University of Kansas, Kenneth Spencer Research Library, MS 9/2:10|History of the manuscript is unknown.",,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2999078,MS 9:2.16,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2999078,"","","","",1250-1299,1250^1299,13,http://vocab.getty.edu/aat/300404505,,"","#<struct Struct::MarcTitle as_recorded=""Vocabularius rerum"", vernacular="""", uniform_as_recorded="""", uniform_vernacular="""">",Vocabularius rerum,"",Vocabularius rerum,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","","parchment, decorated initials",http://vocab.getty.edu/aat/300011851,parchment,"Extent: Fragment. parchment, decorated initials. 295 x 260 mm","Decoration: Two 3-line red initials with pen flourishes, two 2-line blue initials|Includes quotations from Vergil.|Layout: 3 columns, each with circa 26 lines|s. XIII(2)|Script: Gothic|Some Greek letters.|Title devised by cataloger.|Manuscript leaf",,2023-12-20 11:35:53 -0500,2023-05-30,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2999079,MS 9:2.17,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2999079,"","","","",900-999,900^999,10,http://vocab.getty.edu/aat/300404502,,"","#<struct Struct::MarcTitle as_recorded=""Liber glossarum"", vernacular="""", uniform_as_recorded="""", uniform_vernacular="""">",Liber glossarum,"",Liber glossarum,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin","","","","","","","","","","","","","","","","","","",,,,,,,Latin; Old High German,Q397;Q35218,Latin;Old High German,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: Bifolium fragment. parchment. 83 x 185 mm,"Layout: 2 columns, ruled in drypoint|One gloss in Old High German|s. X|Script: Caroline minuscule|Sir Thomas Phillipps; William H. Robinson Limited, with the typical inscriptions ""10th century"" and ""9"" encircled.|Title devised by cataloger.|Manuscript leaf",,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2999080,MS 9:2.18,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2999080,"","","","",1000-1099,1000^1099,11,http://vocab.getty.edu/aat/300404503,,Gradual (Manuscript Kenneth Spencer Research Library. MS 9/2:18),"#<struct Struct::MarcTitle as_recorded=""Service-book"", vernacular="""", uniform_as_recorded=""Gradual (Manuscript Kenneth Spencer Research Library. MS 9/2:18)"", uniform_vernacular="""">",Service-book,"",Missal,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 2 fragments. parchment. 142 x 210 mm,Decoration: Rubrics in orange; small capitals dotted in orange and silver; a 3-line initial in red; other initials heightened with red; rubrics|Musical Notation: St Gall neumes in campo aperto|s. XI?|Script: Caroline minuscule|Title devised by cataloger.|Manuscript leaf,,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2999081,MS 9:2.19,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2999081,"","","","",1190-1210,1190^1210,12;13,http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505,,Missal (Manuscript Kenneth Spencer Research Library. MS 9/2:19),"#<struct Struct::MarcTitle as_recorded=""Service-book"", vernacular="""", uniform_as_recorded=""Missal (Manuscript Kenneth Spencer Research Library. MS 9/2:19)"", uniform_vernacular="""">",Service-book,"",Missal,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","","parchment, music (diastematic neumes)",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 1 leaf. parchment, music (diastematic neumes). 210 x 148 mm","Decoration: Red initial; rubricated section headings|Layout: 24 long lines ruled in drypoint; 3 lines of music with 3 lines of text|Musical Notation: Diastematic neumes|s. XII/XIII|Script: Beneventan|In wrapper directed from H. D. Bucher, Basel, to Erik von Scherling, bookdealer in Leyden, whose catalogues bore the name Rotulus Wrapping paper label. Pecilled note: ""S16...20""|Title devised by cataloger.|Manuscript leaf",,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2999082,MS 9:2.20,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2999082,"","","","",1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,,Antiphonary (Manuscript Kenneth Spencer Research Library. MS 9/2:20),"#<struct Struct::MarcTitle as_recorded=""Service-book"", vernacular="""", uniform_as_recorded=""Antiphonary (Manuscript Kenneth Spencer Research Library. MS 9/2:20)"", uniform_vernacular="""">",Service-book,"",Missal,"","","","Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","","parchment, decorated initials, music (neumes)",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 1 leaf. parchment, decorated initials, music (neumes). 314 x 230 mm","Decoration: Black initials with pen-ornament; blue or red initials; rubrics; red dashes between syllables|Layout: 9 lines of music with 9 lines of accompanying text; full-length vertical and horizontal rulings, but with only the top and bottom horizontal margins|Musical Notation: Hufnagel neumes on a 5-line black staff|s. XIV|Script: Gothic textualis formata|Original folio number ""xxxiii"" in outer margin; Erik von Scherling, RotulusVII (1954): 2550|Title devised by cataloger.|Manuscript leaf",,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
,,,marc-xml,rda,Q52413,University of Kansas,2999096,MS 9:2.27,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2999096,"","","","",1000-1099,1000^1099,11,http://vocab.getty.edu/aat/300404503,,"","#<struct Struct::MarcTitle as_recorded=""Vita Sancti Eudecii"", vernacular="""", uniform_as_recorded="""", uniform_vernacular="""">",Vita Sancti Eudecii,"",Vita Sancti Eudecii,"","","","Eusebius, of Alexandria|Manuscripts, Medieval|Manuscripts, Medieval--Kansas--Lawrence|Manuscripts, Latin",http://id.worldcat.org/fast/1672068|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1212060|http://id.worldcat.org/fast/1008395,"Eusebius, of Alexandria|Manuscripts, Medieval|Manuscripts, Medieval;Kansas--Lawrence|Manuscripts, Latin","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: Fragment. parchment. 138 x 243 mm,"Contains part of life of Saint Leucius (4th century CE)|Decoration: Red highlights on initials Part of a colored pen-initial with a dragon's head|Layout: 2 columns ruled in drypoint|s. XI?|Script: Beneventan|Formery used as a wrapper for a book; inscribed, 18th(?)-century: ""Memoriam fecit Mirabilium""(?), ""Sanatorum Regularirum"", and ""Monsieur della Caja""(?)|Title devised by cataloger.|Manuscript leaf",,2023-12-20 11:35:53 -0500,2022-12-01,20230815-kansas-marcxml.xml
