ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,dacs,Q49117,University of Pennsylvania,9943688153503681,Misc Mss Box 4 Folder 21,https://franklin.library.upenn.edu/catalog/FRANKLIN_9943688153503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3z046/manifest,"","","",1390.,1390,14,http://vocab.getty.edu/aat/300404506,,"","","Miscellaneous manuscripts,","",Miscellany,"Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"legal documents|Manuscripts, Latin|Manuscripts, Renaissance",Valle d'Aosta (Italy)--History,http://id.worldcat.org/fast/1208269;http://id.worldcat.org/fast/1411628,Italy--Valle d'Aosta;History,"Claustris, Agnes de","","",Q116272273,human,Agnes de Claustris,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment ; 148 x 213 mm,"",,2023-08-25 17:03:59 -0400,2022-08-03,9943688153503681_marc.xml
,,,marc-xml,dacs,Q49117,University of Pennsylvania,9944209203503681,Misc Mss Box 4 Folder 25,https://franklin.library.upenn.edu/catalog/FRANKLIN_9944209203503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3t63n/manifest,"","","",1532.,1532,16,http://vocab.getty.edu/aat/300404510,,"","","Miscellaneous manuscripts,","",Miscellany,"Church records|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300027967|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"church records|Manuscripts, Renaissance|Manuscripts, Latin","Remoldus, Bishop of Ozilia|Bishops--Appointment, call, and election|Bishops--Appointment, call, and election|Saaremaa Island (Estonia)",|http://id.worldcat.org/fast/833379|http://id.worldcat.org/fast/833379|http://id.worldcat.org/fast/1251627,"|Bishops--Appointment, call, and election|Bishops--Appointment, call, and election|Estonia--Saaremaa Island","Clement VII, Pope, 1478-1534","","",Q83159,human,Clement VII,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","","","","",Extent: 1,"",,2023-08-25 17:03:59 -0400,2022-08-03,9944209203503681_marc.xml
,,,marc-xml,dacs,Q49117,University of Pennsylvania,9945529333503681,Misc Mss Box 5 Folder 33,https://franklin.library.upenn.edu/catalog/FRANKLIN_9945529333503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3pg9f/manifest,"","","",1463.,1463,15,http://vocab.getty.edu/aat/300404465,,"","","Miscellaneous manuscripts,","",Miscellany,"Contracts|Legal documents|Seals (artifacts)|Manuscripts, English (Middle)|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300027649|http://vocab.getty.edu/aat/300027590|http://vocab.getty.edu/aat/300028877|http://id.worldcat.org/fast/1008329|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"contracts|legal documents|seals (artifacts)|Manuscripts, English (Middle)|Manuscripts, Latin|Manuscripts, Renaissance","Booth, William|Fitton, Thomas|Real property--England--Cheshire|Real property|Cheshire (England)--History--15th century|England--Cheshire",||http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1211757|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1211757;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1211757,||Real property;England--Cheshire|Real property|England--Cheshire;History;Fifteenth century|England--Cheshire,"Davenport, Christopher John","","",Q116323885,human,Christopher John Davenport,"","","","","","","","","","","","",,,,,,,"Condition in Middle English, obligation in Latin, and later summary in English",Q36395;Q397;Q1860,Middle English;Latin;English,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment ; 92 x 351 mm,"Sold in a collection of charters at auction at Sotheby's, 7 July 2009 (lot 10).",,2023-08-25 17:03:59 -0400,2022-08-03,9945529333503681_marc.xml
,,,marc-xml,dacs,Q49117,University of Pennsylvania,9944431103503681,Misc Mss Box 6 Folder 3,https://franklin.library.upenn.edu/catalog/FRANKLIN_9944431103503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3jp7h/manifest,"","","","1508, 1513.",1508^1513,16,http://vocab.getty.edu/aat/300404510,,"","","Miscellaneous manuscripts,","",Miscellany,"Manuscripts, Latin|Manuscripts, Renaissance",http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"Manuscripts, Latin|Manuscripts, Renaissance","Catholic Church|Catholic Church--History--16th century|Catholic Church--Clergy--Appointment, call, and election|16th century|History|Clergy",http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/864017|http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/864014,"Catholic Church|Catholic Church;History;Sixteenth century|Catholic Church;Clergy--Appointment, call, and election|Sixteenth century|History|Clergy",Della Rovere family,"","",Q327194,organization,House of della Rovere,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","","","","",Extent: 3,"Sold by Libreria Antiquaria Docet (Bologna), cat. 57(March 1959), no. 193-194, 205.",,2023-08-25 17:03:59 -0400,2022-08-03,9944431103503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9950083933503681,Misc Mss Box 6 Folder 23,https://franklin.library.upenn.edu/catalog/FRANKLIN_9950083933503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3f05x/manifest,"","","",1345.,1345,14,http://vocab.getty.edu/aat/300404506,,"","","Miscellaneous manuscripts,","",Miscellany,"Legal documents|Manuscripts, Medieval|Manuscripts, Latin|Seals (artifacts)",http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008395|http://vocab.getty.edu/aat/300028877,"legal documents|Manuscripts, Medieval|Manuscripts, Latin|seals (artifacts)",History|Serfs--Emancipation--England|Serfs--Emancipation|Serfdom|Serfdom--England--History|Yorkshire (England)--History|England,http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1113089;http://id.worldcat.org/fast/997251;http://id.worldcat.org/fast/1219920|http://id.worldcat.org/fast/1113089|http://id.worldcat.org/fast/1113076|http://id.worldcat.org/fast/1113076;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1213252;http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1219920,History|Serfs--Emancipation;Liberty;England|Serfs--Emancipation|Serfdom|Serfdom;England;History|England--Yorkshire;History|England,"Dronfeld, Edmund de","","",Q116325782,human,Edmund de Dronfeld,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"Phillipps, Thomas, Sir, 1792-1872","","",Thomas Phillipps,Q2147709,human,parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment ; 74 x 210 mm +,"Sold by Samuel Gedge Ltd. (Mundesley, England), cat. 10 (2011), no. 125.|Formerly owned by Sir Thomas Phillipps, ms. 29224 (inscription on verso).",,2023-08-25 17:03:59 -0400,2022-08-03,9950083933503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9943075703503681,Misc Mss Box 6 Folder 42,https://franklin.library.upenn.edu/catalog/FRANKLIN_9943075703503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3962m/manifest,"","","",1593.,1593,16,http://vocab.getty.edu/aat/300404510,,"","","Miscellaneous manuscripts,","",Miscellany,"Manuscripts, Renaissance|Manuscripts, Latin",http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"Manuscripts, Renaissance|Manuscripts, Latin","Annibale, di Capua, approximately 1544-1595|Annibale, di Capua, approximately 1544-1595",http://id.worldcat.org/fast/1804800|http://id.worldcat.org/fast/1804800,"Annibale, di Capua, approximately 1544-1595|Annibale, di Capua, approximately 1544-1595","Ernst, Archduke of Austria, 1553-1595","","",Q327156,human,Archduke Ernest of Austria,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","","","","",Extent: 1,"Sold by J. A. Stargardt (Marburg, Germany), 1960.",,2023-08-25 17:03:59 -0400,2022-08-03,9943075703503681_marc.xml
,,,marc-xml,dacs,Q49117,University of Pennsylvania,9929766063503681,Misc Mss Box 6 Folder 50,https://franklin.library.upenn.edu/catalog/FRANKLIN_9929766063503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p35h0q/manifest,"","","",1467.,1467,15,http://vocab.getty.edu/aat/300404465,,"","","Miscellaneous manuscripts,","",Miscellany,"Manuscripts, Renaissance|Manuscripts, Italian",http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008378,"Manuscripts, Renaissance|Manuscripts, Italian","Colleoni, Bartolomeo, 1400-1475|Colleoni, Bartolomeo, 1400-1475|Francesco Sforza, Duke of Milan, 1401-1466|Ferdinand I, King of Naples, 1423-1494|Francesco Sforza, Duke of Milan, 1401-1466|Ferdinand I, King of Naples, 1423-1494|Spanish rule, 1442-1707|History|Naples (Kingdom)|Naples (Kingdom)--History--Spanish rule, 1442-1707",http://id.worldcat.org/fast/170042|http://id.worldcat.org/fast/170042|http://id.worldcat.org/fast/87572|http://id.worldcat.org/fast/418614|http://id.worldcat.org/fast/87572|http://id.worldcat.org/fast/418614|http://id.worldcat.org/fast/1355537|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1205419|http://id.worldcat.org/fast/1205419;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1355537,"Colleoni, Bartolomeo, 1400-1475|Colleoni, Bartolomeo, 1400-1475|Francesco Sforza, Duke of Milan, 1401-1466|Ferdinand I, King of Naples, 1423-1494|Francesco Sforza, Duke of Milan, 1401-1466|Ferdinand I, King of Naples, 1423-1494|1442-1707|History|Naples (Kingdom)|Naples (Kingdom);History;1442-1707","Falconieri, Pacholo","","",Q116326503,human,Pacholo Falconieri,"","","","","","","","","","","","",,,,,,,ita,Q652,Italian,"","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 1 paper ; 148 x 222 mm,"14 lines on paper.|Written in Florence, signed Pacholo Falconieri.|Sold by Il Polifilo (Milan), 1961.",,2023-08-25 17:03:59 -0400,2022-08-03,9929766063503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9929766323503681,Misc Mss Box 6 Folder 51,https://franklin.library.upenn.edu/catalog/FRANKLIN_9929766323503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p31p7v/manifest,"","","",1539-1549.,1539^1549,16,http://vocab.getty.edu/aat/300404510,,"","","Miscellaneous manuscripts,","",Miscellany,"Manuscripts, Italian|Manuscripts, Renaissance",http://id.worldcat.org/fast/1008378|http://id.worldcat.org/fast/1008472,"Manuscripts, Italian|Manuscripts, Renaissance","Paul III, Pope, 1468-1549|Paul III, Pope, 1468-1549|Early works to 1800|16th century|Popes--Temporal power|Popes--Temporal power--Early works to 1800|History|Italy|Italy--History--16th century|Papal States--Politics and government--Early works to 1800|Capranica (Italy)",http://id.worldcat.org/fast/88996|http://id.worldcat.org/fast/88996|http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1071292|http://id.worldcat.org/fast/1071292;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1205528;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1291418,"Paul III, Pope, 1468-1549|Paul III, Pope, 1468-1549|Early works|Sixteenth century|Popes--Temporal power|Popes--Temporal power;Early works|History|Italy|Italy;History;Sixteenth century|Europe--Papal States;Politics and government;Early works|Italy--Capranica","Farnese, Alessandro, 1520-1589","","",Q248459,human,Alessandro Farnese,"","","","","","","","","","","","",,,,,,,In Italian,Q652,Italian,"","","","","","","","","",Extent: 5,"Letter dated 1539 sold by Renzo Rizzi (Milan), 1961.|Letter dated July 30, 1543, sold by Libreria Antiquaria Docet (Bologna), cat. 57 (March 1959), no. 199.",,2023-08-25 17:03:59 -0400,2022-08-03,9929766323503681_marc.xml
,,,marc-xml,dacs,Q49117,University of Pennsylvania,9946348323503681,Misc Mss Box 6 Folder 52,https://franklin.library.upenn.edu/catalog/FRANKLIN_9946348323503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3x06n/manifest,"","","",1548.,1548,16,http://vocab.getty.edu/aat/300404510,,"","","Miscellaneous manuscripts,","",Miscellany,"Manuscripts, Renaissance|Manuscripts, Latin|Manuscripts, Italian",http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008378,"Manuscripts, Renaissance|Manuscripts, Latin|Manuscripts, Italian","Forte, Tiberio|Catholic Church--History--16th century|Catholic Church|Catholic Church--Clergy--Italy|16th century|History|Clergy|Italy|San Ginesio (Italy)",|http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/864014;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/864014|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1284272,|Catholic Church;History;Sixteenth century|Catholic Church|Catholic Church;Clergy;Italy|Sixteenth century|History|Clergy|Italy|Italy--San Ginesio,"Farnese, Ranuccio, Cardinal, 1530-1565","","",Q708666,human,Ranuccio Farnese,"","","","","","","","","","","","",,,,,,,In Italian and Latin,Q652;Q397,Italian;Latin,"","","","","","","","","",Extent: 1,"Sold by Libreria Antiquaria Docet (Bologna), cat. 57 (March 1959), no. 203.",,2023-08-25 17:03:59 -0400,2022-08-03,9946348323503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9915803923503681,Misc Mss Box 6 Folder 54,https://franklin.library.upenn.edu/catalog/FRANKLIN_9915803923503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3s63b/manifest,"","","",1592-1593.,1592^1593,16,http://vocab.getty.edu/aat/300404510,,"","","Miscellaneous manuscripts,","",Miscellany,"Manuscripts, Latin|Manuscripts, Renaissance",http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"Manuscripts, Latin|Manuscripts, Renaissance",1519-1740|History|Austria|Austria--History--1519-1740,|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1204901|http://id.worldcat.org/fast/1204901;http://id.worldcat.org/fast/1411628,|History|Austria|Austria;History,"Ferdinand II, Archduke of Austria, 1529-1595","","",Q313426,human,"Ferdinand II, Archduke of Austria","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",paper,http://vocab.getty.edu/aat/300014109,paper,Extent: 2 paper ; 33 cm,"With seals.|Watermarks: Briquet 1448 (Innsbruck, 1593).  See volume I. 117 for details about this paper manufacturer, supplier to the Innsbruck chancery from 1561 on.|Acquired 1957.",,2023-08-25 17:03:59 -0400,2022-08-03,9915803923503681_marc.xml
