ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,appm,Q21578,Princeton University,9930594033506421,13.19,https://catalog.princeton.edu/catalog/9930594033506421,"","","","",16--?,"",,,,Qurʼan.,"",al-Qurʾān.,القرآن.,Qur'an,"Manuscripts, Arabic--17th century|Illuminated manuscripts--Islamic countries--17th century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1113663|http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1113663,"Manuscripts, Arabic;Seventeenth century|illuminated manuscripts;Islamic countries;Seventeenth century","Manuscripts, Arabic--New Jersey--Princeton",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939,"Manuscripts, Arabic;New Jersey--Princeton","","","","","","","","","","","","","","","","","","",,,,,,,ara,Q13955,Arabic,"","","","","","","","","","Extent: 375 p. (8-12 lines), bound ; 36 cm.","Page 1 of flyleaf bears Scheide bookplate.|Illuminated ms. in naskh script on glazed oriental paper. 35.6 x 23.5 cm. Titles of first two sūrahs in white; titles of the other 112 sūrahs in gold. Text and vocalization in black ink; recitation notes in red ink. Text is fully vocalized. Verses terminate in gold discs. Groups of ten verses indicated by the word ʻashr (ten) in the margin. Gilt medallions in the margins also contain textual divisions. Text area of folios 1b and 2a surrounded by elaborate decoration bound by a ruled gold and blue frame. Two cartouches on either side of the text. Titles on gold background at top and bottom with blue background. Taken together, the two facing leaves form three intersecting mandorlas: two vertical, one horizontal. A floral motif is superimposed overall. Margins consist of sets of blue parallel lines with stylized floral motifs along them. Subsequent text areas bordered by a ruled frame of gilt and blue. Subsequent titles in gold in a rectangular frame with blue and red floral background.|Paper is glazed oriental stock, handmade. Lower margins of f. 1 and 266 have paper repairs, but text is not affected. Minor repairs to edges of several other leaves. Some minor stains and soiling. Slight water damage to upper margins of last 12 folios.|Binding is brown leather. Spine has title stamped in gold, triple fillets at head and foot. Borders of covers have two gold stamped triple fillets separated by a gold stamped scroll design. Inside corners have incised scallop design inlaid with gilt leather showing vine motif in red in relief. Cover centers have incised mandorlas with tulips at top and bottom in same fashion. Doublures are leather with gold stamped double fillets separated by gold stamped scroll border. At center is gold stamped mandorla.|M 120. Acquired in 1938 from A.W.S. Rosenbach. Collection of John H. Scheide.",,2023-11-08 07:45:52 -0500,2023-01-25,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,appm,Q21578,Princeton University,9930594063506421,26.6,https://catalog.princeton.edu/catalog/9930594063506421,https://figgy.princeton.edu/concern/scanned_resources/32ca6b57-7fc7-435e-93a5-f3c738635281/manifest,"","","",900-1100,900^1100,10;11,http://vocab.getty.edu/aat/300404502;http://vocab.getty.edu/aat/300404503,,"","",Prayers and Qur'ānic verses.,"",Prayers and Qur'ānic verses,"Manuscripts, Arabic--10th century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1147737,"Manuscripts, Arabic;Tenth century",Islam--Prayers and devotions--Early works to 1800,http://id.worldcat.org/fast/979821;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Islam--Prayers and devotions;Prayers and devotions;Early works,"","","","","","","","","","","","","","","","","","",,,,,,,ara,Q13955,Arabic,"","","","","","","","","",Extent: 1 leaf (70 lines) ; 28 cm.,"Block printed text in Kufic script. 27.1 x 6.5 cm. No vocalization; text unpointed. Right hand margin eroded in places; some text lost.|Paper is unglazed handmade stock. Backed with paper as a preservation measure.|Note on back of shelf-list card: See R. R. Bulliet, ""Medieval Arabic Tarsh: A Forgotten Chapter in the History of Printing,"" Journal of the American Oriental Society 107 (1987), 427-438.|WHS fragment acquired at auction (Sotheby's, London, Oriental Manuscripts, 22 October 1993, lot no. 25) by William H. Scheide through Christopher Edwards.",,2023-11-08 07:45:52 -0500,2023-03-16,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,appm,Q21578,Princeton University,9930594113506421,86.8,https://catalog.princeton.edu/catalog/9930594113506421,"","","","",1772-1780,1772^1780,18,http://vocab.getty.edu/aat/300404512,,"","",Majmūʻah-i nāyāb.,مجموعۀ ناياب,Majmūʻah-i nāyāb,"Manuscripts, Turkish--18th century|Manuscripts, Arabic--18th century",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/904058|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/904058,"Manuscripts, Turkish;Eighteenth century|Manuscripts, Arabic;Eighteenth century","Manuscripts, Turkish--New Jersey--Princeton|Manuscripts, Arabic--New Jersey--Princeton",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/1204939|http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939,"Manuscripts, Turkish;New Jersey--Princeton|Manuscripts, Arabic;New Jersey--Princeton","","","","","","","","","","","","","","","","","","",,,,,,,ota|ara,|Q13955,|Arabic,"","","","","","","","","","Extent: 302 p. (15 lines), bound ; 17 cm.","Caption title.|Text begins on f. 2b.|Leaf 1b bears table of contents.|Page 2 of cover bears Scheide bookplate and notation: Scheide M 123-3.1.10.|Ms. in naskh script on glazed paper. 16.8 x 11.4 cm. Text area framed in ruled lines of gold or red ink. Poetry text arranged in two columns, separated by ruled lines. Headings, keywords, overlinings and some punctuation in red ink. Some vocalization. Catchwords; some marginalia.|Paper is glazed laid stock. Some leaves slightly discolored; stitching in first signature broken. Some leaves bear partial watermark showing a crown and part of a crest. Some smudging and ink smears.|Binding is leather over boards, wallet style. Spine plain; covers have gilt stamped fillets and scroll design at borders. Centers have gilt stamped mandorlas with floral design in relief. Mandorlas flanked at top and bottom by gilt stamped rosettes. Fore edge flap has single fillet frame and three gilt rosettes. Envelope flap has gilt stamped fillets and scroll band with gilt rosettes at outer corners. Gilt stamped mandorla at center with floral motif in relief. Fore edge flap damaged at foot.|Scheide M 123. Purchased by John Hinsdale Scheide as part of lot 255, Ormand G. Smith/George E. Chisholm sale, Parke-Bernet Galleries, New York, November 9, 1938.",,2023-11-08 07:45:52 -0500,2023-01-25,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,amremm,Q21578,Princeton University,9934894963506421,84.1,https://catalog.princeton.edu/catalog/9934894963506421,"","","","",12--,"",,,,Bible.,"",Bible.,"",Bible,Manuscripts--France--13th century|Parchment|Velvet bindings (Binding),http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300011851|http://id.loc.gov/vocabulary/rbmscv/cv00708,manuscripts (documents);France;Thirteenth century|parchment (animal material)|Velvet bindings,"Manuscripts, Latin (Medieval and modern)--New Jersey--Princeton",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204939,"Manuscripts, Latin (Medieval and modern);New Jersey--Princeton","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"Broullin, Guillemme|McRay, John|Scheide, John Hinsdale, 1875-1942",||,"",Guillemme Broullin|John McRay|John Hinsdale Scheide,Q123005770|Q75228011|Q113803276,human|human|human,parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 560 leaves : parchment ; 160 x 110 mm.,"Ms. codex.|Decoration: penwork initials.|Origin: Written in France in the 13th century.|Belonged (ca. 1600) to Guillemme Broullin, and (ca. 1700) to the Premonstratensian Abbey of Silly, near Sées, in Normandy; Armorial bookplate (1880) of Joannis M'Cray; No. 22 in an American bookseller's cat., ca. 1915-1920; John H. Scheide.",,2023-11-08 07:45:52 -0500,2022-12-20,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,amremm,Q21578,Princeton University,9934898163506421,84.2,https://catalog.princeton.edu/catalog/9934898163506421,"","","","",between 1225 and 1275,1225^1275,13,http://vocab.getty.edu/aat/300404505,,Bible.,"",Bible.,"",Bible,Illuminated manuscripts--France--13th century|Parchment|Morocco bindings (Binding),http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300011851|http://id.loc.gov/vocabulary/rbmscv/cv00548,illuminated manuscripts;France;Thirteenth century|parchment (animal material)|Morocco bindings,"Manuscripts, Latin (Medieval and modern)--New Jersey--Princeton",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204939,"Manuscripts, Latin (Medieval and modern);New Jersey--Princeton","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"Scheide, John Hinsdale, 1875-1942","","",John Hinsdale Scheide,Q113803276,human,parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 510 leaves : parchment ; 140 x 90 mm.,"Ms. codex.|Decoration: 1 large initial; many small zoomorphic initials.|Origin: Written in France in the middle of the 13th century.|Belonged to B. Quaritch; sale by Anderson to Rosenbach Company (New York, Oct. 27, 1924, no. 45).",,2023-11-08 07:45:52 -0500,2022-12-20,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,amremm,Q21578,Princeton University,9934900473506421,84.3,https://catalog.princeton.edu/catalog/9934900473506421,"","","","",12--,"",,,,Bible.,"",Bible.,"",Bible,Illuminated manuscripts--Germany--13th century|Initials (layout features)--13th century|Morocco bindings (Binding)--19th century|Parchment,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300168055;http://id.worldcat.org/fast/1150138|http://id.loc.gov/vocabulary/rbmscv/cv00548;http://id.worldcat.org/fast/1037841|http://vocab.getty.edu/aat/300011851,illuminated manuscripts;Germany;Thirteenth century|initials (layout features);Thirteenth century|Morocco bindings ;Nineteenth century|parchment (animal material),"Manuscripts, Latin (Medieval and modern)--New Jersey--Princeton",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204939,"Manuscripts, Latin (Medieval and modern);New Jersey--Princeton","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"Inglis, J. C","","",J. C. Inglis,Q123005845),human,parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 291 leaves : parchment ; 200 x 130 mm.,"Ms. codex.|Incorrect date 1180 for manuscript found on fol. 1r and fol. 291v.|Decoration: penwork initials.|Origin: Written in Germany, probably in the Rhineland in the 13th century.|""Iste liber est fratrum Carthusiensium Montis Sancti Beati propre Confluentes,"" (ca. 1300, referring to the Charterhouse of Beatusberg near Coblentz); bookplate of Dr. J.C. Inglis; sale by Sotheby's (London, June 1, 1908, no. 53) to Maggs; unidentified armorial bookplate with Greek motto ""Mnenestheti Mou Kurie.""",,2023-11-08 07:45:52 -0500,2022-12-16,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,"",Q21578,Princeton University,9934900593506421,83.9,https://catalog.princeton.edu/catalog/9934900593506421,"","","","",between 1275 and 1299,1275^1299,13,http://vocab.getty.edu/aat/300404505,,Bible.,"",Bible.,"",Bible,Illuminated manuscripts--France--13th century|Historiated initials--France--13th century|Parchment|Calf bindings (Binding)--18th century|Armorial bindings (Binding),http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300194390;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300011851|http://id.loc.gov/vocabulary/rbmscv/cv00454;http://id.worldcat.org/fast/904058|http://id.loc.gov/vocabulary/rbmscv/cv00132,illuminated manuscripts;France;Thirteenth century|historiated initials;France;Thirteenth century|parchment (animal material)|Calf bindings ;Eighteenth century|Armorial bindings,"Bible--Commentaries|Manuscripts, Latin (Medieval and modern)--New Jersey--Princeton",http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1423723|http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204939,"Bible;Commentaries|Manuscripts, Latin (Medieval and modern);New Jersey--Princeton","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"Sunderland, Anne Churchill, Countess of, 1674-1722|Sunderland, Charles Spencer, Earl of, 1674-1722|Mulse, Edmunde|Marlborough, Charles Spencer, Duke of, 1706 - 1758",|||,"","Anne Spencer, Countess of Sunderland|Charles Spencer, 3rd Earl of Sunderland|Edmunde Mulse|Charles Spencer, 3rd Duke of Marlborough",Q2755975|Q332619|Q123006494|Q514460,human|human|human|human,parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 408 leaves : parchment ; 260 x 170 mm.,"Ms. codex.|Decoration: 1 large historiated initial depicting the seven days of Creation; many penwork initials.|Origin: Written in France in the last quarter of the 13th century.|Previously owned by Rychard, Hudson, Edmunde Mulse; belonged to Anne Churchill, later Countess of Charles Spencer, 3rd Earl of Sunderland (1674-1722); his sale (London, 1881, I. n. 1336) to Sabin; Obtained by John H. Scheide (1924) from W.M. Voynich.",,2023-11-08 07:45:52 -0500,2022-12-16,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,amremm,Q21578,Princeton University,9934901833506421,83.6,https://catalog.princeton.edu/catalog/9934901833506421,https://figgy.princeton.edu/concern/scanned_resources/d6a2bbee-6fe5-497b-9f62-38705ceb1656/manifest,"","","",1250-1260,1250^1260,13,http://vocab.getty.edu/aat/300404505,,Bible.,"",Bible.,"",Bible,Illuminated manuscripts--France--13th century|Historiated initials--France--13th century|Parchment|Morocco bindings (Binding),http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300194390;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300011851|http://id.loc.gov/vocabulary/rbmscv/cv00548,illuminated manuscripts;France;Thirteenth century|historiated initials;France;Thirteenth century|parchment (animal material)|Morocco bindings,"Manuscripts, Latin (Medieval and modern)--New Jersey--Princeton",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204939,"Manuscripts, Latin (Medieval and modern);New Jersey--Princeton","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"Libri, Guillaume, 1803-1869|Ellis, John Henry, 1840-1912",|,"",Guglielmo Libri Carucci dalla Sommaja|John Henry Ellis,Q1251586|Q113819060,human|human,parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 440 leaves : parchment ; 260 x 180 mm.,"Ms. codex.|Decoration: 2 large and 82 small historiated initials.|Origin: Written in France in the 13th century.|Traces of two oval stamps; has Gugliemo Libri's false Escorial inscription; the Earl of Ashburnham Collection; his sale (London, 1899, no. 42) to John Henry Ellis.",,2023-11-08 07:45:52 -0500,2022-12-20,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,amremm,Q21578,Princeton University,9934909823506421,13.3,https://catalog.princeton.edu/catalog/9934909823506421,"","","","",ca. 1100,1100,12,http://vocab.getty.edu/aat/300404504,,"","",Evangelia IV.,"",Evangelia,Lectionaries|Illuminated manuscripts--France--12th century|Parchment|Vellum bindings (Binding)--16th century,http://vocab.getty.edu/aat/300026464|http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1159791|http://vocab.getty.edu/aat/300011851|http://id.loc.gov/vocabulary/rbmscv/cv00543;http://id.worldcat.org/fast/1119851,lectionaries|illuminated manuscripts;France;Twelfth century|parchment (animal material)|Vellum bindings ;Sixteenth century,"Manuscripts, Latin (Medieval and modern)--New Jersey--Princeton",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204939,"Manuscripts, Latin (Medieval and modern);New Jersey--Princeton",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 195 leaves : parchment ; 310 x 220 mm.,"Ms. codex.|Decoration: Decorated canon tables, from another ms. (fols. 11r-18r).|Origin: Written in France ca. 1100.|Was in England in the 16th century when the last leaf completing text of John was written; sold by W. M. Voynich to Herschel V. Jones; his sale (New York, Jan. 29, 1919, no. 1020) to J. F. Drake.",,2023-11-08 07:45:52 -0500,2022-12-20,20230928-princeton-marcxml-scheide.xml
,,,marc-xml,amremm,Q21578,Princeton University,9934927233506421,84.4,https://catalog.princeton.edu/catalog/9934927233506421,"","","","",between 1200 and 1250,1200^1250,13,http://vocab.getty.edu/aat/300404505,,Bible.,"",Matthew with Glossa ordinaria.,"","Glossed Bible, Matthew",Initials (layout features)--13th century|Manuscripts--France--13th century|Parchment|Morocco bindings (Binding),http://vocab.getty.edu/aat/300168055;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138|http://vocab.getty.edu/aat/300011851|http://id.loc.gov/vocabulary/rbmscv/cv00548,initials (layout features);Thirteenth century|manuscripts (documents);France;Thirteenth century|parchment (animal material)|Morocco bindings,"Manuscripts, Latin (Medieval and modern)--New Jersey--Princeton",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204939,"Manuscripts, Latin (Medieval and modern);New Jersey--Princeton","","","","","","","","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"Phillipps, Thomas, Sir, 1792-1872|Ellis, John Henry, 1840-1912",|,"",Thomas Phillipps|John Henry Ellis,Q2147709|Q113819060,human|human,parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 75 leaves : parchment ; 240 x 150 mm.,"Ms. codex.|Decoration: 1 large illuminated initial.|Origin: Written in France in the 13th century by several different scribes.|Belonged (ca. 1700) to the Benedictines of Notre-Dame-de-Lyre, near Evreux; obtained in Paris (1824) by Sir Thomas Phillipps (no. 2842); his sale (London, 1896, no. 502) to John Henry Ellis; William T. Scheide Collection.",,2023-11-08 07:45:52 -0500,2022-12-20,20230928-princeton-marcxml-scheide.xml
