subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Illumination of books and manuscripts, Gothic--Italy",0,a--z,,,,,"Illumination of books and manuscripts, Gothic;Italy",http://id.worldcat.org/fast/967296;http://id.worldcat.org/fast/1204565,Q8371;Q249
"Manuscripts, Latin (Medieval and modern)--Italy",0,a--z,,,,,"Manuscripts, Latin (Medieval and modern);Italy",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204565,Q10783;Q249
"Manuscripts, Medieval--Italy",0,a--z,,,,,"Manuscripts, Medieval;Italy",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204565,Q325;Q249
"Illumination of books and manuscripts, Gothic",fast,a,(OCoLC)fst00967296--http://id.worldcat.org/fast/967296,,,,"Illumination of books and manuscripts, Gothic",http://id.worldcat.org/fast/967296,Q8371
Liturgics,fast,a,(OCoLC)fst01000579--http://id.worldcat.org/fast/1000579,,,,Liturgics,http://id.worldcat.org/fast/1000579,Q207
"Manuscripts, Latin (Medieval and modern)",fast,a,(OCoLC)fst01008399--http://id.worldcat.org/fast/1008399,,,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783
"Manuscripts, Medieval",fast,a,(OCoLC)fst01008422--http://id.worldcat.org/fast/1008422,,,,"Manuscripts, Medieval",http://id.worldcat.org/fast/1008422,Q325
Italy,fast,a,(OCoLC)fst01204565--http://id.worldcat.org/fast/1204565,,,,Italy,http://id.worldcat.org/fast/1204565,Q249
Rituals (Liturgical books)--Texts--Early works to 1800,0,a--v--v,,,,,Rituals (Liturgical books);Texts;Early works,http://id.worldcat.org/fast/1098261;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q48505;Q3066;Q300
"Manuscripts, Latin (Medieval and modern)--Germany--Early works to 1800",0,a--z--v,,,,,"Manuscripts, Latin (Medieval and modern);Germany;Early works",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1411636,Q10783;Q3032;Q300
Music--Manuscripts--Germany--Early works to 1800,0,a--x--z--v,,,,,Music--Manuscripts;Germany;Early works,http://id.worldcat.org/fast/1030385;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1411636,Q4764;Q3032;Q300
Music--Manuscripts,fast,a--x,(OCoLC)fst01030385--http://id.worldcat.org/fast/1030385,,,,Music--Manuscripts,http://id.worldcat.org/fast/1030385,Q4764
Rituals (Liturgical books),fast,a,(OCoLC)fst01098261--http://id.worldcat.org/fast/1098261,,,,Rituals (Liturgical books),http://id.worldcat.org/fast/1098261,Q48505
Germany,fast,a,(OCoLC)fst01210272--http://id.worldcat.org/fast/1210272,,,,Germany,http://id.worldcat.org/fast/1210272,Q3032
"Manuscripts, German--Czech Republic--16th century",0,a--z--y,,,,,"Manuscripts, German;Czech Republic;Sixteenth century",http://id.worldcat.org/fast/1008346;http://id.worldcat.org/fast/1256743;http://id.worldcat.org/fast/1119851,Q142;Q19848;Q335
World history--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh85148202,,,,World history;Early works,http://id.worldcat.org/fast/1181345;http://id.worldcat.org/fast/1411636,Q189;Q300
World history,fast,a,(OCoLC)fst01181345--http://id.worldcat.org/fast/1181345,,,,World history,http://id.worldcat.org/fast/1181345,Q189
1500-1599,fast,a,,,,,Sixteenth century,http://id.worldcat.org/fast/1119851,Q335
"Manuscripts, Latin (Medieval and modern)--England--Oxford",0,a--z--z,,,,,"Manuscripts, Latin (Medieval and modern);England--Oxford",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1205511,Q10783;Q48506
"Manuscripts, Medieval--England--Oxford",0,a--z--z,,,,,"Manuscripts, Medieval;England--Oxford",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1205511,Q325;Q48506
"Manuscripts, Latin (Medieval and modern)",fast,a,(OCoLC)fst01008399,,,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783
"Manuscripts, Medieval",fast,a,(OCoLC)fst01008422,,,,"Manuscripts, Medieval",http://id.worldcat.org/fast/1008422,Q325
England--Oxford,fast,a--z,(OCoLC)fst01205511,,,,England--Oxford,http://id.worldcat.org/fast/1205511,Q48506
"Illumination of books and manuscripts, Gothic--Belgium",0,a--z,,,,,"Illumination of books and manuscripts, Gothic;Belgium",http://id.worldcat.org/fast/967296;http://id.worldcat.org/fast/1210278,Q8371;Q16301
"Manuscripts, Latin (Medieval and modern)--Belgium",0,a--z,,,,,"Manuscripts, Latin (Medieval and modern);Belgium",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1210278,Q10783;Q16301
"Manuscripts, Medieval--Belgium",0,a--z,,,,,"Manuscripts, Medieval;Belgium",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1210278,Q325;Q16301
"Illumination of books and manuscripts, Gothic",fast,a,(OCoLC)fst00967296,,,,"Illumination of books and manuscripts, Gothic",http://id.worldcat.org/fast/967296,Q8371
Liturgics,fast,a,(OCoLC)fst01000579,,,,Liturgics,http://id.worldcat.org/fast/1000579,Q207
Belgium,fast,a,(OCoLC)fst01210278,,,,Belgium,http://id.worldcat.org/fast/1210278,Q16301
"Illumination of books and manuscripts, Gothic--England",0,a--z,,,,,"Illumination of books and manuscripts, Gothic;England",http://id.worldcat.org/fast/967296;http://id.worldcat.org/fast/1219920,Q8371;Q320
"Manuscripts, Latin (Medieval and modern)--England",0,a--z,http://id.loc.gov/authorities/subjects/sh2010100565,,,,"Manuscripts, Latin (Medieval and modern);England",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1219920,Q10783;Q320
"Manuscripts, Medieval--England",0,a--z,http://id.loc.gov/authorities/subjects/sh2008107357,,,,"Manuscripts, Medieval;England",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1219920,Q325;Q320
England,fast,a,(OCoLC)fst01219920--http://id.worldcat.org/fast/1219920,,,,England,http://id.worldcat.org/fast/1219920,Q320
"Illumination of books and manuscripts, Gothic--France",0,a--z,http://id.loc.gov/authorities/subjects/sh2008123011,,,,"Illumination of books and manuscripts, Gothic;France",http://id.worldcat.org/fast/967296;http://id.worldcat.org/fast/1204289,Q8371;Q152
"Manuscripts, Latin (Medieval and modern)--France",0,a--z,,,,,"Manuscripts, Latin (Medieval and modern);France",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204289,Q10783;Q152
"Manuscripts, Medieval--France",0,a--z,http://id.loc.gov/authorities/subjects/sh2010100574,,,,"Manuscripts, Medieval;France",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204289,Q325;Q152
France,fast,a,(OCoLC)fst01204289--http://id.worldcat.org/fast/1204289,,,,France,http://id.worldcat.org/fast/1204289,Q152
"Manuscripts, Latin (Medieval and modern)--Netherlands",0,a--z,,,,,"Manuscripts, Latin (Medieval and modern);Netherlands",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204034,Q10783;Q5863
"Manuscripts, Medieval--Netherlands",0,a--z,,,,,"Manuscripts, Medieval;Netherlands",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204034,Q325;Q5863
Netherlands,fast,a,(OCoLC)fst01204034--http://id.worldcat.org/fast/1204034,,,,Netherlands,http://id.worldcat.org/fast/1204034,Q5863
"Manuscripts, Medieval--France",0,a--z,,,,,"Manuscripts, Medieval;France",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204289,Q325;Q152
France,fast,a,(OCoLC)fst01204289,,,,France,http://id.worldcat.org/fast/1204289,Q152
France--History--16th century--Sources,0,a--x--y--v,,,,,France;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q152;Q6879;Q335;Q2769
"Manuscripts, Italian--Italy--Florence--16th century",0,a--z--z--y,,,,,"Manuscripts, Italian;Italy--Florence;Sixteenth century",http://id.worldcat.org/fast/1008378;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1119851,Q269;Q3604;Q335
Popes--Early works to 1800,0,a--v,,,,,Popes;Early works,http://id.worldcat.org/fast/1071262;http://id.worldcat.org/fast/1411636,Q7160;Q300
Rome--History--Early works to 1800,0,a--x--v,,,,,Rome (Empire);History;Early works,http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q3038;Q6879;Q300
Holy Roman Empire--History--Early works to 1800,0,a--x--v,,,,,Europe--Holy Roman Empire;History;Early works,http://id.worldcat.org/fast/1205344;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q4317;Q6879;Q300
"Manuscripts, Italian",fast,a,(OCoLC)fst01008378,,,,"Manuscripts, Italian",http://id.worldcat.org/fast/1008378,Q269
Popes,fast,a,(OCoLC)fst01071262,,,,Popes,http://id.worldcat.org/fast/1071262,Q7160
Europe--Holy Roman Empire,fast,a--z,(OCoLC)fst01205344,,,,Europe--Holy Roman Empire,http://id.worldcat.org/fast/1205344,Q4317
Italy--Florence,fast,a--z,(OCoLC)fst01204699,,,,Italy--Florence,http://id.worldcat.org/fast/1204699,Q3604
Rome (Empire),fast,a,(OCoLC)fst01204885,,,,Rome (Empire),http://id.worldcat.org/fast/1204885,Q3038
"Manuscripts, Latin (Medieval and modern)--France--Paris",0,a--z--z,,,,,"Manuscripts, Latin (Medieval and modern);France--Paris",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1205283,Q10783;Q27297
"Manuscripts, Medieval--France--Paris",0,a--z--z,,,,,"Manuscripts, Medieval;France--Paris",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1205283,Q325;Q27297
France--Paris,fast,a--z,(OCoLC)fst01205283--http://id.worldcat.org/fast/1205283,,,,France--Paris,http://id.worldcat.org/fast/1205283,Q27297
"Illumination of books and manuscripts, Gothic--Belgium--Mons",0,a--z--z,,,,,"Illumination of books and manuscripts, Gothic;Belgium--Mons",http://id.worldcat.org/fast/967296;http://id.worldcat.org/fast/1206359,Q8371;Q12585
"Manuscripts, Latin (Medieval and modern)--Belgium--Mons",0,a--z--z,,,,,"Manuscripts, Latin (Medieval and modern);Belgium--Mons",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1206359,Q10783;Q12585
"Manuscripts, Medieval--Belgium--Mons",0,a--z--z,,,,,"Manuscripts, Medieval;Belgium--Mons",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1206359,Q325;Q12585
Belgium--Mons,fast,a--z,http://id.worldcat.org/fast/1206359,,,,Belgium--Mons,http://id.worldcat.org/fast/1206359,Q12585
