subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Saints chrétiens--Syrie--Ouvrages avant 1800,6,a--z--v,,Christian saints;Syria;Early works,http://id.worldcat.org/fast/859491;http://id.worldcat.org/fast/1208757;http://id.worldcat.org/fast/1411636,Q10812;Q11447;Q300,,,
Christian biography,fast,a,,Christian biography,http://id.worldcat.org/fast/858936,Q110404,,,
Christian saints,fast,a,,,,,Christian saints,http://id.worldcat.org/fast/859491,Q10812
Islam--Rituals,0,a--x,,,,,Islam--Rituals,http://id.worldcat.org/fast/979845,Q11593
Islam--Customs and practices,0,a--x,,,,,Islam--Customs and practices,http://id.worldcat.org/fast/979785,Q11380
Islam--Rituel,6,a--x,,,,,Islam--Rituals,http://id.worldcat.org/fast/979845,Q11593
Islam--Coutumes et pratiques,6,a--x,,,,,Islam--Customs and practices,http://id.worldcat.org/fast/979785,Q11380
Islam--Customs and practices,fast,a--x,,,,,Islam--Customs and practices,http://id.worldcat.org/fast/979785,Q11380
Islam--Rituals,fast,a--x,,,,,Islam--Rituals,http://id.worldcat.org/fast/979845,Q11593
Basmalah--Early works to 1800,0,a--v,,,,,Basmalah;Early works,http://id.worldcat.org/fast/828309;http://id.worldcat.org/fast/1411636,Q11237;Q300
Islam--Doctrines--Early works to 1800,0,a--x--v,,,,,Islam--Doctrines;Early works,http://id.worldcat.org/fast/979787;http://id.worldcat.org/fast/1411636,Q11301;Q300
Basmalah--Ouvrages avant 1800,6,a--v,,,,,Basmalah;Early works,http://id.worldcat.org/fast/828309;http://id.worldcat.org/fast/1411636,Q11237;Q300
Basmalah,fast,a,,,,,Basmalah,http://id.worldcat.org/fast/828309,Q11237
Islam--Doctrines,fast,a--x,,,,,Islam--Doctrines,http://id.worldcat.org/fast/979787,Q11301
Days,0,a,,Days,http://id.worldcat.org/fast/888313,Q7470,,,
"Astrology, Arab",0,a,,,,,"Astrology, Arab",http://id.worldcat.org/fast/819451,Q3616
Jours,6,a,,Days,http://id.worldcat.org/fast/888313,Q7470,,,
Astrologie arabe,6,a,,,,,"Astrology, Arab",http://id.worldcat.org/fast/819451,Q3616
"Astrology, Arab",fast,a,,,,,"Astrology, Arab",http://id.worldcat.org/fast/819451,Q3616
Days,fast,a,,Days,http://id.worldcat.org/fast/888313,Q7470,,,
Prayer--Islam--Early works to 1800,0,a--x--v,,,,,Prayer--Islam;Early works,http://id.worldcat.org/fast/1074698;http://id.worldcat.org/fast/1411636,Q11135;Q300
Jumʿah,0,a,,Jumʻah,http://id.worldcat.org/fast/984834,Q11206,,,
Prière--Islam--Ouvrages avant 1800,6,a--x--v,,,,,Prayer--Islam;Early works,http://id.worldcat.org/fast/1074698;http://id.worldcat.org/fast/1411636,Q11135;Q300
Jumʻah,fast,a,,,,,Jumʻah,http://id.worldcat.org/fast/984834,Q11206
Prayer--Islam,fast,a--x,,,,,Prayer--Islam,http://id.worldcat.org/fast/1074698,Q11135
God (Islam)--Name,0,a--x,,,,,God (Islam)--Name,http://id.worldcat.org/fast/944149,Q11248
God (Islam)--Attributes,0,a--x,,,,,God (Islam)--Attributes,http://id.worldcat.org/fast/944143,Q11577
Dieu (Islam)--Nom,6,a--x,,,,,God (Islam)--Name,http://id.worldcat.org/fast/944149,Q11248
Dieu (Islam)--Attributs,6,a--x,,,,,God (Islam)--Attributes,http://id.worldcat.org/fast/944143,Q11577
God (Islam)--Attributes,fast,a--x,,,,,God (Islam)--Attributes,http://id.worldcat.org/fast/944143,Q11577
God (Islam)--Name,fast,a--x,,,,,God (Islam)--Name,http://id.worldcat.org/fast/944149,Q11248
Alchemy--Islamic countries,0,a--z,,,,,Alchemy;Islamic countries,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244130,Q3005;Q2810
Alchimie--Pays musulmans,6,a--z,,Alchemy;Islamic countries,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244130,Q3005;Q2810,,,
Alchemy,fast,a,,,,,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Islamic countries,fast,a,,,,,Islamic countries,http://id.worldcat.org/fast/1244130,Q2810
Islamic education,0,a,,Islamic education,http://id.worldcat.org/fast/979927,Q11133,,,
Muslim children--Education,0,a--x,,Muslim children--Education,http://id.worldcat.org/fast/1030945,Q110405,,,
Musulmans--Éducation,6,a--x,,Muslims--Education,http://id.worldcat.org/fast/1031043,Q7492,,,
Enfants musulmans--Éducation,6,a--x,,Muslim children--Education,http://id.worldcat.org/fast/1030945,Q110405,,,
Islamic education,fast,a,,,,,Islamic education,http://id.worldcat.org/fast/979927,Q11133
Muslim children--Education,fast,a--x,,Muslim children--Education,http://id.worldcat.org/fast/1030945,Q110405,,,
Sufism,0,a,,,,,Sufism,http://id.worldcat.org/fast/1137257,Q11239
Mysticism--Islam,0,a--x,,,,,Mysticism--Islam,http://id.worldcat.org/fast/1031643,Q27457
Soufisme,6,a,,,,,Sufism,http://id.worldcat.org/fast/1137257,Q11239
Mysticisme--Islam,6,a--x,,,,,Mysticism--Islam,http://id.worldcat.org/fast/1031643,Q27457
Sufism,aat,a,,,,,Sufism,http://vocab.getty.edu/aat/300155124,Q27713
Mysticism--Islam,fast,a--x,,,,,Mysticism--Islam,http://id.worldcat.org/fast/1031643,Q27457
Sufism,fast,a,,,,,Sufism,http://id.worldcat.org/fast/1137257,Q11239
Alchemy--Islamic countries--Early works to 1800,0,a--z--v,,,,,Alchemy;Islamic countries;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,Q3005;Q2810;Q300
Alchimie--Pays musulmans--Ouvrages avant 1800,6,a--z--v,,Alchemy;Islamic countries;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,Q3005;Q2810;Q300,,,
Education of princes--Early works to 1800,0,a--v,,,,,Education of princes;Early works,http://id.worldcat.org/fast/902875;http://id.worldcat.org/fast/1411636,Q3071;Q300
Islamic ethics--Early works to 1800,0,a--v,,,,,Islamic ethics;Early works,http://id.worldcat.org/fast/979936;http://id.worldcat.org/fast/1411636,Q11320;Q300
Morale islamique--Ouvrages avant 1800,6,a--v,,,,,Islamic ethics;Early works,http://id.worldcat.org/fast/979936;http://id.worldcat.org/fast/1411636,Q11320;Q300
Education of princes,fast,a,,,,,Education of princes,http://id.worldcat.org/fast/902875,Q3071
Islamic ethics,fast,a,,,,,Islamic ethics,http://id.worldcat.org/fast/979936,Q11320
Shīʿah--Prayers and devotions--Early works to 1800,0,a--v--v,,,,,Shīʻah;Prayers and devotions;Early works,http://id.worldcat.org/fast/1117946;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q11431;Q3052;Q300
Islam--Prayers and devotions--Early works to 1800,0,a--v--v,,,,,Islam;Prayers and devotions;Early works,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q3549;Q3052;Q300
Islam--Prières et dévotions--Ouvrages avant 1800,6,a--v--v,,,,,Islam;Prayers and devotions;Early works,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q3549;Q3052;Q300
Islam,fast,a,,,,,Islam,http://id.worldcat.org/fast/979776,Q3549
Shīʻah,fast,a,,,,,Shīʻah,http://id.worldcat.org/fast/1117946,Q11431
Christians--Lebanon--History,0,a--z--x,,Christians;Lebanon;History,http://id.worldcat.org/fast/859760;http://id.worldcat.org/fast/1206063;http://id.worldcat.org/fast/1411628,Q12575;Q11205;Q279,,,
"Dayr al Qamar, Lebanon, Massacre of, 1860",0,a,,"Massacre of Dayr al Qamar (Dayr al Qamar, Lebanon : 1860)",http://id.worldcat.org/fast/1709788,Q7725,,,
Druzes--History,0,a--x,,Druzes;History,http://id.worldcat.org/fast/899110;http://id.worldcat.org/fast/958235,Q11412;Q6879,,,
Chrétiens--Liban--Histoire,6,a--z--x,,Christians;Lebanon;History,http://id.worldcat.org/fast/859760;http://id.worldcat.org/fast/1206063;http://id.worldcat.org/fast/1411628,Q12575;Q11205;Q279,,,
Druzes--Histoire,6,a--x,,Druzes;History,http://id.worldcat.org/fast/899110;http://id.worldcat.org/fast/958235,Q11412;Q6879,,,
Christians,fast,a,,Christians,http://id.worldcat.org/fast/859760,Q12575,,,
Druzes,fast,a,,,,,Druzes,http://id.worldcat.org/fast/899110,Q11412
Lebanon--History--1516-1918,0,a--x--y,,Lebanon;History,http://id.worldcat.org/fast/1206063;http://id.worldcat.org/fast/958235,Q11205;Q6879,,,
Liban--Histoire--1516-1918,6,a--x--y,,Lebanon;History,http://id.worldcat.org/fast/1206063;http://id.worldcat.org/fast/958235,Q11205;Q6879,,,
Lebanon,fast,a,,,,,Lebanon,http://id.worldcat.org/fast/1206063,Q11205
Lebanon--Dayr al-Qamar,fast,a--z,,Lebanon--Dayr al-Qamar,http://id.worldcat.org/fast/1248807,Q110380,,,
1516-1918,fast,a,,,,,,,
Arabic letters,0,a,,,,,Arabic letters,http://id.worldcat.org/fast/812473,Q11566
Legal documents--Egypt--10th century--Specimen,0,a--z--y--v,,Legal documents;Egypt;Tenth century;Specimens,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1208755;http://id.worldcat.org/fast/1147737;http://id.worldcat.org/fast/1423861,Q4864;Q11259;Q12530;Q239,,,
Legal documents--Egypt--11th century--Specimen,0,a--z--y--v,,Legal documents;Egypt;Eleventh century;Specimens,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1208755;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/1423861,Q4864;Q11259;Q306;Q239,,,
Arabic letters,fast,a,,,,,Arabic letters,http://id.worldcat.org/fast/812473,Q11566
Legal documents,fast,a,,,,,Legal documents,http://id.worldcat.org/fast/995459,Q4864
Egypt,fast,a,,,,,Egypt,http://id.worldcat.org/fast/1208755,Q11259
900-1099,fast,a,,,,,Tenth century;Eleventh century,http://id.worldcat.org/fast/1147737;http://id.worldcat.org/fast/908096,Q12530;Q306
"Africa, North--History--1517-1882",0,a--x--y,,North Africa;History,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/958235,Q26769;Q6879,,,
Afrique du Nord--Histoire--1517-1882,6,a--x--y,,North Africa;History,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/958235,Q26769;Q6879,,,
North Africa,fast,a,,,,,North Africa,http://id.worldcat.org/fast/1239515,Q26769
1517-1882,fast,a,,,,,,,
Olive oil--Syria,0,a--z,,Olive oil;Syria,http://id.worldcat.org/fast/1045502;http://id.worldcat.org/fast/1208757,Q110406;Q11447,,,
Olive oil,fast,a,,Olive oil,http://id.worldcat.org/fast/1045502,Q110406,,,
Muslim scholars--Syria--Damascus--Biography--Early works to 1800,0,a--z--z--v--v,,Muslim scholars;Syria--Damascus;Biographies;Early works,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q11224;Q11409;Q3051;Q300,,,
Damascus (Syria)--Biography--Early works to 1800,0,a--v--v,,,,,Syria--Damascus;Biographies;Early works,http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q11409;Q3051;Q300
Damascus (Syria)--History--Early works to 1800,0,a--x--v,,,,,Syria--Damascus;History;Early works,http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11409;Q6879;Q300
Sugar--Early works to 1800,0,a--v,,Sugar;Early works,http://id.worldcat.org/fast/1137272;http://id.worldcat.org/fast/1411636,Q110428;Q300,,,
Fortune-telling,0,a,http://id.loc.gov/authorities/subjects/sh85050993,,,,Fortune-telling,http://id.worldcat.org/fast/933068,Q18299
Music theory--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh89002983,,,,Music theory;Early works,http://id.worldcat.org/fast/1030620;http://id.worldcat.org/fast/1411636,Q268;Q300
Musical instruments--Arab countries--Early works to 1800,0,a--z--v,,Musical instruments;Arab countries;Early works,http://id.worldcat.org/fast/1030728;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q110440;Q218;Q300,,,
Yemen--History--Early works to 1800,0,a--x--v,,,,,Yemen (Republic);History;Early works,http://id.worldcat.org/fast/1309629;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11522;Q6879;Q300
Yemen (Republic),fast,a,,,,,Yemen (Republic),http://id.worldcat.org/fast/1309629,Q11522
Islamic ethics--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008104964,,,,Islamic ethics;Early works,http://id.worldcat.org/fast/979936;http://id.worldcat.org/fast/1411636,Q11320;Q300
Lebanon--History--Early works to 1800,0,a--x--v,,Lebanon;History;Early works,http://id.worldcat.org/fast/1206063;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11205;Q6879;Q300,,,
Druzes--History--Early works to 1800,0,a--x--v,,Druzes;History;Early works,http://id.worldcat.org/fast/899110;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11412;Q6879;Q300,,,
Dream interpretation--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,,,,Dream interpretation;Islam;Early works,http://id.worldcat.org/fast/897886;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q16340;Q3549;Q300
"Dream interpretation--Dictionaries, Arabic--Early work to 1800",0,a--x--v,,"Dream interpretation;Encyclopedias and dictionaries, Arabic;Early works",http://id.worldcat.org/fast/897886;http://id.worldcat.org/fast/909551;http://id.worldcat.org/fast/1411636,Q16340;Q101303;Q300,,,
Sufism--Early works to 1800,0,a--v,,,,,Sufism;Early works,http://id.worldcat.org/fast/1137257;http://id.worldcat.org/fast/1411636,Q11239;Q300
Soufisme--Ouvrages avant 1800,6,a--v,,,,,Sufism;Early works,http://id.worldcat.org/fast/1137257;http://id.worldcat.org/fast/1411636,Q11239;Q300
Iran--History--Early works to 1800,0,a--x--v,,,,,Iran;History;Early works,http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q16384;Q6879;Q300
"Manuscripts, Persian--New Jersey--Princeton",0,a--z--z,,,,,"Manuscripts, Persian;New Jersey--Princeton",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204939,Q255;Q11460
Divination--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,,,,Divination--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/895750;http://id.worldcat.org/fast/1411636,Q38885;Q300
Military fireworks--Islamic countries--Early works to 1800,0,a--z--v,,Military fireworks;Islamic countries;Early works,http://id.worldcat.org/fast/1021177;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,Q110441;Q2810;Q300,,,
Geometry--Islamic countries--Early works to 1800,0,a--z--v,,Geometry;Islamic countries;Early works,http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,Q221;Q2810;Q300,,,
Amulets (Islam),0,a,http://id.loc.gov/authorities/subjects/sh85004692,,,,Amulets (Islam),http://id.worldcat.org/fast/808068,Q27049
Islamic Empire--History--Early works to 1800,0,a--x--v,,,,,Islamic Empire;History;Early works,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11211;Q6879;Q300
Islamic Empire,fast,a,,,,,Islamic Empire,http://id.worldcat.org/fast/1244134,Q11211
Islamic magic--Early works to 1800,0,a--v,,,,,Islamic magic;Early works,http://id.worldcat.org/fast/1730344;http://id.worldcat.org/fast/1411636,Q2807;Q300
Triangle--Early works to 1800,0,a--v,,Triangle;Early works,http://id.worldcat.org/fast/1156434;http://id.worldcat.org/fast/1411636,Q110429;Q300,,,
Education of princes--Arab countries--Early works to 1800,0,a--z--v,,Education of princes;Arab countries;Early works,http://id.worldcat.org/fast/902875;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q3071;Q218;Q300,,,
Political science--Islamic Empire--History--Early works to 1800,0,a--z--x--v,,Political science;Islamic Empire;History;Early works,http://id.worldcat.org/fast/1069781;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q2976;Q11211;Q6879;Q300,,,
Political science,fast,a,,,,,Political science,http://id.worldcat.org/fast/1069781,Q2976
Arab countries,fast,a,,,,,Arab countries,http://id.worldcat.org/fast/1240128,Q218
Divination--Religious aspects--Islam,0,a--x--x,,,,,Divination--Religious aspects--Islam,http://id.worldcat.org/fast/895750,Q38885
Alchemy--Arab countries--Early works to 1800,0,a--z--v,,Alchemy;Arab countries;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q3005;Q218;Q300,,,
Prayer--Islam--Early works to 1800,0,a--x--v,http://id.loc.gov/authorities/subjects/sh2010108002,,,,Prayer--Islam;Early works,http://id.worldcat.org/fast/1074698;http://id.worldcat.org/fast/1411636,Q11135;Q300
Salat--Early works to 1800,0,a--v,,,,,Salat;Early works,http://id.worldcat.org/fast/1103765;http://id.worldcat.org/fast/1411636,Q39075;Q300
Shīʻah--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008111617,,,,Shīʻah;Early works,http://id.worldcat.org/fast/1117946;http://id.worldcat.org/fast/1411636,Q11431;Q300
"Sermons, Arabic--Early works to 1800",0,a--v,,"Sermons, Arabic;Early works",http://id.worldcat.org/fast/1113233;http://id.worldcat.org/fast/1411636,Q27239;Q300,,,
"Sermons, Arabic",fast,a,,"Sermons, Arabic",http://id.worldcat.org/fast/1113233,Q27239,,,
Families--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,,,,Families--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/1728928;http://id.worldcat.org/fast/1411636,Q7401;Q300
Muslim scholars--Early works to 1800,0,a--v,,,,,Muslim scholars;Early works,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/1411636,Q11224;Q300
Savants musulmans--Ouvrages avant 1800,6,a--v,,Muslim scholars;Early works,http://id.worldcat.org/fast/1731774;http://id.worldcat.org/fast/1411636,Q11224;Q300,,,
Families--Religious aspects--Islam,fast,a--x--x,,,,,Families--Religious aspects--Islam,http://id.worldcat.org/fast/1728928,Q7401
Muslim scholars,fast,a,,,,,Muslim scholars,http://id.worldcat.org/fast/1731774,Q11224
Eunuchs--Islamic Empire--Early works to 1800,0,a--z--v,,Eunuchs;Islamic Empire;Early works,http://id.worldcat.org/fast/916500;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q64200;Q11211;Q300,,,
Forgiveness of sin (Islam)--Early works to 1800,0,a--v,,,,,Forgiveness of sin (Islam);Early works,http://id.worldcat.org/fast/932872;http://id.worldcat.org/fast/1411636,Q11162;Q300
Mihrabs--Early works to 1800,0,a--v,,,,,Mihrabs;Early works,http://id.worldcat.org/fast/1738166;http://id.worldcat.org/fast/1411636,Q101311;Q300
Mosques--Early works to 1800,0,a--v,,,,,Mosques;Early works,http://id.worldcat.org/fast/1026761;http://id.worldcat.org/fast/1411636,Q64162;Q300
Muslims--Conduct of life--Early works to 1800,0,a--x--v,,,,,Muslims--Conduct of life;Early works,http://id.worldcat.org/fast/1031037;http://id.worldcat.org/fast/1411636,Q11347;Q300
Pastry--Islamic Empire--Early works to 1800,0,a--z--v,,Pastry;Islamic Empire;Early works,http://id.worldcat.org/fast/1054726;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q64204;Q11211;Q300,,,
Ummah (Islam)--Early works to 1800,0,a--v,,Ummah (Islam);Early works,http://id.worldcat.org/fast/1160811;http://id.worldcat.org/fast/1411636,Q110407;Q300,,,
Waqf--Early works to 1800,0,a--v,,,,,Waqf;Early works,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/1411636,Q11403;Q300
Islamic Empire--Kings and rulers--Religious aspects--Early works to 1800,0,a--x--x--v,,,,,Islamic Empire;Kings and rulers--Religious aspects;Early works,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/987716;http://id.worldcat.org/fast/1411636,Q11211;Q11351;Q300
Ummah (Islam)--Ouvrages avant 1800,6,a--v,,Ummah (Islam);Early works,http://id.worldcat.org/fast/1160811;http://id.worldcat.org/fast/1411636,Q110407;Q300,,,
Waqf--Ouvrages avant 1800,6,a--v,,,,,Waqf;Early works,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/1411636,Q11403;Q300
Eunuchs,fast,a,,Eunuchs,http://id.worldcat.org/fast/916500,Q64200,,,
Forgiveness of sin (Islam),fast,a,,,,,Forgiveness of sin (Islam),http://id.worldcat.org/fast/932872,Q11162
Kings and rulers--Religious aspects,fast,a--x,,,,,Kings and rulers--Religious aspects,http://id.worldcat.org/fast/987716,Q11351
Mosques,fast,a,,,,,Mosques,http://id.worldcat.org/fast/1026761,Q64162
Pastry,fast,a,,Pastry,http://id.worldcat.org/fast/1054726,Q64204,,,
Ummah (Islam),fast,a,,Ummah (Islam),http://id.worldcat.org/fast/1160811,Q110407,,,
Waqf,fast,a,,,,,Waqf,http://id.worldcat.org/fast/1170323,Q11403
God (Islam)--Name--Prayers and devotions--Early works to 1800,0,a--x--v--v,,,,,God (Islam)--Name;Prayers and devotions;Early works,http://id.worldcat.org/fast/944149;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q11248;Q3052;Q300
Dieu (Islam)--Nom--Prières et dévotions--Ouvrages avant 1800,6,a--x--v--v,,,,,God (Islam)--Name;Prayers and devotions;Early works,http://id.worldcat.org/fast/944149;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q11248;Q3052;Q300
Dreams--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,Dreams--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/897904;http://id.worldcat.org/fast/1411636,Q48835;Q300,,,
