ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,amremmrda,Q1546191,Western Michigan University,9915003353802436,WMU MS 119,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4vcoc/01WMU_ALMA2182890760002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~876470~142057/manifest,Italy,http://vocab.getty.edu/tgn/1000080,Italy,between 1450 and 1499,1450^1499,15,http://vocab.getty.edu/aat/300404465,,Breviary,"",Breviary leaves,"",Breviary,"","","","Catholic Church. Breviary|Catholic Church--Liturgy--Texts|Breviaries|Manuscripts, Medieval|Manuscripts, Latin--Italy|Manuscripts, Latin (Medieval and modern)--Michigan--Kalamazoo",http://id.worldcat.org/fast/1357439|http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705|http://id.worldcat.org/fast/838495|http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204469,"Breviary (Catholic Church)|Catholic Church;Liturgics;Texts|Breviaries|Manuscripts, Medieval|Manuscripts, Latin;Italy|Manuscripts, Latin (Medieval and modern);Michigan--Kalamazoo",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,"Extent: 2 items : [parchment], 197 x 134 mm","Title supplied by cataloger.|Two leaves, not conjugate, were removed from the same manuscript; hair follicles visible. Written in gothic southern textualis libraria (rotunda). 1-line blue and gold initials passim; on leaf I: 2-line blue-and-red pen flourished initial ""M""; on leaf II blank space for a 2-line initial. Very small letters at regular intervals alongside the text. Rubricated. Leaves were excised from the same manuscript but are not conjugate. Housed in a mat frame with two windows, 280 x 360 mm, visible on one side only.|Psalter portion of Leaf I is portions of Psalms 55-56 and psalter portions of Leaf II is portions of Psalms 104-105. They are not contiguous with text on the verso. Ink is flaking from hair side; initials on second leaf are unfinished.|Probably written in Italy sometime between 1450 and 1500. Purchased by Special Collections, Western Michigan University Libraries from Mackus Company, Fairlawn, Ohio in May of 2003.",,2024-02-01 16:05:28 -0500,2023-10-19,20231214-wmu-marcxml.xml
,,,marc-xml,amremm,Q1546191,Western Michigan University,9917630613802436,WMU MS 141,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4dvb3u/01WMU_ALMA21101477400002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~875834~142037/manifest,Paris?,http://vocab.getty.edu/tgn/7008038,Paris,1220-1230,1220^1230,13,http://vocab.getty.edu/aat/300404505,,Bible,"",Manuscript leaf from a 13th century French glossed Bible,"",Bible,"","","","Bible. Luke--Manuscripts--Specimens|Manuscripts, Latin--France--Specimens|Illumination of books and manuscripts, French|Manuscripts, Medieval--Specimens",|http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423861|http://id.worldcat.org/fast/967289|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1423861,"|Manuscripts, Latin;France;Specimens|Illumination of books and manuscripts, French|Manuscripts, Medieval;Specimens","","","","","","","","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 leaf (2 pages) : parchment ; 137 x 125 cm,"Title supplied by cataloger.|Biblical text in larger hand, gloss in minuscule Gothic, black ink. Capitals in red and blue ink.|Parchment folia are ruled in lead, 3 cols., 50 lines.",,2024-02-01 16:05:28 -0500,2016-03-18,20231214-wmu-marcxml.xml
,,,marc-xml,amremm,Q1546191,Western Michigan University,9917631463802436,WMU MS 142,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4dvb3u/01WMU_ALMA21101463030002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~143038~104864/manifest,"Hainaut, Belgium",http://vocab.getty.edu/tgn/7007877;http://vocab.getty.edu/tgn/1000063,"Hainaut, Province de;Belgium",1330?,1330,14,http://vocab.getty.edu/aat/300404506,,"","",L'abbaye cistercienne de Cambron legal dispute,"",Legal dispute,"","","","Cambron Abbey (Brugelette, Belgium)--History--Sources|Collégiale Saint-Vincent de Soignies--History--Sources|Scrolls--Manuscripts--Specimens|Manuscripts, Latin--Belgium--Specimens|Manuscripts, Medieval--Specimens|Legal opinions--Manuscripts--Specimens",||http://id.worldcat.org/fast/1109413;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1423861|http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/1423861|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1423861|http://id.worldcat.org/fast/1774257;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1423861,"||Scrolls;Manuscripts;Specimens|Manuscripts, Latin;Belgium;Specimens|Manuscripts, Medieval;Specimens|Court decisions and opinions;Manuscripts;Specimens","Cambron Abbey (Brugelette, Belgium)","","",Q948743,organization,Abbaye de Cambron,"","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"","","","","","","","","",Extent: 1 unnumbered rolled parchment folio ; 1060 x 225 mm,"Title supplied by cataloger.|1 scroll (two membranes stitched end to end) written in charter hand, dark brown ink.",,2024-02-01 16:05:28 -0500,2023-10-19,20231214-wmu-marcxml.xml
,,,marc-xml,amremm,Q1546191,Western Michigan University,9917631503802436,WMU MS 143,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4dvb3u/01WMU_ALMA21101463440002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~877072~142075/manifest,"Paris, France",http://vocab.getty.edu/tgn/7008038;http://vocab.getty.edu/tgn/1000070,Paris;France,1250?,1250,13,http://vocab.getty.edu/aat/300404505,,Bible,"",Manuscript leaf from a French pocket Bible,"",Bible,"","","","Bible. Deuteronomy--Manuscripts--Specimens|Manuscripts, Latin--Specimens|Manuscripts, Medieval--Specimens",|http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1423861|http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1423861,"|Manuscripts, Latin;Specimens|Manuscripts, Medieval;Specimens","","","","","","","","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 unnumbered leaf : parchment ; 118 x 113 cm,"Title supplied by cataloger.|A single leaf from a pocket bible, St. Jerome translation.|Written in minute gothic hand in brown ink, versal initials touched in red, chapter initials in red or blue with contrasting penwork.",,2024-02-01 16:05:28 -0500,2016-03-18,20231214-wmu-marcxml.xml
,,,marc-xml,"",Q1546191,Western Michigan University,9918191263802436,Newberry / WMU MS 3,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4vcoc/01WMU_ALMA2189640430002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~1222454~160093/manifest,Place of publication not identified,http://vocab.getty.edu/tgn/7544559,undetermined,1500?,1500,16,http://vocab.getty.edu/aat/300404510,,Antiphonary,"",Antiphonary for Palm Sunday,"",Antiphonal,Vellum wrappers (Binding)--Spain--1500|Wrappers (Binding)--Spain--1500,http://id.loc.gov/vocabulary/rbmscv/cv00685|http://id.loc.gov/vocabulary/rbmscv/cv00477,Vellum wrappers|Wrappers,"Catholic Church--Liturgy--Early works to 1800|Palm Sunday music--Early works to 1800|Antiphonaries--Early works to 1800|Gregorian chants|Neumes--Spain|Sacred vocal music--Spain--Early works to 1800|Service books (Music)--Catholic Church--Early works to 1800|Music--Manuscripts|Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1921746;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/947816|http://id.worldcat.org/fast/1036242;http://id.worldcat.org/fast/1204303|http://id.worldcat.org/fast/1103213;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1767755;http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1030385|http://id.worldcat.org/fast/1008399,"Catholic Church;Liturgics;Early works|Holy Week music;Early works|Antiphonaries;Early works|Gregorian chants|Neumes;Spain|Sacred vocal music;Spain;Early works|Service books (Music)--Catholic Church;Catholic Church;Early works|Music--Manuscripts|Manuscripts, Latin (Medieval and modern)",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","","vellum, music",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 32 unnumbered pages (21 lines), bound : vellum, music ; 40 x 28 cm folded to 40 x 17 cm","Incipit: Exurgo domine adiuua nos et libera nos propter nomen tuu[m].|Large-format text in gothic hand, interspersed with partial and full pages of music in square notation.|Full pages of music contain seven five-line staves.|Staves and headings in red; text and notes in sepia, with 21 large capitals and 48 smaller initials in red or blue with alternate red or blue penwork infill.|Pages lacking at end.|Text of wrapper in two columns, with twelve large decorated initials in red and green, and eleven lines of non-diastematic neumes in Catalan notation.",,2024-02-01 16:05:28 -0500,2016-03-18,20231214-wmu-marcxml.xml
,,,marc-xml,"",Q1546191,Western Michigan University,9918561763802436,Newberry / WMU MS 1,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4dvb3u/01WMU_ALMA21104055750002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~1222445~160084/manifest,"","","",ca. 1250].,1250,13,http://vocab.getty.edu/aat/300404505,,"","",Processional,"",Processional,"","","","Catholic Church--Liturgy--Texts--Early works to 1800|Processionals (Liturgical books)--Spain--Early works to 1800|Gregorian chants--Spain--Early works to 1800|Sacred vocal music--Spain--Early works to 1800|Music--Manuscripts--Spain|Manuscripts, Latin--Spain",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1078060;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/947816;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1103213;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1030385;http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204303|http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1204303,"Catholic Church;Liturgics;Texts;Early works|Processionals (Liturgical books);Spain;Early works|Gregorian chants;Spain;Early works|Sacred vocal music;Spain;Early works|Music--Manuscripts;Manuscripts;Spain|Manuscripts, Latin;Spain",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,Latin words,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,"Extent: 83 unnumbered leaves, bound : parchment ; 27 cm","Country of production suggested by instructions in Spanish on recto and verso of leaf [61]; and by style of notation, comparable to that in the Gradual, MS 35.20 of the Biblioteca capitular in Toledo; and the Graduals and Missal from San Millán de la Cogolla, now in Madrid. Cf. Introducció a la paléografia musical gregoriana / per Dom Gregori M. Sunyol ... [Montserrat] : Abadia de Montserrat, 1925.|Five lines of music per page; music arranged on one staff line in red, without clefs; diastematic Aquitanian notation and Latin words in brown; large red and violet calligraphic initials, with blue and red infil and penwork, respectively; catchwords, with calligraphic notations and underlining in brown.|Verso of last parchment guard leaf contains incomplete notes in a late 17th-century hand, providing information regarding the pitch intended by single staff lines.|Verso of first parchment guard leaf contains ownership inscription ""Alfonso Lopez.""",,2024-02-01 16:05:28 -0500,2019-07-29,20231214-wmu-marcxml.xml
,,,marc-xml,amremm,Q1546191,Western Michigan University,9922037823802436,WMU MS 102,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4vcoc/01WMU_ALMA2198203670002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~1222585~160291/manifest,Italy,http://vocab.getty.edu/tgn/1000080,Italy,between 1400 and 1450,1400^1450,15,http://vocab.getty.edu/aat/300404465,,"","",Book of Hours,"",Book of hours,Books of hours|Limp bindings,http://id.worldcat.org/fast/836484|http://vocab.getty.edu/aat/300201735,Books of hours|limp bindings,"Catholic Church--Prayers and devotions--Early works to 1800|Books of hours--Italy--15th century|Manuscripts, Latin (Medieval and modern)--France--Specimens",http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423861,"Catholic Church;Prayers and devotions;Early works|Books of hours;Italy;Fifteenth century|Manuscripts, Latin (Medieval and modern);France;Specimens",Catholic Church,"","",Q9592,organization,Catholic Church,"","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 131 leaves : parchment ; 130 x 95 mm. (63 x 50 mm.).,"Title supplied by cataloger.|Layout: Ruled sporadically in drypoint and lead, several quires at the end are made up of parchment ruled for another purpose; fol.75-82: double columns, oriented perpendicular to text; fol. 114-113: originally ruled for two columns of text with more and narrower lines than the existing text. Pricking in outer margins, mostly trimmed. Collation is highly erratic and difficult to determine: numerous excisions and repairs to gatherings; manuscript may have been made up originally of odds and ends of parchment, the situation being further confused by modern rebinding, loss of leaves, and probable excisions of illuminations. Script: Written in gothic textualis formata. Decoration: Rubricated. 1-line blue and red initials and 2-line blue and red initials with occasional purple-flourishes passim; on f. 7v: 5-line illuminated initial ""D"". It is likely that illustrations at the beginning of each hour and section were excised.|Written in Italy in the first half of the 14th century. Possibly Augustinian canon origin: Saint Augustine is singled out among the Bishops and Confessors as ""Pater Augustine.""|Belonged in the 18th century to Jehan de Montagu; an inscription, f. 54r: ""le Seigneur de Montagu a joute [...] 20 Septembre 1781,"" and on f. 96r: ""Jehan de Montaagu, Sieur de os..."" Numerous other marginal inscripts throughout, probably in the same hand. Obtained by Jean Roos from Otto F. Ege of Cleveland, Ohio at an unknown date.",,2024-02-01 16:05:28 -0500,2023-10-18,20231214-wmu-marcxml.xml
,,,marc-xml,amremm,Q1546191,Western Michigan University,9922037883802436,WMU MS 111,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4dvb3u/01WMU_ALMA2198211860002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~876166~142047/manifest,"","","",1222,1222,13,http://vocab.getty.edu/aat/300404505,,"","","Donation, 1222 August, rent of ten Tournai sous, to Abbaye-Aux Dames","",Donation,charters|Seals (Numismatics)|Gothic scripts,http://id.worldcat.org/fast/1774239|http://id.worldcat.org/fast/1110321|http://id.worldcat.org/fast/1181685,"Charters and articles of incorporation|Seals (Numismatics)|Writing, Gothic","Abbaye aux Dames (Caen, France)--History--Sources|Manuscripts, Latin (Medieval and modern)--France--Specimens|Manuscripts, Latin--Specimens",|http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423861|http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1423861,"|Manuscripts, Latin (Medieval and modern);France;Specimens|Manuscripts, Latin;Specimens","","","","","","","","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 sheet : parchment ; 164 x 179 mm. +,"Title supplied by cataloger.|Script: Written in a flourishing, protogothic documentary script. Remnant of a green wax seal appended to parchment tag.|Ms. document.|Accompanying materials: With remnant of one green wax seal appended to a parchment tag.|Produced at the Abbey of-aux Dames (Cottineau 1:553) and dated August 1222 in the document. The Abbaye-aux Dames of St. Trinité in Caen, Normandy, was founded c. 1066 by Queen Matilda, wife of William the Conqueror, who is buried there.|An inscription on the plica in a later hand: ""1222 donation a la chapelle de St Laurent dans l'abbaye de Ste Trïnite,"" translation: ""1222 Gift to the chapel of St. Lawrence in the Abbey of the Holy Trinity."" On dorse: inscription in a hybrida hand (15th-16th century) indicates that the family home was later still known as Calumbiers (Coulombiers) ; possible scribal signature ; six-line inscription in French summarizing the document.",,2024-02-01 16:05:28 -0500,2016-03-18,20231214-wmu-marcxml.xml
,,,marc-xml,amremm,Q1546191,Western Michigan University,9922038243802436,WMU MS 148,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4dvb3u/01WMU_ALMA2198223780002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~876040~142043/manifest,France,http://vocab.getty.edu/tgn/1000070,France,1175-1250,1175^1250,12;13,http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505,,"","","Pseudo-Gilbertus, Liber Sex Principiorum; manuscript leaf","",Liber Sex Principiorum,Pastedowns,http://vocab.getty.edu/aat/300208775,pastedowns,"Aristotle--Criticism and interpretation--Early works to 1800|Manuscripts, Latin (Medieval and modern)--France|Manuscripts, Latin--France--Specimens",http://id.worldcat.org/fast/29885;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204289|http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423861,"Aristotle;Criticism and interpretation;Early works|Manuscripts, Latin (Medieval and modern);France|Manuscripts, Latin;France;Specimens","","","","","","","","","","","","","","","","","","",,,,,,,lat,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 leaf : parchment ; 246 x 178 mm,"Incipit title.|Single leaf from Corpus Philosophorum Medii Aevi, Aristotles Latinus: Supplementa Categoriarum; Porphyry's Isagoge and Pseudo-Gilbertus' Liber sex principiorum as identified by modern edition: Bruges-Paris : Desclée de Brouwer, 1966, L. Minio-Paluello, ed.|A portion (chapters 39-54) of Liber sex principiorum, the commentary on the last six classes in the tenfold schema elaborated in Aristotle's Categories-- the first of his works on logic. The portion here deals with place and time. CPMA, 1:43.39-54. Popularly attributed to Gilberto Porretae, Bishop of Poitiers (d. 1154).|Written in 32 long lines in a compact, slightly rounded, highly abbreviated gothic textualis libraria; marginal annotation in a compact gothic cursiva antiquor. Pricking visible in inner margin. Decoration: paraphs, schemata, and a maniculum in red; 1-line, blue initial with red pen-flourishes on recto. Presumably used as a read pastedown; discoloration from paste visible in the upper, outer, and lower margins in the verso.|Extensive interlinear glossing, marginal annotations and schemata. Numerous manicula.|Produced towards the end of the 12th century or the first half of the 13th century, probably in France.",,2024-02-01 16:05:28 -0500,2023-10-19,20231214-wmu-marcxml.xml
,,,marc-xml,appm,Q1546191,Western Michigan University,9923418863802436,Newberry / WMU MS 2,https://primo-pmtna01.hosted.exlibrisgroup.com/permalink/f/4dvb3u/01WMU_ALMA21100321260002436,https://luna.library.wmich.edu/luna/servlet/iiif/m/WMUwmu~77~77~1222453~160092/manifest,"","","",between 1450 and 1469?].,1450^1469,15,http://vocab.getty.edu/aat/300404465,,"","",Dominican Sisters' office book,"",Office book,"","","","Dominican Sisters--Liturgy--Texts--Early works to 1800|Dominicans Sisters--Prayers and devotions--Early works to 1800|Catholic Church--Liturgy--Texts--Early works to 1800|Catholic Church--Prayers and devotions--Early works to 1800|Prayer books--Early works to 1800|Gregorian chants|Bookbinding--Specimens|Music--Manuscripts|Manuscripts, Latin|Manuscripts, German",||http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1074734;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/947816|http://id.worldcat.org/fast/836290|http://id.worldcat.org/fast/1030385|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008346,"||Catholic Church;Liturgics;Texts;Early works|Catholic Church;Prayers and devotions;Early works|Prayer books;Early works|Gregorian chants|Bookbinding--Specimens|Music--Manuscripts|Manuscripts, Latin|Manuscripts, German","","","","","","","","","","","","","","","","","","",,,,,,,"In Latin, with notes in German",Q397;Q188,Latin;German,"","","","","","","parchment, music",http://vocab.getty.edu/aat/300011851,parchment,"Extent: 58 unnumbered leaves, bound : parchment, music ; 19 cm","Text in gothic liturgical book hand in black ink, lightly ruled in brown, with first and last one or two horizontal rules extending to edge of leaf; prickings visible along fore-edge of leaves; 18 lines per page; headlines, superscript corrections, and ceremonial instructions in red; sentence initials touched in red; alternating red and blue capitals; footnotes in German in brown, with sentences touched in red; catchwords in brown, circled in red.|Chant music included throughout test; music arranged on red 4-line staves with square notation in black; Latin words.|Ms. marginalia in different hands.|Small leaf tipped in at leaf [49] containing text to be inserted on verso of leaf [48].",,2024-02-01 16:05:28 -0500,2016-03-18,20231214-wmu-marcxml.xml
